Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4548,-1856,-16412,40,-184,29
-4440,-1740,-16456,29,-239,10
-4356,-1692,-16456,93,-351,-33
-4384,-1696,-16396,47,-329,-22
-4528,-1776,-16412,-33,-312,123
-4532,-1720,-16460,-87,-317,92
-4660,-1652,-16568,-174,-352,20
-4620,-1596,-16508,-98,-346,-20
-4528,-1576,-16500,74,-392,-152
-4428,-1556,-16508,114,-499,-142
-4544,-1612,-16336,133,-563,-168
-4564,-1528,-16400,4,-514,-135
-4396,-1384,-16272,-212,-602,42
-4344,-1332,-16284,-286,-727,145
-4280,-1440,-16308,-379,-915,128
-4412,-1396,-16332,-560,-955,190
-4500,-1408,-16288,-423,-1126,284
-4604,-1352,-16368,-309,-1322,191
-4632,-1320,-16472,-179,-1468,150
-4708,-1396,-16428,5,-1617,43
-4840,-1576,-16496,160,-1670,-200
-4816,-1564,-16548,108,-1647,-194
-4772,-1588,-16364,23,-1649,-209
-4604,-1648,-16368,-151,-1807,-354
-4384,-2340,-16040,276,-2788,-413
-4220,-2380,-16380,-819,-3148,-440
-4112,-2356,-16604,-468,-4381,-759
-4192,-2900,-16872,-923,-5657,-1229
-4428,-3096,-17540,-1849,-8627,-2124
-4392,-2888,-18132,-2080,-10782,-2979
-5248,-2628,-18860,-1979,-13117,-4341
-7016,-2580,-19500,-1173,-13673,-6471
-12200,-960,-24496,1639,-9652,-10990
-14248,-48,-25952,4126,-6350,-12145
-15796,396,-27676,5613,-2387,-12845
-17328,816,-29072,6445,2388,-12657
-18448,1412,-30076,5665,16224,-9548
-17788,2084,-28988,6024,23105,-7645
-16532,1604,-27628,5885,28882,-5414
-16136,2232,-30560,6344,32767,-4852
-11880,240,-22788,10711,32767,-3460
-9848,-1068,-20212,12803,32767,-3748
-8368,-2628,-19548,13670,32767,-4515
-8616,-3676,-19456,13325,32767,-5226
-8800,-4156,-18012,13825,32767,-5003
-8372,-4644,-17120,13114,32767,-4025
-7184,-4452,-15060,12532,32767,-3093
-3108,-5408,-10528,10226,32767,-2320
-1112,-5792,-9264,7682,32767,-1756
24,-5280,-8216,5448,32767,-1576
-108,-4920,-8356,4700,32767,-1513
-616,-3076,-8456,8243,32767,-1444
-280,-3404,-7568,9174,32767,-762
1404,-3796,-5784,8307,32767,306
3080,-3728,-5000,6806,32767,1062
4848,-3184,-1888,6212,32767,2417
5256,-3280,-1340,6837,32767,2735
4252,-7308,68,5525,32767,3406
6648,-2632,-876,6428,32767,4064
8472,-4052,1996,7158,29885,4511
8908,-4472,3216,6721,27514,5233
10004,-4296,3492,6825,24811,5977
10532,-4344,4112,6898,22240,6837
11296,-5864,4728,7558,20340,7647
12268,-6196,5400,7765,19248,7892
12548,-6548,5316,8140,17429,7973
12520,-6932,5372,8103,15877,8467
12696,-7892,5360,6486,13231,10233
12844,-8256,5496,6052,12201,11089
13180,-8852,5788,6016,10606,11538
13588,-9612,5960,6341,8909,11118
13360,-10824,5440,6944,5649,9923
12904,-11396,5060,6600,4239,9534
12384,-12032,4824,5623,3814,9506
12420,-12256,4620,5051,3394,9099
12488,-12808,4808,5358,1969,7400
12580,-13096,4752,5345,1086,6575
12720,-13436,4748,5049,321,5620
12272,-13580,4288,4412,-20,4794
12196,-13688,3904,3002,-231,3327
12256,-13728,3456,2142,-402,2530
11472,-13676,2848,917,122,1816
11288,-13460,2588,-209,755,1407
11820,-12620,2860,-1498,497,104
11780,-11952,3052,-1569,334,-134
12084,-11724,3140,-1369,327,-39
12608,-11716,2936,-1481,-296,-64
11888,-10944,2332,-847,-790,-249
11844,-10920,1924,-190,-913,-237
11728,-10932,1828,259,-1075,-317
11564,-10896,1652,623,-928,-380
11800,-11160,1432,802,-924,-178
11712,-11084,1360,575,-1073,-48
11580,-10932,1336,746,-1095,145
11492,-11044,1316,834,-1224,239
