Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-6516,-1940,-15984,-359,-406,-33
-6504,-1856,-15852,-598,-326,85
-6540,-1760,-15804,-448,-365,4
-6504,-1788,-15756,-369,-423,-25
-6668,-1280,-16412,614,-503,-810
-6296,-1308,-15608,-497,-357,38
-6492,-1956,-16012,-243,-711,-214
-6748,-1808,-15692,-368,-478,-59
-6572,-1884,-15928,-569,-288,76
-6652,-1944,-15776,-489,-550,-74
-6540,-1856,-15856,-605,-609,-21
-6644,-1844,-15884,-666,-696,-68
-6676,-1828,-15792,-562,-647,-97
-6764,-1780,-15876,-498,-469,-83
-6776,-1724,-15924,-477,-343,-33
-6840,-1552,-15876,-311,-211,-50
-6824,-1668,-15936,-166,-164,-114
-6748,-1796,-15892,-179,-405,-180
-6860,-1648,-15928,-245,-270,-188
-6804,-1624,-15904,-203,-165,-122
-6724,-1624,-15932,-182,-187,-125
-6824,-1544,-16068,-103,-159,-130
-6912,-1548,-15996,-70,-94,-103
-6928,-1580,-16124,34,-129,-120
-6960,-1668,-16288,189,-72,-67
-7692,-2224,-17224,84,-51,-222
-8196,-1744,-17876,563,423,-492
-8488,-1308,-18740,2030,755,-1010
-9092,-1552,-19812,3683,1295,-1631
-10104,-1656,-21672,6899,2155,-3240
-10956,-2508,-22824,8116,2895,-3595
-11576,-3428,-23796,7453,4003,-3490
-12060,-2956,-24292,6162,5557,-3231
-11852,-1624,-23996,8797,8898,-4193
-11736,-2020,-23372,10934,10800,-5098
-11000,-2576,-22936,12030,12272,-5369
-10352,-3260,-22460,12260,13271,-5538
-10076,-5168,-21892,10072,15402,-4663
-10000,-5880,-21704,7605,15754,-4239
-9964,-5308,-21692,5609,16128,-4052
-10096,-4576,-21792,5060,16915,-3942
-10084,-4044,-21564,6053,19667,-4979
-9988,-3892,-21136,7522,21800,-5233
-9576,-4632,-20376,8681,24081,-5627
-8000,-6012,-18448,8111,27841,-6250
-7164,-6356,-17512,7022,28287,-6364
-7020,-6960,-16556,5821,28602,-6770
-7144,-7324,-15816,4644,29387,-7277
-6352,-5080,-14204,3634,30781,-9456
-5312,-3672,-12976,4438,32284,-9773
-4224,-2216,-11896,5239,32767,-9813
-3444,-1284,-10472,6387,32767,-9444
-1968,-924,-8280,7180,32767,-7398
-548,-1116,-7356,6376,32767,-5885
960,-1196,-6468,5249,32767,-4544
1812,-1216,-5872,3563,32767,-3203
3596,-520,-4532,2403,32767,-321
4504,-412,-3812,2462,32767,1309
5804,-952,-3680,2590,32767,3043
7460,-1108,-2540,3090,32767,4443
10476,-2504,-776,6241,32767,6089
11696,-3500,-428,7512,32767,6581
11932,-4564,-384,8299,32106,7217
12012,-5680,-448,8318,30985,7903
13980,-7464,3216,8393,29015,8006
13888,-6936,2736,11812,25596,6964
14220,-8044,2848,11923,22511,5994
14844,-8600,3824,11987,19981,5280
15164,-9252,4740,10989,15147,4926
15160,-9516,5080,10523,12662,4702
15040,-9736,5184,9828,10397,4221
14824,-10128,5288,8747,8474,3857
14940,-10864,3888,5156,6216,3453
14488,-11172,4112,2579,4963,3969
14500,-10944,3792,1180,3926,3957
14208,-10836,3044,-93,2745,3789
13168,-10716,2148,-1047,1823,3398
13176,-10584,1660,-878,1561,2885
13060,-10668,1176,-71,1241,2083
12776,-10892,676,366,981,1642
12676,-10896,40,-101,697,1043
12700,-10692,200,127,531,751
12744,-10628,64,492,391,419
12772,-10548,28,762,145,185
12912,-10580,92,967,-107,40
13068,-10672,-600,1003,-964,-409
12760,-10568,-860,1322,-1350,-720
