Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3048,-4692,-16784,600,-506,-758
-3048,-4728,-16696,476,-564,-1055
-3048,-4700,-16576,250,-637,-1107
-3200,-4656,-16356,-768,-781,-921
-3144,-4460,-16208,-1065,-935,-832
-3268,-4260,-16192,-1105,-1156,-865
-3368,-4064,-16196,-926,-1266,-1027
-3448,-3972,-16164,-396,-1402,-1071
-3508,-4052,-16104,-358,-1570,-1083
-3632,-4076,-16252,-522,-1707,-1010
-3796,-3972,-16352,-872,-1642,-844
-3896,-3640,-16800,-1015,-1660,-710
-4132,-3336,-16832,-895,-1442,-691
-4132,-3264,-16948,-617,-1179,-698
-3992,-3168,-17004,-288,-962,-696
-3776,-3192,-17124,249,-674,-669
-3784,-3220,-17052,382,-644,-571
-3780,-3400,-17228,387,-455,-434
-3808,-3460,-17284,217,-214,-278
-3572,-3428,-16996,-118,58,87
-3556,-3488,-17108,-124,26,154
-3608,-3540,-17004,-99,-60,134
-3692,-3588,-17048,-55,109,74
-3344,-3628,-16724,1,222,283
-3236,-3788,-16628,-31,156,297
-3212,-3908,-16372,-62,87,285
-3004,-4016,-16304,-167,-45,322
-2828,-4084,-16140,-360,-245,379
-2308,-4268,-16232,-378,-996,462
-2112,-4556,-16336,-479,-1620,431
-1708,-4664,-16388,-763,-2444,378
-1356,-4732,-16228,-1175,-3505,555
-256,-4048,-15892,-2475,-6415,1436
56,-3692,-17340,-3304,-8068,1800
240,-3620,-15540,-4111,-10829,2094
-232,-3228,-17020,-4985,-13761,1788
-5308,-1132,-19728,-6758,-18354,332
-10524,-2860,-23876,-6748,-17991,-1027
-13528,-1888,-26960,-4554,-15010,-3150
-15172,-1232,-29260,-2563,-4441,-4367
-14788,-1284,-28908,-1094,810,-3897
-13636,-1512,-28148,-26,4359,-3941
-13004,-1844,-27468,1734,6022,-4878
-13628,-3296,-26368,2453,12005,-5049
-14056,-3384,-25648,2082,16310,-4908
-13452,-2980,-24368,2030,20271,-4614
-12172,-2648,-22436,2236,22848,-4426
-10044,-2188,-19840,2468,24715,-4016
-9680,-1860,-19384,3128,25724,-4022
-9632,-1676,-18640,4592,27632,-3997
-9336,-1996,-17652,6204,29728,-3799
-7320,-3708,-15492,4845,31639,-3324
-6356,-3656,-14664,3392,31595,-3108
-5852,-3016,-14188,3077,32081,-3243
-5576,-2568,-13712,5052,32767,-3116
-5084,-3036,-13164,4592,32767,-2451
-4016,-2944,-12016,4077,32767,-2003
-2740,-1972,-13996,2095,32767,-1792
-824,-2496,-9888,5077,32767,-1039
8,-2636,-10144,5364,32767,-756
360,-3100,-10736,4403,32767,66
300,-2968,-10548,2927,32767,1188
2392,-2420,-8932,3306,32767,2757
3380,-2352,-7924,4711,32706,2765
4540,-2496,-7328,6580,31371,2539
5416,-2864,-6788,7708,30033,2363
6456,-2716,-5912,10456,28238,2499
6372,-2988,-5536,11597,28844,2945
7108,-3508,-4816,12279,29504,3527
8032,-4448,-3528,12263,29904,4235
10516,-5460,-1608,11416,26980,5071
11516,-5328,-864,10781,24426,5425
12292,-5744,112,10320,21712,5435
12608,-5884,924,11101,19314,5588
12724,-6288,896,11297,16666,6594
12972,-6536,1268,10991,15633,7250
13360,-7048,1708,10602,14775,7482
13840,-8080,2324,9996,13777,7559
14676,-9036,2808,8880,9887,6324
14532,-9228,2796,8174,8190,5747
14384,-9484,2624,7189,7139,5474
14356,-9632,2376,5889,6516,5182
14308,-9964,2384,3112,5784,4955
14512,-10120,2404,2012,5237,4832
14632,-10192,2396,1256,4532,4562
14712,-10444,2340,687,3810,4189
14564,-10588,1760,-1254,2052,3583
14312,-10380,1456,-1697,1463,3245
14152,-10152,1116,-1735,1059,2938
14036,-10136,692,-1692,623,2714
13512,-10388,-472,-1665,690,2225
13596,-10556,-856,-1789,641,1965
13380,-10860,-1492,-2136,612,1665
13116,-10836,-2272,-2552,1006,1495
12244,-10544,-3788,-3568,2672,1096
