Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5852,-1076,-16316,263,348,-267
-5696,-1020,-16268,252,265,-246
-5640,-992,-16148,254,-56,-227
-5764,-1016,-16256,259,-118,-255
-5880,-1132,-16264,89,22,-183
-5780,-1172,-16212,-100,124,-25
-5696,-1044,-16232,-125,-293,-45
-5860,-1068,-16348,-14,-275,-80
-6028,-1108,-16356,46,-64,30
-5868,-1140,-16348,26,64,17
-5772,-1248,-16328,9,-125,12
-5964,-1292,-16508,-166,-69,-44
-5884,-1192,-16380,-175,38,6
-5860,-1216,-16356,-116,48,-22
-5804,-1116,-16308,-81,38,-14
-5872,-1148,-16304,140,214,-19
-5744,-1176,-16100,195,205,-78
-5676,-1200,-16216,208,133,-85
-5592,-1212,-16064,276,29,-97
-5596,-1300,-15952,339,-134,-99
-5648,-1384,-16104,237,-310,-184
-5648,-1428,-16016,160,-336,-137
-5664,-1296,-16196,151,-421,-174
-5632,-1348,-16016,138,-516,-162
-5692,-1348,-16088,129,-803,-251
-5784,-1404,-16336,50,-978,-276
-5884,-1296,-16264,-17,-1105,-281
-6120,-1336,-17008,-329,-1509,93
-6016,-1880,-17128,530,-1722,-373
-6124,-784,-17472,944,-2147,-515
-6404,-1136,-18216,1536,-2715,-790
-7076,-1080,-19232,2044,-2724,-1212
-8524,564,-22572,2494,-1349,-996
-9472,1292,-24176,4536,-984,-835
-10704,724,-25856,6601,-261,-870
-12024,-56,-27172,8001,988,-1082
-14492,-1016,-28640,9414,5711,-1197
-14968,-1176,-28204,9009,9415,-534
-14496,-1068,-27240,8463,12973,42
-13560,-788,-25516,8481,15950,216
-11220,-904,-22680,9854,18251,-483
-11132,-1024,-21880,9798,18631,-383
-11396,-1676,-21104,9545,20089,252
-11796,-2696,-20740,8857,22434,684
-11436,-3504,-19140,7142,28632,980
-10036,-3240,-17660,7278,30618,998
-9084,-3192,-16920,7852,32003,633
-7716,-2912,-15972,8286,31920,249
-7060,-3260,-15232,9327,32613,-655
-6956,-3232,-14604,9967,32767,-1206
-6140,-2904,-13552,10719,32767,-1606
-5516,-2728,-12956,11731,32767,-1792
-3580,-2952,-10508,13459,32767,-2177
-2116,-3144,-9184,13435,32767,-2572
-728,-3176,-8000,13055,32767,-2966
380,-2976,-6772,12199,32767,-3322
2792,-2392,-5348,11348,32767,-4377
2324,-1408,-8520,6190,32709,-3255
4428,-796,-4536,10114,31357,-3824
4452,-1360,-3796,11521,31823,-3393
6100,-2244,-2576,11383,32767,15
8112,-3240,-1288,10672,32767,1679
10640,-4376,-196,9899,31210,2736
12444,-5164,132,9002,28077,3380
12860,-6196,-76,7322,23364,4296
12696,-6300,336,7609,21951,4493
12532,-6672,568,8525,20774,4414
12536,-7508,696,8740,19864,4355
13052,-8404,1544,8165,18241,4729
13512,-9048,1628,7564,17264,5151
13692,-9704,2136,6880,16351,5814
13880,-10448,2292,6202,15536,6358
14576,-11940,3208,5575,12257,5789
14636,-12876,3308,4732,10259,5101
14500,-13256,3148,3492,8228,4252
14228,-13488,2796,1846,6130,3521
13620,-12736,2364,-1543,3404,2250
13368,-12248,2028,-2759,2648,1847
13304,-11780,1792,-3882,1986,1601
13428,-11136,1452,-4526,1166,1500
13112,-11136,572,-4441,243,1703
13276,-11308,-124,-4723,-664,1531
13156,-11256,-832,-4906,-1595,1266
12728,-11120,-1348,-5038,-2137,1141
11980,-10936,-2424,-5225,-1894,787
11760,-10988,-2812,-4840,-1353,502
11840,-11240,-3088,-4780,-807,313
