Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5980,-3340,-15724,-70,-5,33
-6028,-3340,-15728,-154,-80,55
-6048,-3316,-15788,-199,-109,107
-6020,-3244,-15800,-221,-38,61
-6108,-3244,-15912,-31,49,-4
-6044,-3348,-15756,32,149,-22
-5952,-3448,-15712,-39,221,23
-5860,-3324,-15660,-84,-47,-79
-5936,-3336,-15844,-64,-208,-86
-6048,-3328,-15792,-10,-232,-52
-6048,-3352,-15804,-14,-170,-119
-6116,-3376,-15980,-18,-116,-149
-6040,-3452,-15756,-48,-54,-150
-5936,-3256,-15832,-131,-141,-112
-5976,-3268,-15728,-157,-189,-73
-6000,-3272,-15828,-168,-201,-64
-6088,-3296,-15860,-99,-206,-88
-6084,-3176,-15680,-5,-207,-82
-6104,-3240,-15840,33,-230,-78
-6096,-3248,-15740,110,-329,-85
-6104,-3412,-15784,18,-270,-94
-6060,-3364,-15712,-50,-289,-110
-5956,-3456,-15732,-96,-374,-146
-5972,-3436,-15740,-192,-513,-113
-5924,-3624,-15792,-260,-605,-168
-5828,-4144,-15976,-579,-1269,-514
-5924,-4148,-16260,-1054,-1856,-842
-6180,-3788,-16904,-1578,-2494,-912
-6848,-3824,-17876,-2397,-2996,-446
-7772,-3264,-18980,-2526,-3551,-2132
-8468,-2100,-19616,-988,-3402,-2973
-9112,-2324,-20532,418,-2967,-4278
-9752,-1736,-21116,2340,-2452,-5376
-11076,-2236,-22656,4199,-349,-6538
-11976,-2100,-23368,5085,1772,-6702
-12808,-1904,-24028,6253,4296,-6772
-13748,-2204,-25088,7460,7664,-6793
-15012,-2332,-26384,10496,18153,-7344
-14404,-2660,-25868,11400,22711,-6958
-13344,-2796,-25152,12858,26792,-6500
-12516,-2756,-24672,15032,30688,-6670
-11244,-5504,-22356,10801,32767,-3643
-10264,-5552,-21284,8000,32767,-1838
-8852,-5924,-19544,5942,32767,-688
-7352,-5820,-17544,3386,32767,-142
-5600,-5176,-16480,3713,32767,-707
-4736,-4928,-15236,4960,32767,-1478
-3308,-4976,-13712,5180,32767,-1800
-896,-5224,-11604,-796,32767,-1809
1204,-2676,-9804,6516,32767,-1947
2044,-4200,-8216,8390,32767,-2345
3108,-4568,-7688,8701,32767,-2503
3664,-5084,-6652,8026,32767,-2417
4344,-5148,-6152,7466,32678,-2119
4864,-5252,-5632,6637,31688,-1693
5576,-5076,-4912,5857,30605,-1268
6500,-4940,-3656,5266,28905,-469
6956,-5192,-3396,4130,28675,465
7788,-5472,-2720,2384,28072,1601
8548,-5620,-2128,903,27114,2579
10024,-5764,-636,673,23758,3695
10412,-5936,-420,1393,21787,3867
10492,-5852,-628,2264,19885,4085
10264,-6036,-940,2930,18739,4780
9900,-6224,-1028,4930,17870,5753
10160,-6580,-580,6312,17337,6092
10652,-6808,-116,7699,16307,6095
11072,-7568,816,8605,15250,6003
12396,-8676,2236,9376,11885,6181
12624,-9208,2236,9016,9844,6336
12508,-9604,1976,8362,8304,6512
12200,-10032,2076,7557,7343,6794
12368,-10532,2024,6802,6130,6808
12568,-11100,2216,6546,5596,6317
12700,-11644,2268,5900,5157,5636
12964,-11916,2224,5198,4431,4896
12496,-12124,780,3238,3351,3758
13116,-12272,1448,2035,3270,3665
13052,-12172,1512,1058,3163,3507
13500,-12232,1440,130,2642,3300
13764,-12164,1336,-951,532,2532
13732,-11960,1016,-1302,-364,2040
13276,-11784,276,-1361,-662,1486
12912,-11572,-84,-1242,-577,1219
12468,-11124,-896,-779,-277,761
12244,-11004,-996,39,356,511
12428,-11332,-1056,300,828,466
12800,-11516,-1048,-138,564,345
