Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5060,-2156,-16560,-40,-15,14
-4984,-2116,-16504,-120,43,13
-4988,-2116,-16416,-41,31,-43
-5004,-2088,-16448,-25,94,-123
-4868,-2032,-16312,-32,-149,-93
-4968,-2184,-16328,-122,-188,-48
-5044,-2052,-16440,-215,-230,-61
-5176,-2092,-16500,-200,-210,-54
-5200,-2080,-16472,-166,148,-187
-5144,-1980,-16492,-180,204,-166
-5184,-1888,-16420,-137,279,-152
-5080,-1852,-16464,-51,215,-128
-5148,-1812,-16504,-145,255,-63
-5028,-1784,-16364,-70,350,-52
-5028,-1832,-16392,-22,324,-85
-4940,-1816,-16288,-2,261,-98
-4856,-1760,-16312,49,245,-86
-4784,-1812,-16124,134,-7,-37
-4820,-1884,-16188,73,-165,14
-4812,-1904,-16272,-46,-244,-18
-4872,-1932,-16220,59,-225,59
-4920,-1948,-16192,-15,-150,104
-4928,-2104,-16296,-189,-175,65
-4892,-2068,-16180,-119,-174,33
-4860,-2052,-16148,-44,-261,-24
-4820,-2048,-16028,-23,-410,4
-4812,-1968,-16220,-185,-629,-33
-4948,-1948,-16224,-118,-686,-29
-4928,-1996,-16236,-49,-736,-132
-4900,-1904,-16336,-9,-743,-169
-4640,-2096,-16384,3,-960,-142
-4540,-2236,-16808,-227,-1249,-116
-4584,-2432,-17044,-471,-1579,-213
-4752,-2712,-17492,-919,-1852,-409
-5088,-2644,-18664,-2218,-2206,-701
-5372,-2424,-19500,-3006,-2439,-938
-5936,-2020,-20308,-3894,-2525,-1402
-6448,-1100,-21076,-4132,-2353,-2095
-6456,1516,-21792,-644,-3468,-5098
-7272,2912,-24008,3490,-3883,-6877
-7888,2576,-22944,7203,-4445,-7476
-8756,2040,-24560,10647,-5215,-8271
-12216,-460,-25920,12733,-2411,-8405
-13076,-1772,-25780,12371,1038,-7961
-13620,-2628,-26344,11246,5243,-7613
-13572,-2908,-25440,10113,9741,-6993
-11564,-2636,-23048,6426,16311,-5566
-10796,-2316,-21748,6021,18925,-4771
-10212,-1920,-21256,6107,21224,-4237
-10340,-1776,-21252,6542,23841,-3507
-10272,-2380,-20196,8535,31111,-3248
-9736,-2060,-19936,10066,32767,-3594
-9616,-2272,-19312,11884,32767,-3716
-7808,-3016,-16816,13756,32767,-3529
-6704,-4072,-15516,13661,32767,-3475
-5700,-4608,-14260,12402,32767,-3474
-4804,-4184,-15548,10182,32767,-3891
-2704,-5812,-10260,12389,32767,-4004
-1596,-5816,-9600,11955,32767,-4833
-968,-5924,-8940,11933,32767,-5472
-460,-5744,-8100,11309,32767,-5612
952,-4656,-6708,11778,32767,-5555
1556,-4616,-6036,12336,32767,-5145
2548,-4796,-4936,11733,32767,-4460
3996,-5028,-3804,10573,32767,-3584
5884,-4484,-1824,8587,32767,-1990
6348,-4236,-1444,9066,32767,-1536
6360,-4332,-1236,9847,32767,-812
7028,-4584,-664,10245,32767,-28
8752,-5224,1112,10223,30055,1114
9724,-5208,1960,10081,27479,1622
10352,-5164,3068,10356,24430,2158
10804,-5140,2928,11043,21924,2624
9840,-5736,2580,11860,21752,4616
10504,-6044,3088,11298,21757,6337
11152,-6628,3824,10281,20608,7879
11844,-6892,4736,9711,18657,8884
12956,-7460,6124,10340,13173,10046
13004,-7880,6412,10865,11465,10386
13216,-8512,6940,11127,10227,10692
13592,-9368,7240,11219,8834,10809
12764,-10348,6844,10415,8138,10113
12820,-11132,7276,10212,8403,9839
13228,-12040,7480,9414,7591,9222
13404,-12836,7580,7816,6015,8457
13296,-13656,7352,4556,3294,7114
13148,-13916,7064,2843,1999,6409
12948,-13960,6824,1309,603,5629
12592,-13824,6332,371,-465,4795
11252,-13528,5192,-198,-310,3344
11148,-13756,4604,-652,44,2731
11088,-13436,4264,-1084,502,1841
11076,-13276,4292,-1025,781,1176
11788,-13128,4332,-1239,207,17
11532,-12972,3748,-1813,76,-290
11356,-12752,3620,-2616,247,-316
11540,-12440,3580,-2974,236,-330
11368,-12060,3384,-3074,26,-886
11416,-11888,3176,-2785,-127,-1040
11120,-11808,2992,-2619,-114,-1144
10996,-11600,3056,-2384,-79,-1222
11360,-11596,3096,-2431,-231,-1140
11524,-11484,2968,-2320,-709,-1225
11400,-11416,2752,-2264,-984,-1160
