Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-8008,-6176,-13848,-252,-21,109
-7912,-6176,-14016,-163,-112,49
-7900,-6160,-13904,-109,-192,-43
-8060,-6144,-13984,39,-130,-114
-7988,-6132,-14032,113,-234,-67
-8112,-6288,-14196,-13,-185,-47
-8232,-6208,-14120,-208,-20,45
-8112,-6272,-14056,-210,17,94
-8056,-6292,-14088,-275,61,76
-8064,-6172,-13880,-188,80,53
-7948,-6140,-13804,-111,-8,31
-7948,-6200,-13804,15,-170,67
-7928,-6244,-13704,-99,-205,88
-7808,-6244,-13692,-275,-256,237
-7828,-6172,-13676,-339,-355,262
-7996,-6220,-13852,-354,-531,251
-8100,-6256,-13852,-360,-549,206
-8056,-6176,-13980,-313,-581,133
-8212,-6092,-14152,-148,-599,113
-8236,-6204,-14144,-37,-377,31
-8300,-6160,-14196,-67,-296,33
-8336,-6168,-14152,-127,-260,20
-8420,-6220,-14128,-142,-135,96
-8544,-6700,-13948,-217,-138,274
-8924,-7404,-13908,-200,-221,415
-9392,-8672,-13916,-336,182,584
-9500,-10132,-13700,-941,697,616
-9344,-11964,-13044,-3388,1250,152
-9548,-12368,-12868,-4093,873,-2
-9916,-13064,-12884,-3883,177,-187
-10124,-14944,-12532,-4271,-565,-1121
-10524,-16696,-12944,-4197,-1924,-5596
-10684,-16956,-13284,-6231,-1959,-7660
-10912,-15804,-13200,-8582,-1722,-8693
-11112,-14060,-12588,-12206,-357,-8908
-10736,-13180,-12116,-13353,-63,-9317
-10180,-12236,-11800,-13465,-102,-10529
-9760,-10892,-11560,-11653,-1361,-13571
-10060,-10620,-11320,-11413,-2063,-14530
-10332,-10420,-11304,-12227,-2379,-15525
-10784,-8572,-11028,-14651,-1311,-16386
-10260,-7588,-10740,-15407,196,-16335
-9552,-6976,-9800,-15540,1146,-16393
-8180,-6284,-8816,-15093,-1185,-18139
-8456,-5468,-9088,-15007,-3694,-19438
-9332,-4616,-9440,-14975,-5634,-20415
-10644,-2072,-11176,-16544,-7180,-20896
-11424,-1032,-11632,-17426,-6773,-20324
-11760,96,-11800,-18091,-5419,-19962
-10484,2880,-11976,-17929,-4689,-20064
-9936,4432,-12168,-16520,-5347,-20364
-9772,5516,-12444,-15061,-6107,-20053
-9884,6064,-13748,-11665,-6853,-16619
-9648,5680,-14132,-10937,-6721,-15501
-9676,5200,-14380,-10487,-6503,-14638
-9808,5072,-14644,-9676,-5763,-12888
-9772,4912,-14888,-9383,-5420,-11710
-9692,4688,-15256,-9193,-4980,-10407
-9636,4540,-15504,-8877,-4316,-9440
-8880,4320,-15336,-7546,-2791,-8057
-8348,4120,-15164,-6821,-2502,-7375
-8080,3920,-14804,-6122,-2386,-6459
-7616,3112,-14880,-5140,-2983,-5045
-7876,3452,-15536,-5706,-3705,-4378
-8320,4776,-16404,-6726,-4134,-3400
-8616,5820,-16648,-6893,-4587,-2792
-9660,8256,-18272,-3918,-4224,-2757
-10244,8460,-18480,-1548,-2805,-1756
-10396,7916,-18308,873,-843,-249
-9656,2676,-16700,4092,1654,2901
-8992,648,-15884,3974,1875,3853
-8496,-1264,-14996,4159,1447,3855
-8528,-3268,-14484,3997,1029,3289
-8280,-5772,-13900,3431,279,967
-8252,-6380,-13908,2825,123,-479
-8172,-6164,-13776,1890,-8,-1806
-7956,-5196,-13488,1268,-255,-2803
-7804,-3436,-13476,559,-876,-3036
-7984,-2968,-13896,-254,-1524,-2800
-8192,-2004,-14280,-764,-1977,-2758
-8364,-896,-14728,-443,-2322,-2982
-9144,56,-15768,1040,-2197,-2976
-9348,196,-16036,1356,-1637,-2497
-9388,108,-16132,1546,-1063,-1861
-9332,-292,-15936,1544,-734,-979
