Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4636,-6292,-15380,146,-11,13
-4692,-6304,-15404,233,-34,1
-4720,-6484,-15292,294,127,-81
-4656,-6512,-15252,138,50,-42
-4652,-6560,-15328,-23,-109,2
-4768,-6464,-15424,-155,-91,20
-4704,-6276,-15452,-48,59,-12
-4592,-6124,-15240,169,-77,-43
-4656,-6200,-15260,336,-140,-60
-4768,-6268,-15368,373,-79,-88
-4696,-6300,-15388,84,76,-25
-4656,-6268,-15312,111,-41,2
-4652,-6312,-15216,256,-110,-27
-4692,-6484,-15440,198,-60,-50
-4672,-6516,-15344,-8,-48,-75
-4616,-6348,-15312,86,-144,-107
-4616,-6336,-15380,190,-174,-164
-4744,-6284,-15352,214,-100,-155
-4628,-6276,-15228,355,-200,-64
-4752,-6372,-15196,386,-203,-52
-4840,-6536,-15280,304,-127,-36
-4740,-6716,-15324,129,-117,22
-4936,-6680,-15424,-162,-278,69
-5164,-6744,-15572,45,-304,40
-5512,-7180,-15636,412,-239,24
-5816,-8348,-15740,645,200,158
-6240,-11272,-15436,-168,1456,-278
-6332,-13476,-15036,-1822,1652,-369
-6364,-14632,-15232,-4266,711,-461
-6716,-15740,-14512,-4805,-424,-1365
-8012,-18684,-14892,-6478,-1755,-5228
-8248,-18660,-14856,-8038,-1475,-7694
-7816,-17380,-14668,-9791,-964,-9848
-6668,-14384,-13772,-12625,-681,-11567
-6196,-13084,-13076,-13278,-1053,-12285
-5924,-11848,-12652,-13484,-1799,-13067
-5932,-9560,-12936,-13474,-4087,-14594
-6556,-9044,-12984,-13451,-4374,-15301
-6952,-8392,-13316,-13583,-4229,-16089
-7376,-6540,-13928,-14312,-3690,-17175
-7464,-5240,-13624,-13670,-3113,-17243
-7356,-4452,-13204,-11639,-2530,-17731
-7016,-4264,-13392,-9132,-2670,-19276
-6872,-3976,-13676,-9033,-3846,-19797
-7144,-3356,-14104,-9497,-5151,-20277
-8408,-1688,-14804,-10903,-5613,-19638
-8664,-1192,-14768,-11377,-4763,-19319
-8616,-604,-14808,-11377,-3872,-19329
-7804,868,-13916,-9610,-1898,-20392
-7244,1268,-13632,-8463,-1338,-20484
-6384,1640,-13464,-8072,-1480,-20192
-5608,2056,-13100,-7988,-2157,-19698
-5676,2372,-13328,-7518,-4138,-18885
-5940,2820,-13788,-7796,-4257,-18836
-6128,3704,-14352,-8378,-4168,-18731
-6148,6008,-15320,-9691,-4137,-16150
-5980,7260,-15628,-9509,-3756,-14318
-5688,7524,-15692,-8846,-3472,-12204
-5124,8120,-15628,-6984,-3329,-11106
-4904,6744,-16460,-3801,-4101,-9687
-4892,6456,-16824,-2635,-4647,-9060
-5348,5884,-17228,-1587,-4858,-8129
-5844,4348,-18108,-279,-3776,-6499
-5760,3804,-18136,113,-3455,-5585
-5872,3148,-18116,223,-2982,-4717
-5936,2832,-18140,376,-2282,-3909
-5708,1684,-17720,-43,-952,-2113
-5468,1444,-17424,-520,-1079,-1515
-5348,1408,-17664,-365,-1603,-1158
-5804,1316,-17768,781,-1905,-1167
-6804,-456,-18956,1851,-1157,-1166
-7012,-808,-19196,1094,-278,-993
-7088,-612,-19076,685,701,-752
-6908,-480,-18720,678,1568,-730
-5980,-636,-17608,845,2649,-42
-5616,-780,-17172,909,2658,295
-5204,-1044,-16596,1037,2606,496
