Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-8324,-5420,-14144,43,100,-72
-8344,-5508,-14064,-68,23,-62
-8384,-5468,-14072,-121,28,-17
-8348,-5460,-14152,-148,69,23
-8324,-5468,-14100,-143,54,64
-8368,-5372,-14108,14,38,-78
-8332,-5432,-14192,58,44,-62
-8256,-5396,-14304,10,60,-6
-8316,-5472,-14328,-65,74,36
-8260,-5496,-14248,-97,156,87
-8272,-5452,-14244,-195,142,126
-8312,-5476,-14168,-125,191,78
-8216,-5504,-14160,-102,136,51
-8200,-5412,-14064,15,108,29
-8268,-5436,-14084,69,48,-24
-8308,-5380,-14208,93,123,2
-8308,-5460,-14064,166,71,34
-8292,-5696,-14024,44,87,48
-8352,-5608,-14220,-282,95,121
-8312,-5460,-14180,-184,93,52
-8280,-5516,-14080,-37,105,21
-8272,-5492,-14112,19,76,-56
-8336,-5500,-14144,24,56,-27
-8472,-5844,-14112,-87,106,212
-8740,-6276,-14136,-239,346,477
-8940,-7456,-14144,-590,444,699
-10016,-10920,-14400,-4414,1509,1562
-10176,-11376,-14048,-6714,1935,1292
-10440,-11268,-13980,-7171,1970,695
-10952,-12824,-14280,-7550,2126,-1526
-10636,-13108,-13928,-7768,2534,-2760
-10268,-12464,-13724,-8208,2272,-3748
-10404,-13004,-12920,-7574,1987,-5718
-10016,-13228,-12428,-8898,2221,-6807
-9740,-12468,-12084,-9880,1786,-7840
-10000,-11348,-11640,-11351,762,-9367
-9856,-11008,-11776,-11798,337,-10565
-9552,-10116,-11852,-11832,-376,-12189
-9744,-8368,-12780,-11705,-1079,-14296
-9860,-7784,-12656,-11734,-1112,-14736
-9644,-7284,-12524,-11521,-1434,-15205
-9540,-6476,-11764,-8326,-2853,-17295
-9492,-6548,-10916,-5626,-3010,-19711
-9020,-7148,-10524,-3922,-3895,-21766
-9432,-6532,-11432,-5562,-7130,-24311
-10552,-5380,-12284,-8827,-7522,-23669
-11612,-3808,-12768,-12532,-7246,-22244
-11756,-660,-13232,-15476,-5834,-20384
-11592,816,-13520,-15685,-5415,-20472
-11620,2248,-13900,-15370,-5080,-20531
-10644,4828,-14268,-13195,-3852,-19746
-10312,5808,-14364,-11614,-3651,-18828
-10004,5860,-14520,-9978,-2996,-17791
-9708,5612,-14884,-8907,-2443,-14887
-9628,5052,-15132,-9023,-1467,-13119
-9176,4940,-14928,-8944,-731,-11516
-7872,4012,-14484,-7209,-161,-9924
-7460,3380,-14272,-6309,-393,-9511
-7096,3108,-14112,-5332,-730,-9206
-6800,2848,-14020,-4548,-1084,-8690
-6612,1912,-14296,-4403,-1852,-6581
-6540,1680,-14656,-4695,-1958,-5598
-6616,1228,-14620,-5022,-2184,-4797
-6684,972,-15208,-5157,-2763,-4084
-6844,1696,-16008,-4807,-3154,-4520
-6996,2928,-17120,-4263,-3822,-4470
-7468,3840,-17592,-3503,-3903,-3777
-8296,4388,-18508,-1382,-2282,-2412
-8368,3908,-18748,-798,-1722,-1516
-8844,3240,-18972,-988,-992,-68
-9176,2316,-18656,-1284,17,1277
-8912,-40,-17704,915,1054,1538
-8608,-1372,-16996,2595,1674,612
-8188,-2524,-16192,3766,2223,-243
-7744,-3460,-15316,4181,2398,-813
-7304,-5252,-14084,2575,2510,-491
-6808,-5680,-13808,1365,2185,-320
-6364,-5884,-13720,-244,1508,-457
-6264,-5276,-13648,-1065,812,-954
-6536,-4312,-13912,-451,-440,-2025
-6720,-3780,-14208,-387,-898,-2274
-6872,-3416,-14584,-532,-1202,-2397
-7088,-2264,-15556,-660,-1733,-2365
-7412,-1676,-15892,-912,-1678,-2035
-7600,-1156,-16252,-904,-1596,-1618
