Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-6956,-4368,-15260,109,50,-81
-6888,-4308,-15312,81,52,-7
-6848,-4400,-15256,52,40,58
-6920,-4340,-15264,113,111,75
-6864,-4440,-15192,162,102,33
-6888,-4480,-15116,85,-35,-5
-6984,-4484,-15228,62,-118,3
-6956,-4488,-15228,-47,-34,-72
-6988,-4352,-15112,-93,-74,4
-6972,-4376,-15108,69,-187,-16
-7096,-4532,-15228,42,-50,-60
-6924,-4484,-15272,53,4,-21
-6980,-4608,-15200,24,-63,-20
-6956,-4584,-15328,-58,-64,-41
-6880,-4512,-15248,46,29,-80
-6920,-4424,-15220,10,-40,-132
-7004,-4420,-15236,-60,-76,-109
-6932,-4364,-15076,-85,-37,-113
-6932,-4364,-15304,-54,-143,-73
-7072,-4388,-15292,-189,-75,16
-7020,-4292,-15256,-105,78,-6
-6892,-4380,-15156,11,-14,25
-7064,-4384,-15388,68,-166,-56
-7140,-4344,-15312,-14,20,-34
-7008,-4344,-15264,68,158,-2
-6868,-4452,-15308,119,25,3
-6992,-4428,-15328,52,-71,-41
-7088,-4500,-15196,-18,86,-47
-6916,-4428,-15148,-38,151,50
-6948,-4468,-15240,-30,2,36
-7056,-4452,-15164,114,82,-21
-7020,-4460,-15108,68,109,-11
-6988,-4492,-15192,4,50,-23
-7012,-4380,-15188,-98,-9,-47
-6932,-4384,-15188,-23,67,-3
-6972,-4280,-15156,65,-1,21
-7116,-4516,-15200,66,-60,64
-7376,-4784,-15348,-16,-127,156
-8228,-5972,-15420,-304,51,397
-8804,-7460,-15596,-504,371,202
-9072,-8980,-15696,-1165,1227,-176
-9080,-10268,-15768,-2114,1409,-183
-10016,-13336,-16284,-6463,1172,1688
-10048,-14592,-16284,-6975,1860,1843
-9988,-16316,-16460,-6769,2232,-953
-9528,-17060,-16860,-7386,1063,-4891
-9876,-13016,-16644,-8552,1730,-9542
-9500,-11760,-15848,-8604,3030,-10544
-9012,-11032,-15096,-9387,3591,-11147
-8028,-8920,-13372,-11125,3327,-12374
-7588,-7456,-12836,-11676,2768,-13032
-7224,-6208,-12328,-11673,2093,-13543
-6948,-4516,-11908,-9572,-5,-14949
-6976,-4220,-12088,-8589,-1242,-15453
-7188,-4024,-12244,-7868,-2446,-15824
-7640,-3908,-12696,-7735,-3034,-16304
-8280,-3184,-13288,-8120,-3386,-17255
-8372,-2712,-13436,-8108,-3841,-17591
-8560,-2228,-13492,-8007,-3811,-18146
-8732,-1148,-13628,-8203,-3217,-18528
-8524,-624,-13560,-8897,-2996,-18228
-8588,-148,-13420,-9590,-3020,-17593
-8588,308,-13436,-10158,-2417,-17275
-7840,1456,-13056,-9626,-2018,-17135
-7476,2116,-12676,-8789,-2281,-17167
-7484,2532,-12916,-7783,-2889,-16961
-7524,2400,-13480,-6576,-3325,-16002
-7500,2420,-13720,-6516,-3465,-15439
-7396,2528,-13936,-6416,-3563,-15037
-7240,2760,-13928,-6138,-3558,-14482
-6748,3208,-14128,-6114,-3410,-13389
-6508,3512,-14508,-5852,-3958,-12686
-6452,3744,-14808,-5825,-4385,-12079
-6932,4368,-15812,-5099,-5954,-9666
-7424,4124,-16332,-4523,-6220,-8501
-7628,3664,-16940,-3612,-6038,-7852
-7924,3840,-18224,-3009,-6057,-7752
-8168,6780,-20136,-5316,-5721,-5390
-8312,8400,-20740,-5682,-4994,-3535
-8376,9684,-20896,-4768,-4170,-2158
-8856,9216,-20560,-2118,-372,1698
-8832,7320,-19176,160,2384,3357
-8104,4064,-17828,2471,4198,4142
-7188,1356,-16632,3754,4442,4355
-6316,-3180,-14540,3883,3094,2852
-6348,-4248,-13944,3269,2516,2294
-6380,-5192,-13528,2539,2024,1630
-6208,-5548,-13208,1730,1558,1093
-6048,-5204,-13348,517,54,-372
-6112,-4748,-13504,200,-88,-847
-6108,-4180,-13748,-506,36,-1171
-5896,-3128,-14012,-1003,-476,-1276
-5996,-1492,-15044,-587,-1831,-1869
-6440,-904,-15444,-358,-2299,-1872
-6824,-444,-16124,-294,-2509,-1853
