Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-520,-1736,-17316,92,148,89
-472,-1756,-17280,-138,283,124
-396,-1672,-17332,-299,365,174
-324,-1656,-17188,-442,434,183
-220,-1444,-17068,-281,258,107
-168,-1392,-17108,-197,159,19
-152,-1224,-17036,-168,116,103
-216,-1420,-17100,-200,104,130
-112,-1356,-17032,-256,-24,88
-96,-1300,-17104,-263,-62,68
-168,-1224,-17064,-128,-5,92
-248,-1360,-17048,-172,142,70
-112,-1336,-17080,-76,75,104
-112,-1440,-16956,-121,202,86
-56,-1448,-16828,-38,54,78
-40,-1424,-16808,36,-117,25
-144,-1528,-16924,101,-218,10
-244,-1632,-16996,35,-246,-58
-204,-1636,-17156,52,-224,-169
-376,-1624,-17096,128,-54,-214
-220,-1584,-16996,220,123,-184
-52,-1740,-16900,287,-83,-173
12,-1848,-16868,198,-203,-218
-80,-1756,-16764,154,-244,-248
-96,-1908,-16896,150,-260,-320
4,-2040,-16716,53,-343,-449
120,-2084,-16592,-122,-542,-536
-8,-2144,-16748,-211,-661,-704
0,-2104,-16688,-316,-738,-869
80,-2140,-17068,-843,-1199,-954
228,-1892,-17104,-1180,-1524,-981
292,-1808,-17460,-1397,-1736,-1035
44,-1668,-17380,-1720,-1951,-1014
-276,-1232,-18168,-2512,-2347,-1233
-540,-736,-18400,-2928,-2355,-1322
-752,-24,-18836,-3318,-2020,-1308
-668,868,-19004,-3590,-1585,-1203
-208,2896,-18816,-3782,-813,-873
164,4120,-18488,-3671,-645,-700
352,5616,-18044,-3319,-509,181
756,6720,-17528,-2883,-644,1717
800,8740,-17152,-4036,-1048,4952
712,9948,-16888,-4623,-1525,7083
680,11228,-16872,-4930,-2189,9229
248,12228,-16844,-4749,-2999,11610
-1592,12808,-17152,-3261,-3670,17043
-2220,12256,-17320,-2318,-3292,19559
-2540,11608,-17104,-1307,-3540,21810
-3960,10652,-18128,-129,-4986,25521
-4932,10172,-18672,967,-4285,26838
-5544,9860,-19008,1474,-3086,28026
-5848,9572,-18740,1365,-1820,29607
-5852,7676,-17100,79,439,32309
-5532,6980,-16140,-1250,361,32767
-5568,6792,-15080,-2314,-499,32767
-6268,6640,-14548,-2383,-1767,32767
-8792,4552,-15188,64,-4803,31516
-10572,3248,-16524,2019,-6511,29567
-12204,1900,-17660,3687,-6654,27532
-12704,544,-18604,4166,-4958,25819
-12276,748,-18348,1916,-865,25821
-11492,996,-17432,1360,504,26375
-10708,872,-16332,1417,734,26534
-10120,496,-15500,2283,-197,26147
-10652,-672,-15496,4921,-1139,24354
-11252,-1728,-15924,5763,-394,23602
-11300,-3296,-16492,5692,69,22584
-9992,-5472,-17748,3472,734,18881
-9356,-4576,-17604,3195,976,17145
-8588,-4428,-17168,3095,1979,15790
-7560,-3872,-16256,3400,2891,14754
-5388,-3944,-15272,3083,2371,13261
-4716,-3708,-14864,2877,1770,12965
-4344,-3876,-15396,2950,1547,12823
-3556,-4368,-15248,2200,1000,12525
-3160,-5160,-15572,1379,181,11414
-3088,-5204,-15928,1162,19,10416
-3016,-5252,-15968,1208,-167,9407
-2916,-5076,-16260,1185,41,8730
-2352,-5140,-16452,872,569,7902
-2060,-5332,-16404,726,414,7412
-1812,-5580,-16360,170,159,6819
-1632,-5432,-16396,-423,-244,6275
-1532,-4804,-17012,-287,-762,4808
-1656,-4680,-17532,-102,-548,4100
-1572,-4396,-17772,-315,-316,3469
-1496,-3784,-18188,-541,-269,3257
-1480,-3192,-18148,-748,636,3288
-1180,-2992,-18068,-405,1004,3039
-864,-2968,-17716,212,1017,2585
-632,-2908,-17764,715,786,2095
-820,-2672,-18084,1016,397,1425
-1096,-2660,-18100,1295,640,1339
-1224,-2808,-18216,1361,1009,1310
-1028,-3040,-18212,1059,1404,1122
-744,-2684,-17812,612,1435,643
-648,-2492,-17784,723,1431,325
-688,-2196,-17708,886,1348,-5
-644,-2008,-17648,1153,1173,-324
-964,-2052,-17840,1245,992,-863
-1136,-1992,-17768,1046,1389,-988
-1080,-1804,-17692,773,1768,-1096
-964,-1776,-17436,668,2001,-1240
-588,-1480,-17064,-79,2167,-1560
-484,-1192,-16868,-132,1839,-1855
-408,-924,-16680,-94,1712,-2005
-160,-772,-16668,-188,1584,-2043
76,-476,-16724,-644,1031,-2261
-84,-200,-16788,-774,975,-2360
-304,24,-16924,-959,949,-2350
-380,452,-17004,-1070,805,-2348
