Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4180,-1804,-16224,227,109,53
-4132,-1748,-16392,241,13,122
-4180,-1892,-16348,402,-20,188
-4216,-2056,-16388,389,90,149
-4076,-2312,-16100,285,2,74
-3832,-2392,-16132,162,-73,14
-3808,-2380,-16272,23,-157,-29
-3712,-2292,-16236,-131,-309,-181
-3956,-2144,-16564,-22,-286,-178
-3940,-2120,-16544,61,-140,-170
-3984,-2084,-16724,83,-74,-201
-4032,-2028,-16692,165,-63,-168
-4156,-2268,-17008,275,151,-84
-4124,-2336,-16952,278,385,-144
-4076,-2448,-16800,395,594,-204
-3960,-2464,-16612,286,721,-268
-3828,-2292,-16548,130,576,-448
-3924,-2208,-16516,330,644,-529
-3924,-2156,-16556,298,693,-466
-3832,-2280,-16580,33,584,-261
-3988,-2280,-16608,-38,589,-277
-4044,-2268,-16536,-29,516,-356
-4228,-2172,-16560,152,325,-399
-4560,-2212,-17032,361,288,-459
-4748,-2344,-16900,398,1006,-629
-4396,-2268,-16612,521,1187,-812
-4172,-1972,-16472,636,1175,-927
-4000,-1884,-16280,575,1016,-900
-4064,-1416,-16244,428,720,-514
-4024,-1528,-16348,268,689,-134
-3996,-1568,-16316,164,518,79
-3936,-1644,-16528,392,365,196
-4220,-2336,-16948,929,383,180
-4200,-2768,-17048,830,493,119
-4072,-2948,-16996,631,347,-47
-4112,-2880,-16960,495,96,-54
-4412,-3068,-17148,38,-194,151
-4600,-3132,-17300,-82,-183,132
-4712,-3160,-17608,-234,27,-48
-4648,-3112,-17508,-317,322,-192
-4124,-3052,-17132,-471,473,-449
-3876,-2952,-16928,-599,400,-508
-3624,-2824,-16896,-812,137,-553
-3444,-2616,-16892,-951,-138,-591
-3348,-2192,-17152,-942,-385,-565
-3180,-1912,-17600,-1120,-566,-490
-3088,-1480,-18060,-1658,-705,-77
-3104,-772,-18532,-2095,-793,625
-3284,1144,-19580,-2704,-1030,2177
-4092,3196,-21692,-2694,-1598,3992
-4620,3564,-21452,-2653,-909,4931
-4916,4908,-22036,-2307,-585,5981
-6180,6592,-23640,-2223,-381,8059
-7052,8272,-23604,-1108,522,8761
-6968,9124,-23996,-688,532,10482
-7376,9260,-23804,-930,509,11734
-8444,8908,-21696,515,4131,13831
-7988,8108,-20404,679,5337,14496
-7644,7496,-19296,-677,5874,15265
-7592,7668,-18220,-2141,6204,16315
-7248,8816,-15868,-3264,6484,18943
-7220,9156,-14848,-3411,5577,20624
-8220,9304,-14012,-2503,4349,22297
-9372,9140,-13472,-360,3935,24313
-11496,4788,-16024,958,4396,27314
-12048,3220,-16944,179,5312,27649
-11880,2208,-17344,-696,5735,27383
-11552,2236,-17288,-1000,5837,27184
-10792,2108,-16340,-520,6613,27146
-10468,2588,-15444,825,6677,27180
-10292,2356,-14668,2638,6871,27703
-10040,1552,-14228,3586,6941,28699
-9740,-676,-13240,3108,7779,30600
-9084,-1432,-12552,2678,7699,31351
-8428,-1804,-12268,2876,7532,31545
-6772,-3484,-12444,3606,5108,30534
-6496,-4156,-12868,3433,3882,30004
-6528,-5012,-12752,2919,3568,29459
-6196,-5976,-12444,2453,3765,28699
-4780,-7332,-12168,1772,2890,26486
-4384,-8200,-12636,1498,2460,24965
-3468,-8556,-13188,1014,1667,23103
-3084,-8704,-13828,1132,681,21014
-2832,-9248,-14628,1809,508,16359
-2540,-9128,-14620,2616,918,14108
-2180,-8884,-14760,2840,1050,12461
-1928,-8760,-14708,2722,913,11056
-1236,-8580,-14892,2221,-180,8453
-1008,-8392,-15076,1950,-877,7097
-1044,-7880,-15336,2086,-1391,5791
-1120,-7560,-15628,2609,-1613,4721
-1308,-7960,-16228,2123,-1545,3357
-1456,-7976,-16552,1176,-948,2628
-1108,-7408,-16840,558,-392,1802
-636,-6620,-17172,30,-435,905
-544,-4852,-17424,-92,-1007,-35
-580,-4488,-17388,244,-910,-333
-636,-4260,-17644,610,-1014,-693
-668,-3996,-17872,732,-909,-1103
-532,-3152,-18408,651,-1433,-1567
-784,-2672,-18728,610,-1165,-1670
-948,-2544,-18752,739,-623,-1651
-796,-2652,-18404,1007,-19,-1792
-548,-2044,-18156,1462,-76,-2520
-668,-1740,-17852,1490,-28,-2449
-880,-1384,-17976,1341,151,-2213
