Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3724,1756,-16824,468,-150,2
-3664,1824,-16696,366,-176,1
-3628,1764,-16596,151,-249,97
-3604,1772,-16672,151,-418,-38
-3864,1920,-16872,144,-93,-105
-3764,1880,-16828,90,-54,-106
-3772,1884,-16680,88,-126,-161
-3784,1884,-16880,177,-77,-155
-3740,1784,-16824,-125,-275,-15
-3848,1772,-17040,-127,-323,-77
-3888,1788,-16916,-136,-159,-63
-3872,1880,-16904,23,-177,-80
-4008,1844,-16972,113,-35,-151
-3864,1912,-16780,171,125,-161
-3704,1816,-16760,119,39,-163
-3744,1900,-16812,-63,-82,-191
-3832,2040,-16696,73,84,-168
-3808,2020,-16616,61,-7,-91
-3912,1968,-16812,2,80,-127
-3844,2056,-16436,123,132,-34
-3784,1864,-16544,224,57,-5
-3808,2000,-16600,-76,-63,-9
-3804,2184,-16604,-97,-102,9
-3812,2252,-16576,-76,-198,88
-3884,2404,-16644,-91,-246,167
-3848,2812,-16704,-115,-467,416
-3968,2972,-17072,-357,-458,727
-4200,3332,-17248,-666,-306,1100
-4132,3688,-17384,-879,-249,1420
-4340,4668,-17760,-856,-274,2110
-4492,5276,-17968,-677,-95,2667
-4448,5700,-18104,-518,41,3316
-4544,6048,-18224,-601,326,4092
-4560,6992,-18232,-228,1075,5796
-4412,7176,-18096,103,1367,6564
-4300,7464,-17860,234,1611,7293
-4252,7528,-17460,312,1742,7916
-4008,7616,-16956,297,1551,8932
-4200,7884,-16816,346,1691,9559
-4280,8020,-16828,335,2283,10278
-4220,8056,-16484,463,2941,10988
-3756,7916,-15428,731,3204,12123
-3608,7932,-14760,1186,2978,12500
-3520,8096,-14400,2295,2550,12919
-3396,7948,-14028,3692,2012,13276
-3576,7172,-14004,6177,597,13666
-3908,6508,-14256,6865,371,14019
-3776,5836,-14700,6178,-41,14353
-3916,5708,-14948,5026,-643,14857
-4360,5400,-15492,1767,-1342,16479
-4616,5576,-15700,311,-1898,17151
-4724,5912,-15708,-470,-2296,17446
-5016,6068,-15588,-533,-2405,17814
-5600,6548,-16512,1782,-2305,18174
-5060,5816,-14692,2796,-2752,18778
-6024,4796,-16988,3256,-3002,17941
-6684,5412,-17388,3495,-3131,18108
-7312,4652,-17596,3702,-2714,19647
-6944,4356,-16680,3692,-3212,20717
-6992,3364,-16268,3549,-4163,21239
-7632,2992,-16552,4761,-5163,20937
-9216,2440,-17048,6585,-3480,20766
-9272,1360,-16864,8612,-1678,20696
-9008,-248,-16840,9726,-754,20483
-8976,-3004,-16488,9390,571,19882
-8504,-4156,-16340,8423,962,19571
-7820,-4824,-16476,7171,778,18828
-7592,-5048,-16656,6029,529,17887
-7188,-4768,-16824,5366,1643,16341
-6612,-4824,-16604,5465,2411,15663
-5692,-4988,-16448,5543,2694,14736
-5096,-4840,-16196,5689,2637,13653
-3932,-4560,-15596,6083,2748,11952
-3356,-4724,-15588,5748,2593,11405
-3276,-4852,-15776,5142,2417,10903
-2432,-4716,-15840,3856,2212,9634
-2144,-4276,-15920,3304,1911,9072
-1712,-3716,-15988,2985,1532,8744
-1572,-3376,-16020,3101,1224,8369
-1488,-3836,-16084,3607,639,7401
-1432,-3968,-16272,3341,611,6926
-1360,-3972,-16552,2881,343,6478
-1248,-3860,-16844,2200,26,6110
-1156,-2972,-17220,871,-615,5869
-1336,-2552,-17484,300,-655,5869
-1424,-1868,-17772,386,-531,5830
-1564,-1836,-17780,920,-141,5872
-1576,-2192,-17868,1060,435,5916
-1620,-2244,-17664,1326,396,5663
-1616,-2436,-17552,1800,20,5282
-1816,-2644,-17476,2153,9,5016
-1708,-3488,-16948,2828,588,4192
-1448,-3848,-16676,2871,530,3249
-1372,-3780,-16812,2779,233,2373
-1588,-3656,-16884,2360,186,1829
-1736,-3308,-16892,1139,1027,1614
-1440,-3092,-16668,639,1234,1452
-1056,-2836,-16572,222,932,1078
-964,-2264,-16796,142,242,719
-1484,-1716,-17268,436,-63,371
-1696,-1512,-17412,840,223,243
-1660,-1668,-17396,1106,417,175
-1732,-2060,-17312,922,652,49
