Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1164,-2328,-17080,-31,-156,7
1016,-2336,-17128,-17,16,34
1316,-2492,-17016,76,29,-96
1328,-2368,-17012,-5,-91,-162
1192,-2252,-17072,56,-49,-135
1228,-2428,-17032,-63,60,-91
1312,-2268,-17124,-189,10,-125
1208,-2332,-16976,-79,66,-107
1308,-2268,-17044,66,10,-224
1332,-2344,-16980,126,-133,-260
1188,-2332,-16944,64,-120,-205
1196,-2296,-17108,-75,-129,-184
1144,-2192,-17124,-125,-38,-176
1168,-2240,-17140,-120,84,-173
1272,-2164,-17028,38,59,-205
1348,-2128,-16992,66,44,-226
1208,-2176,-16972,34,139,-180
1376,-2236,-16960,59,127,-125
1392,-2244,-16912,18,-54,-189
1264,-2060,-17124,114,-132,-212
1240,-2200,-16856,213,102,-149
1400,-2236,-16784,181,80,-179
1352,-2268,-16960,37,-57,-71
1264,-2236,-16864,-263,91,99
1296,-2232,-16964,-228,170,145
1364,-2060,-17000,-141,-6,50
1320,-2148,-16904,-46,-174,48
1184,-2116,-17144,-181,110,171
1404,-1928,-17156,-339,127,111
1424,-1648,-17088,-195,7,131
1380,-1540,-17132,-86,-86,159
1240,-900,-17404,-362,-19,513
1216,-416,-17604,-636,96,880
1216,204,-17552,-773,182,1248
1168,904,-17796,-667,103,1623
964,2384,-18708,-827,232,2119
692,3668,-19208,-887,537,2589
460,5044,-19240,-288,877,3910
468,5636,-19532,290,1037,5544
-400,6104,-20160,-103,1849,8620
-912,6384,-20304,259,2582,9901
-1432,6472,-20240,734,3553,11124
-1852,6300,-19944,1063,4732,12561
-1720,5496,-18908,1415,5793,15196
-2032,4800,-18444,1587,5857,16349
-2184,3988,-17864,1843,6047,17225
-2284,3100,-17372,1549,6181,17948
-2228,1012,-16232,855,7545,19688
-732,-280,-16292,-209,7100,20169
-368,-840,-16576,-2073,5371,20051
-904,-560,-16780,-3433,3923,19762
-1808,416,-17236,-3460,3687,20338
-1908,100,-17388,-3883,3871,20791
-1880,-412,-17364,-4392,3678,21152
-2136,-856,-17492,-5024,3344,21418
-2292,-1048,-17640,-6209,2737,21678
-2580,-1048,-17724,-6242,2481,21816
-2920,-1176,-17868,-5897,2688,21705
-2952,-1480,-17960,-5771,2852,21702
-3116,-2044,-17220,-5791,3048,21743
-2980,-2188,-16992,-5524,2958,21674
-2788,-2172,-16872,-4974,2569,21661
-2956,-3088,-16664,-3961,2334,22108
-2772,-3732,-16380,-3359,2290,22326
-2620,-4672,-16220,-3201,2353,22364
-2416,-5320,-15864,-3357,2362,22141
-1916,-5900,-15488,-3390,1718,21413
-1876,-6232,-15344,-3219,1482,20925
-1720,-6732,-15372,-3018,1439,20167
-1148,-7136,-15344,-2917,1149,18761
-928,-7472,-15288,-2994,1201,18184
-712,-7564,-15224,-3392,1210,17852
-556,-7580,-15180,-4067,1417,17819
100,-7124,-14836,-5308,1688,17992
740,-7216,-14776,-5063,1027,17468
824,-7612,-15152,-4186,-267,15950
720,-8060,-15532,-3149,-1182,13373
288,-7824,-16308,-823,-1974,8939
92,-7684,-16580,-93,-1672,7561
396,-7568,-16712,-243,-1299,6893
744,-7240,-16684,-1198,-1354,6720
788,-6484,-16768,-2624,-1720,6399
776,-6140,-16888,-2520,-1625,5637
912,-5672,-16996,-1929,-1692,4570
940,-5288,-17052,-1045,-2013,3345
752,-4640,-17548,-207,-2259,2345
720,-4396,-17828,-663,-2070,2346
684,-4032,-17928,-1051,-1982,2565
576,-3848,-17952,-1247,-1678,2779
704,-3324,-17840,-690,-1593,2159
588,-3012,-17964,12,-1937,1689
400,-3020,-18044,632,-2177,1301
228,-2988,-18076,1168,-2326,909
-316,-3204,-18192,1720,-2264,854
-652,-3492,-18244,1351,-1718,1221
-792,-3948,-18188,675,-890,1587
-500,-3956,-18040,81,-202,1459
