Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
88,-1348,-17072,152,-133,-30
52,-1556,-17116,41,60,161
80,-1616,-17052,73,-124,141
60,-1512,-16980,172,-288,131
-120,-1716,-17244,153,-282,222
-164,-1856,-17324,7,-167,258
-148,-1936,-17164,-75,74,50
-84,-2044,-16984,-87,216,8
-64,-1980,-16960,-106,145,-56
120,-1896,-16968,-16,-41,-179
64,-1708,-16972,51,-211,-299
68,-1612,-17008,103,-249,-234
128,-1628,-17068,100,-309,-160
-60,-1784,-17108,-37,-320,-41
-48,-1776,-17036,-359,-217,-20
-16,-1692,-17000,-85,-341,-93
-52,-1740,-16924,10,-380,-218
-116,-1820,-17024,-74,-314,-290
-44,-1628,-17180,-125,-371,-370
-8,-1660,-17112,-45,-320,-330
-76,-1660,-17104,-177,-243,-127
68,-1628,-17112,-382,-308,-8
16,-1520,-17112,-331,-445,55
-8,-1664,-16968,-244,-535,80
-76,-1684,-17144,-210,-519,3
-116,-1644,-17320,-256,-598,-45
-164,-1404,-17384,-419,-361,31
-168,-1360,-17400,-444,-247,111
-168,-1184,-17416,-483,-191,174
-80,-896,-17540,-605,-199,252
-308,44,-18188,-952,-566,791
-528,840,-18828,-1610,-483,1092
-776,2632,-19352,-2176,-278,1555
-1132,4428,-19896,-2209,-71,2048
-1540,8108,-20840,-1799,1419,4551
-1080,9272,-20920,-1197,2980,7199
-160,9024,-20668,-274,3707,9698
400,7660,-20436,-409,3091,11428
-1504,6456,-20220,-2169,1135,13392
-2704,6060,-20584,-2604,913,14449
-3612,5792,-21232,-2347,993,15126
-4680,4964,-21592,-2213,1870,15951
-4840,3552,-21244,-3595,4712,17381
-4464,3152,-20644,-4347,5203,17782
-4120,3008,-19784,-4561,5355,18001
-3948,2776,-19016,-4430,5384,18170
-3600,1980,-17616,-4148,5004,18453
-3396,1740,-17180,-4378,4747,18523
-3220,1820,-16792,-4701,4282,18654
-3284,2028,-16500,-4593,3959,19060
-3184,1780,-16564,-4218,3133,19802
-3176,1684,-16560,-4203,2951,20111
-3152,1780,-16476,-4107,2745,20288
-3040,1856,-16020,-3111,2644,20539
-3360,1592,-15920,-2362,2422,20746
-3616,924,-16020,-1906,2018,21112
-3904,296,-16244,-1796,1792,21339
-4132,-576,-16660,-1634,1735,21068
-4116,-788,-16900,-1264,1936,20344
-4184,-1024,-16844,-525,2394,19718
-3992,-1344,-16520,441,3199,19214
-2908,-2608,-15560,1055,4059,18632
-2288,-3080,-15312,576,3954,18366
-1772,-3192,-15096,-276,3378,18276
-1468,-2696,-15028,-1096,2736,18464
-1140,-2760,-14924,-747,2710,18412
-748,-2792,-14684,-198,2601,18249
-316,-2976,-14436,326,2424,18052
-132,-4284,-14824,710,838,17139
-160,-4868,-15072,-363,619,16398
-108,-4668,-15152,-1260,503,15859
88,-4252,-15076,-1321,546,15394
368,-4228,-15048,-350,-76,14529
404,-4584,-15104,100,-402,14052
448,-5064,-15436,-1,-565,13489
464,-5108,-15600,-67,-1029,12827
280,-5284,-16008,143,-1070,11650
384,-5392,-15992,431,-880,11083
536,-5660,-15844,620,-548,10546
888,-5772,-15776,533,-434,10018
1360,-5872,-15500,877,-1041,8818
1304,-6156,-15592,1160,-1312,8205
1180,-6428,-15588,1151,-1457,7750
1180,-6552,-15496,1037,-1441,7505
1548,-6680,-15528,551,-1309,6597
1996,-6524,-15760,278,-1644,5908
2240,-6040,-15908,272,-2008,4845
