Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
740,-2504,-16896,74,48,121
828,-2528,-16992,48,-56,197
748,-2484,-16928,15,-51,307
800,-2556,-16856,43,50,340
832,-2676,-16832,102,-30,359
760,-2740,-16660,198,-298,270
804,-2856,-16872,131,-273,260
752,-2888,-16792,-55,-250,372
756,-2844,-16840,-220,-216,347
828,-2796,-16792,-134,-589,435
692,-2816,-16756,-122,-707,365
700,-2976,-16884,1,-646,273
528,-2964,-16968,108,-580,253
620,-3132,-16944,-116,-674,141
444,-3104,-17044,-299,-737,211
348,-3212,-17048,-366,-543,262
328,-3152,-17072,-357,-311,178
496,-3268,-16872,-445,-227,-172
580,-3084,-16860,-430,-402,-405
588,-2880,-16932,-283,-492,-566
572,-2732,-16876,-215,-512,-523
608,-2612,-16808,-431,-278,-296
720,-2564,-16720,-629,-257,-236
776,-2272,-16760,-804,-360,-166
808,-2020,-16808,-943,-500,17
776,-1328,-17028,-1001,-470,284
684,-904,-17308,-1184,-376,521
484,-236,-17560,-1376,-187,910
436,628,-17852,-1660,310,1352
76,3068,-19072,-3935,1958,3213
-120,5520,-19384,-4550,2895,5254
-20,7520,-19656,-4616,4296,8274
-320,9264,-19572,-5427,5957,12190
-1168,11760,-19124,-4767,11377,21450
-1244,12736,-18920,-4715,14799,26156
-1160,12696,-18760,-3410,16636,30104
-2536,11936,-19344,-1124,19508,32767
-2536,10604,-18196,-1238,20594,32767
-2520,9484,-16948,261,19504,32767
-2732,7204,-17512,1319,18023,32767
-3404,3236,-18940,4156,12759,32767
-3916,624,-19276,3533,11586,32767
-4404,-1032,-19508,3149,11126,32767
-5016,-3456,-18520,3189,12161,31950
-4372,-4400,-18208,2790,11518,31020
-4188,-5116,-17584,2550,10784,30434
-4156,-5708,-17308,2194,10235,30113
-4016,-7140,-16788,1384,10324,29101
-3356,-7528,-15956,1009,10786,28671
-2544,-7996,-15488,718,10260,28418
-1672,-9672,-14772,636,8282,26712
-1236,-10460,-14788,286,7475,25190
-1160,-10560,-14928,-504,7136,23884
-1224,-10004,-15296,-1436,7674,23285
-452,-8708,-15136,-2600,8359,23750
-492,-8356,-14904,-2729,8037,24120
-484,-8336,-14504,-2294,7781,24539
-344,-9028,-14208,-1902,7281,24313
344,-10524,-13856,-1379,5638,21890
436,-10640,-13852,-1474,4522,20592
340,-10584,-14164,-1523,3709,19626
-188,-10496,-15060,-2299,2790,18742
-292,-10752,-15108,-2769,2813,18307
-228,-11248,-15332,-2777,2926,17769
-4,-11684,-15544,-2409,2881,16481
336,-12232,-15764,-439,1945,12208
160,-11628,-15868,856,1444,10499
100,-11204,-15788,1771,1313,9605
-28,-11048,-15592,2393,1289,9111
240,-11392,-15308,2550,2214,8115
576,-11520,-15160,1780,2451,7519
672,-11276,-14920,1008,2548,6748
1040,-10924,-14408,1106,2545,5912
1324,-10664,-14024,2890,1691,4014
1280,-10588,-13896,3299,1538,3463
1528,-10708,-13616,3263,1485,2720
1984,-10344,-13528,2711,968,2293
2108,-9332,-13360,2038,-52,2258
2180,-9040,-13416,1997,-460,2352
2272,-9084,-13292,2219,-992,2330
2140,-9132,-13304,2705,-1459,2223
2104,-9504,-13336,3321,-1957,1632
1796,-9352,-13768,3344,-2069,1408
1668,-9256,-14056,3279,-1894,1577
1568,-9436,-14324,3263,-1748,1830
1412,-10248,-14208,3002,-727,1517
1552,-10484,-13972,2293,-281,1073
1792,-10436,-13744,1518,41,539
1900,-10076,-13560,956,262,-23
2316,-8608,-13252,818,-322,-671
2400,-8148,-13464,1114,-1290,-714
2032,-7944,-13772,1144,-1814,-472
1656,-8148,-14128,1012,-1671,131
1864,-8572,-14760,-160,-1413,474
1728,-8424,-15016,118,-1146,192
