Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4396,712,-16992,61,-111,-241
-4464,840,-17052,40,11,-184
-4488,1000,-17068,131,172,-144
-4584,1060,-17040,330,349,-86
-4384,940,-17048,587,457,-27
-4372,880,-16988,609,488,-4
-4280,764,-16892,620,400,33
-4224,700,-16860,695,344,-67
-4172,588,-16860,853,253,-35
-4296,476,-16760,679,220,0
-4248,436,-16824,686,133,61
-4276,440,-16812,768,93,-35
-4368,300,-16880,801,41,-85
-4400,316,-16856,813,31,-212
-4416,176,-16768,862,210,-269
-4348,160,-16856,565,205,-58
-4276,140,-16840,201,147,66
-4288,228,-16728,17,86,55
-4296,364,-16780,145,58,55
-4372,364,-16920,313,191,66
-4332,188,-17064,109,223,181
-4176,188,-16992,-277,297,352
-4008,-48,-17220,-793,462,592
-3768,-504,-17432,-1695,647,956
-3040,-1776,-17952,-5448,935,1527
-2796,-2244,-18228,-8451,963,1951
-2756,-2712,-18388,-12345,1214,2884
-3140,-4704,-18572,-25384,3149,6786
-3092,-5388,-17724,-32768,4604,8717
-2856,-4488,-16004,-32768,5556,9128
-2340,-1752,-14612,-32768,5180,8306
-2476,4512,-12700,-32768,3785,7252
-2592,7752,-11860,-32768,3503,8227
-1964,9960,-10352,-32768,2118,9984
-2536,13748,-9148,-32768,-2085,10439
-3048,14944,-8524,-32768,-3442,9463
-3300,14628,-8780,-32768,-4781,7912
-3112,14604,-8632,-32768,-6617,5656
-4184,14828,-8428,-31603,-7210,3170
-4052,15124,-8184,-30448,-6207,3759
-3780,15784,-7496,-30377,-4721,4990
-2912,17128,-5320,-30596,52,9031
-2140,17292,-4404,-29756,2020,10533
-1260,17200,-3564,-28230,2922,10897
-584,17068,-3184,-25998,2871,10402
-92,16744,-3548,-21359,883,8208
-504,16880,-4148,-19433,119,7493
-832,17224,-4608,-18009,133,7177
-952,17168,-4916,-17063,505,6925
-1176,16328,-5092,-16165,1178,6604
-1176,16116,-4916,-15621,2047,6205
-584,16016,-4844,-14779,2125,5326
-492,16396,-4712,-13591,1967,4434
104,17132,-4084,-10859,1724,3234
-92,16588,-3964,-9892,1545,2948
-324,16292,-3972,-9611,1689,2733
-356,16336,-4380,-9384,1561,2399
-1572,16920,-5464,-8769,2295,1634
-1756,17136,-6052,-8451,3076,1305
-2272,17548,-6564,-8424,3979,1122
-2928,17636,-6856,-8258,5332,1216
-3220,17676,-7004,-9390,9004,1584
-3300,18084,-6376,-9551,10650,1809
-3436,18652,-5552,-8780,11817,1905
-3724,18656,-4316,-7705,13248,2188
-3500,17252,-3164,-6942,15396,2809
-3416,17064,-2740,-6657,16391,2738
-3516,17128,-2452,-5715,17169,2265
-4304,17128,-1924,-4766,18780,2056
-5952,16828,-1876,-3932,25089,3751
-5532,16288,-1388,-3259,27911,4192
-5408,15880,-1440,-1947,28179,3293
-5952,15148,-432,-571,28655,1890
-6332,13968,256,1627,29365,-1301
-6376,13412,488,1667,29825,-2500
-6884,13804,1244,768,30815,-2974
-6520,14916,2920,433,31627,-2471
-5348,16360,6620,1085,30391,-152
-4804,15616,7996,1398,29249,732
-4072,14764,8864,1425,27511,1320
-3892,13760,9248,1211,26058,1471
-2488,14112,9308,1661,22563,-22
-2388,15032,9372,3213,20715,-921
-2424,15900,9192,4447,20343,-1111
-1904,16312,9464,4278,20510,-517
-720,17356,11068,2643,18238,1232
-84,17456,11700,1977,16720,2269
640,17288,12204,1995,14331,2876
696,17124,12396,2610,11667,2983
688,16648,11128,3642,7005,3204
864,15920,10152,3676,4838,3149
896,15400,8720,3394,2469,2670
132,15088,7472,2891,877,2868
-796,14012,5728,1537,506,3217
-976,13632,5088,1117,303,2913
-984,13420,4600,807,-110,2282
-1260,13460,4280,744,-707,1332
-1768,13936,3120,983,-1910,-83
-2160,14252,2516,627,-1866,-148
-2380,14160,1840,-98,-1438,-95
-2332,14136,1488,-1239,-1130,-294
-2028,15240,1088,-1659,-1121,-1365
-1912,16072,1036,-495,-1121,-1991
-1960,16636,652,653,-1002,-2044
-1872,16652,772,1281,-718,-2123
-1600,16736,712,17,-698,-1387
-1436,17184,800,-530,-731,-898
-1084,17596,876,-330,-688,-621
-1004,17960,676,280,-790,-318
-1064,17876,480,1847,-472,226
-1244,17452,468,2005,259,596
-948,17388,428,1628,718,1052
-596,17528,736,1238,849,1441
-196,17892,1392,1634,867,2195
