Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4644,716,-16684,188,-82,-123
-4844,776,-16712,-124,119,71
-4740,864,-16756,-73,154,63
-4756,784,-16740,7,66,41
-4732,800,-16712,1,84,58
-4800,800,-16692,81,74,65
-4684,708,-16672,26,19,1
-4680,708,-16652,-131,-94,60
-4696,708,-16692,-64,-73,62
-4716,624,-16708,5,-19,18
-4712,616,-16760,5,39,13
-4692,760,-16536,-13,144,75
-4676,680,-16644,-33,55,25
-4520,744,-16580,-113,-91,6
-4680,756,-16672,-87,-202,74
-4764,780,-16600,-58,-11,64
-4660,628,-16616,-36,100,18
-4564,580,-16580,-62,-4,106
-4604,628,-16708,-165,-112,124
-4648,620,-16828,-277,-160,134
-4800,660,-16920,-135,24,32
-4776,724,-16832,-143,86,43
-4704,732,-16800,-139,52,45
-4616,572,-16780,-125,102,37
-4360,412,-16692,-633,-75,147
-4420,256,-16992,-1143,-252,214
-4472,352,-17076,-1777,-220,363
-4484,136,-17312,-2614,-154,596
-3888,-1384,-17828,-7483,36,2385
-3708,-3196,-18600,-13263,523,4715
-2228,-4456,-17256,-21580,181,6775
-1776,-3656,-17088,-30387,182,8113
452,-52,-15184,-32768,-2169,9850
1164,2708,-14312,-32768,-5356,10820
644,6084,-13324,-32768,-8458,11693
-796,9108,-12772,-32768,-10945,12998
-3400,14096,-9996,-32768,-13488,12098
-4228,15000,-9892,-32768,-14618,12295
-4832,16320,-9752,-32768,-16915,11910
-7684,17064,-11012,-32768,-17407,11423
-8128,17580,-11012,-32768,-15056,11955
-8252,16840,-10632,-32710,-11892,12543
-6724,14768,-9252,-30716,-6046,12495
-6128,15044,-8680,-30475,-4445,11838
-6040,15968,-8368,-29988,-1907,11932
-5320,16500,-7196,-29061,894,12335
-3520,16568,-4284,-25806,4426,13923
-2716,16344,-3144,-24155,4504,14244
-2508,15948,-2864,-22423,3757,13890
-2884,15812,-3380,-18442,2561,12152
-2856,15192,-3904,-16657,1536,10629
-3328,14208,-4584,-15735,701,8962
-3756,13396,-4720,-15488,814,7853
-3560,12816,-4832,-15768,3403,5743
-3096,13332,-4492,-16124,4560,5282
-2540,13856,-4044,-16295,5105,5079
-2096,14352,-3384,-15918,5617,4430
-1212,15148,-2192,-14450,5515,3461
-1016,15408,-2044,-13583,4866,2959
-1096,15636,-2096,-12810,3614,2357
-2004,16680,-3240,-11832,1646,1089
-2788,17468,-3956,-10864,996,471
-3700,18036,-4824,-10114,1129,293
-4492,18312,-5712,-9703,1925,463
-5884,18424,-6720,-8638,5976,738
-6136,18420,-6768,-8187,8488,820
-5984,18544,-6260,-7955,10900,820
-6144,19072,-5404,-7362,13004,910
-6076,20576,-2920,-5497,16481,2058
-6064,21024,-1944,-4838,17175,3192
-6300,21248,-960,-3553,18029,4075
-6696,20604,-72,-1016,18676,5130
-7284,19344,116,210,19338,6038
-7828,17824,344,1028,20534,6344
-8056,16708,536,1352,21813,6325
-8476,15056,1708,1983,24238,5697
-8524,13660,2912,2282,25264,4955
-8784,12920,3896,2881,26746,3653
-7660,11896,4572,3221,27088,2121
-7220,11540,6024,3082,27402,-390
-6072,11968,7352,2409,27980,-162
-5192,11864,8820,1732,28576,523
-3744,11388,10280,1192,28870,889
-1196,10844,12972,-807,26886,1664
-136,11020,14172,-1129,25109,1876
544,10384,14548,-1243,22112,1539
228,10848,14488,-635,18726,177
292,11888,13012,455,13764,-1880
-240,12800,12032,757,12063,-2489
-672,13592,11420,1209,11068,-2820
-760,14392,10372,1407,9859,-2902
-1524,15236,9996,1088,8198,-2177
-1412,15576,9884,401,7335,-1617
-1304,16088,9672,180,5904,-1328
-1372,16424,9448,936,4204,-1505
-1760,16604,7876,2896,-63,-2124
-2432,16496,6688,2971,-1485,-1727
-2688,16416,5288,2469,-2117,-967
-3116,16084,4268,1604,-2333,-69
-3256,15316,2888,-17,-2231,710
-3260,15424,2568,-53,-2519,451
-3732,15460,2532,547,-2394,45
-3908,15024,2292,739,-1919,-326
-3636,15604,1804,350,-2591,-1044
-3772,16280,1612,97,-2579,-724
-3768,16724,1112,-73,-2346,-327
-3776,16916,656,45,-1915,-124
-3692,17056,208,888,-659,-344
-3456,17264,304,1131,-144,-335
-3492,17260,652,1178,331,-102
-3456,17040,972,1054,693,221
-2996,16732,1512,451,1185,869
-2652,16672,1660,344,980,930
-2564,16848,1532,483,801,1090
