Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1700,-1224,-17288,70,-201,89
-1708,-1328,-17244,81,-208,74
-1840,-1172,-17400,152,-38,-4
-1812,-1108,-17420,224,29,20
-1740,-1160,-17312,331,35,-78
-1808,-1224,-17292,290,-69,-13
-1756,-1380,-17256,-40,-46,61
-1784,-1176,-17280,-101,3,40
-1788,-1096,-17212,1,-74,47
-1924,-1356,-17396,156,-65,-7
-1868,-1248,-17312,103,30,-79
-1928,-1272,-17364,179,63,-40
-1896,-1220,-17472,72,221,-41
-1804,-1240,-17268,13,234,-54
-1824,-1296,-17172,-37,215,-4
-1740,-1184,-17016,19,217,-31
-1740,-1224,-16992,82,86,20
-1804,-1248,-17040,152,-126,-180
-1888,-1324,-17248,172,-50,-205
-1808,-1220,-17212,211,44,-169
-1736,-1324,-17096,219,2,-174
-1700,-1364,-17168,195,-200,-266
-1808,-1352,-17176,177,-171,-226
-1804,-1404,-17516,22,-93,-104
-1724,-1548,-17272,-193,113,-7
-1276,-2196,-17620,-720,138,-145
-1284,-2716,-17692,-1445,95,-211
-1248,-3168,-17980,-2443,143,-271
-1236,-3896,-18540,-3909,239,-277
-1460,-5548,-19884,-10185,1404,1093
-2084,-7248,-20948,-16801,2905,2601
-2412,-8196,-20404,-25828,6086,4467
-1280,-7244,-18620,-32768,8952,5917
2048,-1564,-13848,-32768,8555,6241
3036,624,-12868,-32768,5229,6327
1972,1316,-12980,-32768,3401,6535
1720,6072,-11416,-32768,-1488,6150
692,8308,-12012,-32768,-4858,5532
-680,9120,-11432,-32768,-6602,5313
-1416,9808,-11536,-32768,-7007,4636
-2640,11492,-12100,-32768,-5412,4002
-1984,11984,-11156,-32768,-4879,3348
-4704,12268,-12152,-32768,-1746,3157
-3576,12616,-11136,-32768,2769,1470
-3996,13668,-9924,-32768,5833,2761
-3520,14292,-8728,-32768,8967,4656
-2612,14600,-6868,-32768,11401,5843
-1212,15632,-3236,-32768,12749,5713
-580,16868,-1624,-32768,12897,5637
484,17644,-644,-32768,11942,5429
1160,18176,512,-31338,8686,4274
1416,17692,-132,-29416,7455,4637
1328,17256,-588,-29313,6608,5624
1268,16144,-472,-28619,6896,5763
2484,15420,-240,-26442,7861,3779
3004,16156,776,-23660,7697,2166
3144,16628,1912,-19839,7331,388
3360,16984,2676,-16968,6924,-519
3776,18128,3672,-14925,4471,59
3884,18760,4000,-14510,3666,1383
3984,19020,3784,-12867,2992,2347
3796,18044,3740,-10840,2964,2622
4136,16356,4336,-7394,1749,1075
3976,16648,4632,-4832,0,-663
3428,17244,4208,-2408,-1780,-1750
2824,17596,3276,-1129,-3214,-2214
1396,18436,916,339,-3719,-1716
932,19124,-144,532,-2907,-783
860,20152,-532,1540,-1957,85
1032,20880,-772,3592,-969,379
1104,21696,-1636,7737,-788,-173
468,21496,-1988,8784,-135,21
52,21012,-2896,8787,843,472
-432,20332,-3836,8730,1916,642
-1412,20064,-4824,9173,4442,750
-2172,20816,-4900,9636,5317,1697
-2776,21224,-4956,10828,7010,3189
-2968,20556,-5308,11916,8565,4400
-3912,18268,-6280,13271,9687,5005
-5204,16576,-5736,13324,12100,4899
-5832,14972,-4868,12547,15489,4542
-6056,14324,-3748,10972,18719,4152
-5112,14200,-2104,9162,22870,2554
-4672,14732,-1468,9208,24095,1531
-4332,15404,-1208,9618,24844,666
-4536,15604,-272,9668,25345,618
-5228,14912,1032,9383,28277,1218
-4840,14420,1416,8275,29094,1436
-4760,13836,1736,6260,29963,1633
-4476,13600,2704,4593,31147,1594
-2624,14520,4484,2580,30267,804
-2116,14944,5040,3270,29127,-190
-1684,15420,5636,4642,28118,-1045
-1268,15488,6052,5587,27129,-1312
-556,14528,6604,5538,25860,-799
40,13764,7252,4717,25209,-900
520,13628,7864,3607,24285,-1031
1292,14224,8272,2719,22759,-931
2276,14900,8644,3927,18764,-1444
2600,14668,8556,4900,16874,-1803
2752,14432,8292,5440,14679,-2055
2484,14492,7684,5459,12867,-2027
1820,13984,6656,4724,10646,-1441
2084,13796,6352,4262,9812,-1627
2196,13956,5980,3959,8696,-2118
2452,14188,5680,3878,7039,-2574
2400,15096,4828,3944,3083,-3297
1792,15480,3976,4173,1355,-3441
1248,15364,3104,3897,405,-3083
616,15440,2392,3196,480,-2767
656,16212,1324,2255,632,-2982
716,16792,1236,2216,116,-3291
732,17236,996,2675,-252,-3393
684,17632,576,3099,-659,-3326
248,18188,-356,2888,-1686,-2231
-80,18244,-1112,2114,-1750,-1275
-120,18120,-1736,1621,-1537,-635
-436,18320,-2416,1672,-1107,-478
-164,18252,-2708,3522,-789,-1138
-248,18056,-2944,4487,-1163,-1682
-336,17984,-2912,5199,-1529,-1865
-724,17660,-2932,5550,-1113,-1571
-496,16352,-2340,4652,1406,-220
32,16040,-2052,3774,2113,212
500,15904,-1752,2738,2154,372
844,16136,-1584,2431,1526,320
668,16368,-1752,2911,768,423
240,16004,-2160,2914,1407,920
