Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3980,356,-17012,-195,806,157
-3924,692,-16764,-772,1062,188
-3768,884,-16640,-594,1068,57
-3552,800,-16556,-396,964,-51
-3532,748,-16540,-282,991,-234
-3408,524,-16212,-446,1068,-330
-3340,456,-16216,-927,854,-327
-3408,632,-16036,-1460,656,-191
-3496,764,-16092,-1888,508,11
-3776,840,-16304,-1639,-47,-237
-4128,740,-16800,-1486,71,-381
-4508,676,-17028,-1671,489,-278
-4348,644,-16948,-2039,678,-172
-4452,772,-16756,-2441,631,-83
-4444,972,-16612,-2517,585,-74
-4448,1144,-16436,-2339,501,-177
-4492,1200,-16600,-2023,377,-381
-4396,1504,-16412,-1114,181,-807
-4216,1612,-16280,-648,39,-1106
-4232,1684,-16392,-289,-60,-1323
-4176,1700,-16368,73,-114,-1542
-4152,1756,-16640,563,-342,-1708
-4380,1932,-16812,343,-137,-1473
-4420,1996,-16740,155,181,-1163
-4204,2052,-16712,200,356,-1002
-3764,2244,-16460,545,336,-869
-3512,2088,-16264,927,15,-812
-3400,1956,-16332,1196,-356,-765
-3692,1848,-16604,1141,-458,-317
-3964,1260,-16972,991,-231,71
-4016,1028,-17216,1020,-127,106
-4140,948,-17184,1063,108,169
-4100,812,-17048,1220,487,230
-3520,428,-16648,1262,374,477
-3556,-8,-16600,1002,12,495
-3736,-76,-16748,430,-291,677
-3980,-200,-16948,-60,-464,768
-4496,-248,-17828,-1239,-136,826
-4488,-96,-17784,-2053,425,1063
-4372,-128,-17848,-2885,925,1509
-4100,-292,-17896,-4629,1383,2241
-3632,456,-17064,-7986,2116,3226
-3384,1092,-16608,-8147,1941,3192
-3176,1544,-16364,-7589,1292,2738
-3112,1708,-16288,-6863,487,2247
-3104,2824,-16344,-5918,-203,1712
-3072,2652,-16112,-5648,-596,1956
-3112,2752,-15896,-6312,-929,2272
-2996,3144,-15716,-5473,-2375,1889
-3324,3160,-16008,-4490,-3036,1229
-3456,3236,-16012,-3402,-3246,300
-3560,3492,-15728,-2325,-3450,-397
-3960,3676,-15896,-759,-3414,-459
-3988,3476,-15576,-604,-3656,-498
-4108,3500,-15828,29,-4235,-805
-4476,3516,-16200,812,-4496,-1217
-5028,3472,-16296,2484,-4283,-1489
-5136,3232,-16140,3176,-4523,-1488
-5448,3160,-16276,3938,-5186,-1611
-5884,3024,-16344,4834,-5683,-1662
-6712,2092,-17400,5880,-5997,-802
-6756,1056,-17940,4953,-5793,-185
-6876,-24,-18240,2653,-5044,723
-6476,-492,-18196,-83,-3865,1364
-6016,-1644,-18508,-6714,-70,3095
-5332,-1812,-18544,-11260,1118,3882
-4972,-1816,-19304,-17122,1536,5418
-5564,-2060,-20276,-26013,2125,8568
-7560,-1796,-19716,-32768,9484,18805
-7080,96,-16784,-32768,15559,24906
-5444,2040,-12868,-32768,20950,28106
-568,11328,-6772,-32768,19444,25070
1168,17900,-4428,-32768,11821,20135
-1076,20804,-6104,-32768,7902,13727
-1808,20716,-7892,-32768,4247,7486
-1924,18332,-7708,-28923,4262,6127
-1324,15152,-8352,-29212,4669,5004
-1824,15588,-7192,-28566,5578,3919
-132,16288,-4712,-24913,5445,1788
-428,17028,-4032,-22926,5133,1424
4,16920,-3236,-21743,4506,2310
140,16880,-2888,-21029,3928,3620
4,15852,-2760,-18459,4406,4727
256,14940,-2844,-16725,4012,4258
88,13940,-2720,-16016,3770,3730
-80,13404,-2516,-15751,3702,3245
816,13308,-2088,-15847,3653,1976
1084,13588,-1748,-15226,2758,1068
708,14000,-1988,-14275,2356,661
792,14032,-2112,-13575,2824,354
1148,15136,-1892,-12534,3124,-142
1260,15704,-1912,-12318,3592,66
1540,16252,-1620,-12134,3769,200
1528,16780,-1376,-11622,3265,139
456,17624,-2704,-10498,1986,27
-480,18040,-3704,-10014,1786,-38
-1236,18796,-4388,-9316,1780,-21
-2100,19440,-5412,-8278,1784,116
-3968,19432,-7284,-7383,4771,1935
-3944,19044,-7424,-7200,6931,2765
-3868,18644,-7468,-6680,8569,2743
-4164,18800,-7036,-5994,10044,2693
-4624,18812,-5136,-3445,13736,2861
