Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3180,-960,-17140,418,183,62
-3256,-972,-16980,350,127,114
-3208,-1020,-16880,476,215,112
-3152,-1104,-16972,253,211,155
-3084,-1024,-16916,232,128,197
-3092,-1032,-16980,267,67,142
-3132,-1076,-17180,213,-32,177
-3324,-1204,-17116,32,112,14
-3332,-1104,-17036,13,168,-65
-3276,-1124,-16936,29,257,-1
-3180,-1136,-16992,-87,283,7
-3120,-956,-16948,10,11,-90
-3104,-988,-17004,22,-54,-93
-3068,-1012,-17000,56,-63,-75
-3044,-1020,-17004,65,-87,-139
-3124,-948,-17004,147,-40,-160
-3124,-976,-16852,133,-23,-181
-3036,-920,-16968,177,-113,-216
-3004,-920,-16912,256,-234,-232
-3192,-1016,-17000,169,-238,-124
-3088,-976,-17000,93,-257,-102
-3040,-972,-16972,219,-312,-120
-3104,-972,-17044,190,-240,-85
-2988,-1360,-17148,-349,-16,234
-2844,-1632,-17284,-763,-2,248
-2748,-1920,-17536,-1518,-30,503
-2680,-2324,-17760,-2975,57,986
-2532,-3680,-18584,-8557,547,3717
-2376,-5304,-19384,-14234,635,5721
-2604,-6656,-19860,-21564,1525,7456
-2696,-6588,-19368,-28661,3107,8551
-1040,-2780,-16716,-32768,5007,10416
-140,-268,-15292,-32768,4387,11541
516,2148,-14236,-32768,2882,12661
1308,4336,-12892,-32768,402,12611
36,7124,-12092,-32768,-3327,10481
-460,7964,-12036,-32768,-5546,9285
-1840,8652,-11052,-32768,-6964,8350
-3676,9572,-11780,-32768,-6103,7510
-4348,10504,-12080,-32768,-5088,6804
-4132,10504,-9992,-32768,-4687,6205
-5060,12824,-9160,-32768,-698,4853
-3636,13912,-8116,-32768,-477,4737
-3596,15636,-7324,-32768,-375,4727
-3608,16100,-6356,-32768,170,5176
-2532,16532,-4912,-32279,1496,6330
-1960,17112,-4348,-31213,1731,7176
-1228,17272,-3904,-29817,1851,7732
-844,16992,-3536,-28329,2307,7759
128,15588,-3200,-24917,2190,5721
108,15420,-3360,-23441,2342,4243
380,15708,-3212,-22366,2359,3296
596,16300,-2792,-21292,2299,2843
1320,17032,-1812,-19788,1635,2061
1424,17468,-1552,-18730,905,1772
1268,17936,-1348,-16701,42,994
708,18312,-1364,-15033,-470,494
256,19556,-2036,-11598,-2226,-517
-60,19948,-2680,-10363,-3109,-711
-412,19800,-3080,-9949,-3672,-879
-436,20016,-3368,-8757,-4653,-1725
-1440,19860,-3944,-3573,-7224,-6175
-2280,19668,-3956,-735,-6719,-7941
-2532,19564,-4200,1086,-5346,-8711
-2792,19720,-4156,3004,-4062,-9082
-3600,18604,-4936,5272,-1405,-8819
-4588,18384,-5228,4318,616,-7013
-5452,18472,-5388,2226,3761,-4100
-5652,17748,-4540,1806,8174,-729
-5564,16988,-4104,2827,9400,-448
-5304,16372,-3936,2995,9966,-411
-5400,16464,-3668,3101,10094,-123
-5764,15948,-3492,2159,11079,1433
-5652,15572,-3632,1173,11953,2528
-5580,15204,-3800,214,12539,3426
-5612,14776,-3980,-314,13237,3742
-6012,14040,-4036,-61,15173,2755
-6180,13896,-3896,-54,16355,2299
-6196,13708,-3652,-934,17364,2185
-6276,13656,-3312,-2230,18304,2261
-5772,14888,-1936,-3670,20076,2101
-5184,15512,-1276,-3316,20549,1971
-4348,16224,-272,-2584,20771,1755
-4128,16392,292,-1505,20716,1527
-4024,16292,1396,81,19848,929
-4520,16100,1868,1304,19818,276
-4724,15532,1724,2141,19889,-350
-4792,15328,1564,2722,19926,-1113
-4984,15696,1360,3959,21219,-2719
-5004,16120,1740,4149,21991,-2846
-5100,16872,2256,4105,23002,-2000
-5020,16556,2968,3269,24457,-676
-3344,15880,5272,2317,24868,1200
-2892,15364,6352,1245,23785,1668
-1872,15152,7208,846,22064,1810
-1308,15256,7252,1440,19896,1134
-616,14956,6684,3172,15522,-137
-596,15024,6168,3226,13918,-111
-72,14612,5824,2638,12616,90
248,14272,5584,1798,11375,187
648,13992,5836,33,7742,-95
900,14672,5680,188,5618,-696
876,15196,5060,525,3307,-1141
660,15856,4888,1230,1759,-1405
1216,16288,4004,2636,-1554,-1738
1004,16712,3652,2602,-3096,-1163
936,16744,2940,2338,-3891,-483
812,16656,2124,1784,-5125,-140
-248,17128,484,1272,-5749,-89
-520,17296,-272,1227,-5771,-298
-916,17392,-996,1213,-5678,-155
