Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
5688,-4504,-15456,72,-40,-164
5628,-4432,-15352,240,-48,-235
5696,-4508,-15444,135,-24,-236
5644,-4368,-15484,-9,-21,-220
5608,-4260,-15472,67,-46,-223
5596,-4360,-15420,154,12,-229
5660,-4296,-15352,130,-39,-221
5556,-4272,-15404,263,5,-214
5548,-4280,-15424,299,126,-111
5560,-4412,-15492,244,126,-40
5704,-4376,-15508,208,51,-60
5476,-4580,-15452,-71,224,-136
5580,-4444,-15508,-50,244,-105
5544,-4468,-15528,109,273,-228
5656,-4436,-15400,54,229,-194
5816,-4472,-15296,69,143,-173
5620,-4304,-15508,86,128,-252
5556,-4340,-15400,-17,211,-159
5680,-4292,-15260,-48,191,-170
5712,-4236,-15256,-20,35,-170
5684,-4268,-15112,43,7,-175
5680,-4344,-15068,154,60,-140
5836,-4372,-14904,115,-52,-127
5844,-4384,-14756,131,-163,-106
5764,-4352,-14732,119,-242,-70
5868,-4372,-14416,161,-417,-96
5992,-4636,-13748,-122,-1075,-175
6184,-4468,-13196,-606,-1539,-260
6368,-4052,-12680,-836,-2296,-205
6404,-3832,-11924,-1286,-3181,-52
6432,-2948,-10220,-3066,-5145,696
6624,-2148,-9144,-3227,-6480,1296
7048,-1892,-7820,-2471,-8429,1851
6724,-2192,-6984,-2007,-10384,2478
6660,-2476,-4884,-4304,-15502,3560
6112,-1780,-3984,-5463,-18884,4485
5520,-1116,-3232,-6390,-22271,4826
4432,-608,-3304,-6513,-24840,4310
2284,1680,-4212,-6449,-32768,5497
264,2700,-4744,-7107,-32768,6151
-1552,3964,-4628,-5874,-32768,7024
-2676,3684,-4672,-4378,-32768,8016
-5016,2748,-3832,-95,-32768,8975
-5980,1652,-3412,2505,-32768,8626
-7012,692,-3672,4073,-32768,7565
-8132,920,-4256,4363,-32768,6999
-12308,3976,-6168,7022,-32768,6451
-15072,4576,-6900,10406,-32768,7595
-17476,4416,-7436,13837,-32768,8832
-20108,2832,-7924,16453,-32768,10435
-20940,-2584,-6368,16692,-32768,14840
-21216,-6332,-5364,14890,-32768,15083
-22668,-9428,-5160,12375,-32768,14050
-24472,-9740,-6000,5638,-32768,11948
-24292,-8088,-6536,3358,-32768,10107
-24720,-5968,-6320,3603,-32768,9673
-25764,-5656,-5808,3099,-32768,10379
-25880,-4600,-4628,306,-30197,12236
-25840,-4532,-3944,-2182,-29563,13469
-26088,-4236,-3104,-4269,-29220,14303
-25984,-3752,-3192,-6543,-29378,14466
-26108,-2964,-3556,-5985,-29102,13417
-26584,-2708,-4132,-4479,-27893,12293
-26540,-2468,-5064,-1710,-23632,9670
-26448,-2408,-5244,-962,-21879,8645
-26664,-2368,-5280,-909,-19380,7863
-26320,-2276,-5416,-1294,-16976,7289
-25016,-2012,-5348,-1654,-13153,5524
-24804,-1344,-5172,-962,-11249,4481
-24292,-1216,-4860,162,-8793,2958
-23640,-956,-4756,1232,-6984,1819
-22468,-300,-3724,3562,-3570,-659
-21700,-300,-3500,4455,-2405,-1556
-21228,-160,-3192,4963,-1344,-2195
-20708,-28,-2924,5274,-204,-2567
-19496,184,-2244,5204,1532,-3055
-19000,96,-1756,5096,2287,-3223
-18448,88,-1580,4805,2820,-3333
-17900,84,-1036,4448,3164,-3350
-17304,244,-464,3625,4282,-3254
-16788,540,216,3277,4312,-2969
-16272,640,684,3095,3862,-2722
-16124,584,180,2469,3386,-2407
-16108,864,912,3203,2492,-1546
-15820,336,468,2366,2150,-1145
-15772,580,448,2002,1462,-725
-16096,420,496,2213,1223,-637
-16212,184,320,2096,1376,-517
-16112,-120,708,1365,1323,-272
-16248,-148,632,634,1176,-162
-16436,96,600,346,1003,22
-16456,80,876,-17,832,145
-16624,180,720,-150,477,239
-17052,460,656,233,31,223
-17232,328,436,468,187,153
-17304,308,232,475,277,192
-17464,324,320,407,417,197
