Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2084,744,-17124,463,-1411,46
-2212,464,-17236,348,-906,2
-2156,408,-17364,-195,-603,-89
-2124,764,-16948,-567,-394,-322
-2240,916,-17008,-627,-326,-693
-2392,828,-17044,-238,-301,-996
-2616,812,-17460,-71,-88,-1271
-2776,680,-17484,-262,413,-1293
-2800,708,-17396,-1369,1587,-923
-2628,664,-17292,-1954,1942,-847
-2436,576,-17368,-2757,2099,-830
-2352,684,-17396,-3554,2335,-828
-2684,724,-17584,-5509,4197,-921
-2464,1176,-17372,-6970,4988,-1246
-2012,2052,-17064,-7301,5025,-693
-2040,2932,-17192,-6662,4889,169
-1448,3524,-16552,-4302,4411,982
-1400,3532,-17116,-3063,4216,1113
-1524,3660,-17040,-1789,4211,1325
-1672,3304,-16972,-531,4766,1376
-1108,2520,-16912,481,4988,1378
-808,2080,-16952,171,4595,1099
-668,2096,-17020,-249,3966,824
-668,2044,-17064,-746,3343,746
-624,2544,-16824,-636,2452,556
-612,2532,-16928,18,2264,587
-688,2392,-16932,277,2242,445
-604,2336,-16896,658,2083,300
-560,2208,-16988,799,1707,83
-620,2204,-17020,485,1239,53
-536,2452,-17056,765,1175,32
-628,2572,-17140,1218,1015,-25
-868,2552,-17556,1394,1208,101
-1180,2620,-18068,1323,2232,201
-912,2848,-17920,1837,4069,844
-420,3004,-17496,2051,4336,873
136,3072,-16908,2277,4153,1004
632,3276,-16692,2224,3935,1065
844,4108,-16292,3830,3766,677
376,4836,-15556,5485,4164,923
508,5116,-14528,7340,4889,1310
1504,5740,-12036,10598,4624,1388
2588,5180,-9624,13805,3942,1102
5476,4144,-2884,19641,-327,197
6656,2112,1072,19353,-2506,987
7100,668,2176,16824,-7036,2248
6780,-12,3048,13786,-13934,2897
1920,-2028,2532,8338,-27280,2907
-1104,-3140,1368,5183,-31242,1702
-3524,-3184,-152,2993,-32768,233
-5916,-2912,-804,640,-32768,-725
-8904,-576,-1180,-1743,-32768,-573
-11228,452,-2068,-1491,-32768,236
-13400,1020,-2548,-184,-32768,1845
-15280,1044,-4096,1951,-32768,3474
-18396,-1832,-7536,4438,-32768,5677
-19264,-3168,-7332,3173,-32768,5764
-19824,-3388,-7384,1976,-32768,5710
-20004,-3704,-7028,485,-32768,5655
-20896,-2376,-5492,-115,-32768,5043
-21616,-1480,-5136,1677,-32768,4499
-22216,-1232,-4536,4377,-32768,4187
-22684,-1476,-3704,7432,-32768,3937
-24892,-2264,-2616,10358,-32768,4865
-26020,-2880,-1652,10504,-32768,5895
-26964,-2980,-1020,9935,-32768,6861
-29080,-3608,-2204,8647,-32768,8458
-30312,-2952,-2440,3880,-32768,8281
-30660,-3104,-3272,4050,-32768,9887
-31092,-2948,-3900,4851,-32768,9645
-31128,-3060,-3876,6020,-32768,8564
-30712,-3176,-4396,8750,-32768,6318
-30128,-3096,-4588,8467,-32768,5648
-29952,-2936,-5384,7327,-32768,5588
-30212,-2864,-6320,4517,-30521,5582
-29156,-1740,-7040,1081,-20664,4685
-27936,-1668,-6584,677,-16277,3599
-27124,-1416,-6280,216,-12311,2585
-26224,-448,-5664,839,-8763,1462
-24808,96,-4604,3211,-3358,-448
-24308,200,-4668,4131,-1754,-1210
-23628,560,-4892,5174,-347,-1980
-23236,336,-4796,5799,1698,-2855
-21424,52,-3456,6224,6409,-3910
-20452,84,-2472,5277,7737,-3877
-19372,192,-1160,4163,8825,-3535
-18292,276,440,3346,9373,-3275
-16016,-616,1184,33,8422,-4101
-14908,1804,2388,998,4273,-3162
