Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1032,-2472,-16784,-20,30,44
-996,-2512,-16692,-103,-136,21
-1160,-2604,-16920,-161,-160,-8
-1288,-2376,-17124,-159,-130,-18
-1348,-2256,-17084,-104,17,-14
-1308,-2284,-17064,-87,42,-51
-1264,-2360,-16912,-75,48,-3
-1180,-2244,-16872,14,-50,2
-1256,-2328,-17036,-79,-89,-29
-1272,-2312,-17088,-193,-93,-63
-1248,-2052,-17088,-119,-52,-63
-1328,-2060,-17120,69,43,-42
-1124,-2064,-16728,107,52,24
-1096,-2124,-16808,72,-30,96
-1160,-2132,-16832,67,13,77
-1180,-2196,-16816,56,-21,72
-1116,-2312,-16788,-119,-93,40
-1260,-2320,-16952,127,115,-45
-1156,-2216,-16892,159,193,-55
-1180,-2176,-16916,151,195,90
-1072,-2212,-16776,130,230,152
-1020,-2164,-16652,100,94,263
-1104,-2288,-16776,237,-25,403
-1084,-2480,-16848,148,-41,367
-1144,-2388,-16964,51,-5,297
-1092,-2476,-16844,64,-44,329
-1184,-2472,-16888,38,-87,301
-1148,-2456,-16924,126,-10,269
-1096,-2496,-16784,138,-117,269
-1108,-2408,-16760,135,-149,272
-1148,-2448,-16736,80,-217,283
-1128,-2384,-16488,223,-329,284
-1136,-2436,-16416,331,-277,253
-984,-2320,-16052,337,-331,287
-972,-2252,-15572,439,-425,263
-536,-1840,-14556,619,-1296,169
-436,-1604,-14044,625,-1919,131
-452,-1196,-13336,746,-2680,266
-168,-892,-12096,1316,-3540,221
196,-952,-10160,488,-6118,692
244,-528,-8544,391,-7421,1108
300,-480,-7252,-221,-9009,1661
116,-20,-6732,-3857,-10412,2249
-32,1172,-5256,-1987,-12741,3109
-184,1752,-2540,-2748,-16814,5479
-576,1580,-1580,-3173,-20461,6640
-1468,1488,-616,-3211,-23820,7726
-2292,1564,640,-3275,-26732,8651
-3784,1248,2452,-1393,-32768,8954
-5388,212,2932,-588,-32768,8093
-7400,-500,2304,-653,-32768,7185
-9604,-256,1316,-1620,-32768,6148
-15408,1104,-1372,-1437,-32768,5557
-17520,1648,-1224,410,-32768,6082
-18736,500,-564,927,-32768,6633
-19240,300,764,801,-32768,7232
-22784,-540,1104,-2715,-32768,8447
-25204,-924,856,-3043,-32768,8856
-27552,-1424,-1560,-3276,-32768,7903
-29692,-1588,-3140,-2682,-32768,7311
-32148,-1888,-5844,-4015,-32768,6367
-32332,-1940,-6784,-4905,-32768,6233
-31828,-1704,-7288,-6536,-32768,6292
-31744,-788,-7612,-7781,-32768,6321
-31416,228,-7732,-8090,-29373,6354
-30648,408,-7960,-7362,-26970,5256
-29920,256,-8616,-6390,-25758,4172
-29732,324,-9140,-6422,-24045,3376
-28696,1780,-9260,-4060,-17567,1171
-27628,1348,-8084,-2011,-14639,-532
-26688,2360,-8240,287,-12831,-1848
-26376,2256,-7872,2480,-10548,-2757
-25224,1572,-6520,5223,-2707,-4645
-23996,1620,-5588,5812,-720,-4984
-23252,1704,-4732,5760,639,-4984
-22460,1924,-3668,5757,1979,-4770
-20528,1664,-2068,6213,3632,-3901
-19524,1280,-1116,6013,4385,-3723
-18616,968,-172,5452,4590,-3352
-17744,860,892,4724,4116,-2852
-16984,720,1384,3721,2043,-2382
-16868,1028,952,3546,1282,-2175
-16872,1260,464,3635,752,-1884
-16996,1144,112,3856,821,-1695
-16348,344,292,2810,1508,-1121
-16084,324,420,2147,1350,-933
-16112,284,760,1623,1255,-715
-15996,572,868,1001,735,-475
-16412,756,420,885,117,-205
-16396,800,236,1059,182,-176
-16420,728,84,1096,187,-123
-16608,432,140,953,463,-126
-16480,328,320,527,586,-73
-16600,444,668,336,495,-30
-16724,488,824,352,510,68
-16864,596,776,545,410,229
-16952,572,904,915,246,293
