Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1444,-3356,-16952,-329,-294,-91
-1384,-3296,-17012,-214,-184,-23
-1352,-3272,-16916,-163,-131,-47
-1380,-3268,-16840,52,-64,43
-1356,-3332,-16728,105,46,143
-1300,-3364,-16828,58,50,181
-1296,-3408,-16700,86,94,160
-1288,-3420,-16600,205,176,197
-1180,-3612,-16572,248,5,185
-1252,-3684,-16528,238,8,75
-1232,-3632,-16540,199,87,88
-1240,-3788,-16580,260,109,138
-1148,-3896,-16636,207,91,-37
-1244,-3692,-16640,144,-234,-149
-1228,-3672,-16596,185,-179,-130
-1224,-3624,-16792,71,-147,-68
-1244,-3616,-16752,-18,-227,-181
-1360,-3536,-16656,134,-259,-58
-1284,-3716,-16632,8,-162,-24
-1288,-3716,-16652,-63,-161,1
-1256,-3616,-16424,-65,-173,-89
-1224,-3400,-16180,-55,-422,-66
-1180,-3396,-16048,40,-527,-49
-1284,-3376,-16028,149,-553,-17
-1208,-3384,-15904,98,-648,35
-1152,-3284,-15764,41,-777,-33
-1112,-3104,-15180,96,-1233,251
-1052,-2964,-14944,74,-1563,409
-992,-2972,-14492,168,-1928,554
-948,-2832,-14140,230,-2375,538
-836,-2576,-12720,455,-3518,822
-740,-2616,-11900,487,-4361,961
-648,-2504,-10976,182,-5245,1203
-696,-2416,-10016,-379,-6194,1693
-160,-1028,-7272,-1967,-8779,2890
-48,-184,-5528,-2415,-10477,4108
804,-276,-2736,-2386,-12868,5536
528,724,-2084,-3315,-16588,6862
-408,1688,1124,-3033,-26699,9143
-1740,1756,1296,-1562,-32332,9914
-3676,1528,1072,279,-32768,10695
-6164,964,-100,2361,-32768,11040
-10436,-1888,-1908,5414,-32768,9614
-11340,-4104,-2356,5884,-32768,8260
-12372,-6284,-3828,4619,-32768,6247
-13272,-6212,-4068,1267,-32768,3755
-16820,-3764,-3764,-3756,-32768,2083
-17728,-3008,-3812,-4750,-32768,1810
-18416,-2016,-4280,-4502,-32768,1119
-20040,-2708,-4644,-5440,-32768,1092
-21924,-3228,-6072,-8881,-32768,1340
-22792,-3932,-7664,-10791,-32542,244
-23500,-4092,-8636,-13060,-30183,-731
-23756,-3652,-8972,-14830,-27157,-2317
-23516,-768,-7444,-15105,-22185,-4465
-23092,976,-6432,-14186,-21511,-4094
-22792,2856,-6256,-11739,-23101,-2961
-25136,2856,-9792,-5583,-25337,-521
-26016,1524,-11612,-3401,-24002,405
-26796,-148,-13348,-2362,-22007,1022
-27216,-724,-14188,-1479,-19505,832
-27336,-1104,-14032,1670,-13699,668
-27184,-1196,-13644,4037,-10993,525
-26628,-2512,-13540,4157,-8398,-342
-26068,-1352,-12748,6339,-6679,-665
-25276,-2224,-11776,7322,-2306,-524
-24196,-2572,-10844,7950,-945,-631
-23712,-2804,-10072,7948,469,-521
-22828,-3152,-8868,7517,1983,-619
-20828,-3316,-7056,6817,2898,-1186
-20232,-3120,-6528,6333,3105,-1401
-19572,-2788,-6028,5883,3542,-1707
-18876,-2748,-5580,5370,3633,-1727
-17584,-2252,-4508,4100,3281,-1712
-17124,-2024,-3984,3178,2920,-1452
-16628,-1740,-3404,2508,2628,-1088
-16224,-1488,-3172,1978,2214,-899
-15844,-1156,-3380,803,761,-345
-16064,-1152,-3592,513,411,-11
-16156,-1156,-3692,187,335,182
-16168,-1300,-3784,-223,279,429
-16144,-1516,-3284,-1146,27,765
-16324,-1700,-3400,-1617,105,843
-16312,-1636,-3252,-2156,247,1020
-16240,-1428,-2948,-2455,144,1277
-16592,-1480,-3088,-2266,-634,1609
-16844,-1708,-3144,-2208,-344,1635
-16876,-2088,-3136,-2335,-215,1509
-16864,-2040,-3312,-2467,-453,1350
-17076,-1972,-3252,-2042,112,1049
-16900,-2088,-3268,-1781,286,913
-16908,-2068,-3304,-1652,213,721
-17120,-1936,-3184,-1485,286,716
-17252,-2024,-3400,-912,825,372
-17260,-1944,-3612,-626,1145,148
-17244,-1892,-3548,-268,1500,-31
-17128,-1892,-3504,85,1783,-186
