Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-76,-1124,-16752,-53,219,10
-108,-1176,-16816,-204,181,49
-160,-1084,-16816,-92,157,60
-236,-1252,-16868,-90,95,47
-208,-1108,-16860,-100,69,-1
-260,-1252,-16848,-128,82,46
-188,-1148,-16904,-9,23,94
-248,-1216,-16868,-40,14,86
-148,-1268,-17068,-107,-116,89
-380,-1260,-17152,72,-182,-9
-364,-1260,-17252,122,-45,-25
-404,-1196,-17276,321,194,-88
-328,-1292,-17032,352,281,-111
-264,-1268,-17036,167,233,-54
-208,-1192,-16940,41,87,-55
-172,-1200,-16948,-16,45,-46
-188,-1092,-17092,30,-22,-100
-212,-996,-17272,280,35,-179
-416,-948,-17392,720,294,-251
-192,-1084,-17424,969,636,-249
-316,-1144,-17348,933,927,-110
-284,-1264,-17212,709,1316,68
64,-1220,-17172,544,1183,4
196,-1220,-16992,468,546,36
-168,-1152,-16852,892,1043,96
0,-1364,-16492,785,1232,214
252,-1236,-16112,646,983,197
408,-1144,-15860,707,670,144
336,-676,-15616,824,414,111
436,-240,-14864,902,-265,426
656,-192,-14196,1232,-507,601
644,-144,-13552,1656,-1021,681
536,-124,-12764,2194,-1291,748
960,-264,-12140,2651,-1880,929
1072,-480,-10184,2472,-4237,1322
964,-1344,-9656,1238,-5441,1677
1264,-1896,-8784,-1616,-7478,1591
1288,-1488,-7492,-4017,-10037,1615
504,-380,-6148,-5912,-14868,1225
32,8,-5784,-5467,-17174,1627
-736,472,-5932,-4252,-19406,1904
-2056,792,-6508,-1825,-20896,2166
-3964,-356,-6868,1020,-21999,3181
-4372,-400,-6296,965,-23124,4089
-4940,-1504,-6720,-609,-24750,4444
-5820,-784,-7436,-1562,-27109,4984
-8812,-284,-8268,-3727,-29759,5481
-9572,-332,-8188,-4580,-31130,5757
-10088,292,-7340,-4549,-32768,5673
-10960,308,-6296,-3948,-32768,5740
-13008,684,-4852,-1701,-32768,5730
-14860,260,-4760,-925,-32768,5612
-16700,940,-4092,819,-32768,5812
-17880,-44,-4652,1573,-32768,5691
-21568,68,-5484,4222,-32768,5138
-22756,-64,-5312,5774,-32768,5034
-23552,-924,-5180,5797,-32768,5334
-24176,-768,-4948,5339,-32768,5331
-26080,-416,-4572,6368,-32768,5288
-27064,-980,-5300,7106,-32768,5123
-27776,-1828,-5680,5888,-32768,4897
-28032,-1824,-6352,4325,-32768,4754
-28544,-1824,-8484,2219,-27419,3699
-27688,-1996,-8696,357,-23695,2685
-27052,-2320,-8552,-2383,-20903,2059
-26444,-1228,-8288,-4673,-18361,1256
-25444,1428,-7628,-3773,-13443,-75
-24872,1476,-7152,-2595,-11161,-496
-24072,1804,-6764,-1500,-9650,-774
-23608,1896,-6544,12,-8182,-1113
-22452,1288,-6156,3344,-5081,-2019
-21852,864,-5996,4362,-3734,-2403
-21380,536,-5776,4840,-2314,-2646
-20896,388,-5248,5143,-936,-2779
-20160,-4,-4184,5207,910,-3114
-20156,-28,-3944,5086,1803,-3197
-19728,28,-3472,5021,2524,-3133
-19408,-140,-3188,4805,3125,-3234
-18472,-520,-2264,4214,3975,-3595
-17996,-588,-1504,3970,4002,-3939
-17876,-656,-1008,3398,4174,-4104
-17552,-528,-672,2968,4357,-4141
-16976,-144,116,2626,3902,-3704
-16800,-160,212,2445,3593,-3364
-16552,4,212,2276,3080,-3032
-16340,-152,124,1974,2613,-2734
-16304,-392,92,912,2151,-1886
-16164,-592,248,499,2015,-1621
-16216,-584,128,203,1878,-1511
-16304,-632,128,91,1660,-1355
-16340,-776,216,-2,1422,-1218
-16520,-764,-68,-260,811,-1156
-16592,-768,-164,-415,540,-1018
-16812,-676,-408,-508,317,-775
-16984,-664,-304,-538,256,-598
-17176,-712,-616,89,155,-487
-17188,-988,-600,184,192,-455
-17152,-1252,-504,227,339,-534
-17052,-1280,-456,306,139,-728
