Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
720,-424,-17196,-38,272,175
828,-388,-16992,-26,54,144
748,-356,-16880,46,-17,102
796,-420,-16852,258,17,108
800,-512,-16960,153,82,102
836,-508,-16932,-89,10,162
672,-328,-17280,123,309,145
764,-440,-17032,97,537,156
1008,-456,-16996,95,426,132
940,-264,-16864,236,165,33
888,-336,-16756,412,62,124
832,-512,-17052,100,9,31
712,-520,-17136,-107,48,97
772,-432,-17008,-236,125,89
852,-472,-16924,-283,38,109
836,-324,-16940,-234,-67,17
848,-380,-16852,136,-244,7
708,-456,-17248,100,-216,-22
608,-444,-17096,71,-22,-2
720,-460,-17096,-114,-40,35
648,-192,-17416,-15,-96,-92
584,-328,-17236,384,333,-62
784,-348,-17300,251,126,-99
816,-348,-17288,152,-128,-37
676,-332,-17320,168,-222,-51
660,-404,-17396,83,-229,32
544,-336,-17312,116,-56,-7
564,-324,-17132,191,122,49
640,-392,-16876,179,114,-23
716,-272,-16592,119,-72,13
712,-200,-16292,76,-209,46
864,188,-15816,141,-633,78
900,312,-15540,221,-902,230
792,440,-15144,356,-1103,340
892,376,-14784,557,-1350,499
880,396,-14252,675,-1809,619
1356,648,-12140,1075,-2773,1129
952,584,-12296,1550,-3600,1133
972,696,-11312,2078,-4546,1237
1120,928,-10116,3116,-5931,1649
1400,1068,-8060,7175,-9901,1906
1008,440,-7616,8772,-11981,1891
912,-52,-6224,9128,-14112,2205
852,-16,-5696,9262,-17085,2705
-340,296,-4204,10039,-23558,3752
-1148,144,-3616,10687,-26721,4290
-2024,432,-2884,11387,-29747,4668
-2896,-232,-3192,11407,-32263,5640
-5276,-536,-4920,5072,-32768,8798
-6968,480,-5260,2019,-32768,10515
-8628,1700,-5644,869,-32768,12032
-10580,2752,-5896,2092,-32768,13223
-15528,1896,-5332,13775,-32768,13228
-16216,-284,-5688,18728,-32768,11790
-16376,-3088,-6108,21425,-32768,10082
-17592,-5616,-6532,21531,-32768,8459
-19796,-8472,-7048,15426,-32768,5899
-20136,-8516,-6380,9543,-32768,5845
-20908,-7696,-5148,3629,-32768,6463
-21024,-6232,-3416,-1274,-32768,7130
-20564,-4048,-632,-7438,-32768,7791
-21664,-3020,312,-6981,-32768,7682
-23560,-1900,524,-4141,-32768,6815
-25428,-572,-100,562,-32768,6523
-29844,-1856,-4564,7916,-32768,7828
-30580,-4216,-5496,8865,-32768,8877
-29104,-6660,-6052,6329,-29983,9319
-28072,-7416,-6352,1453,-28418,9698
-27944,-4960,-4676,-4219,-23011,8889
-27004,-3556,-4696,-3490,-20954,7754
-26088,-5144,-4112,-3301,-18951,5673
-25224,-3368,-3920,-1851,-18358,3464
-25104,-3204,-3484,2066,-13994,-16
-23784,-3216,-3444,2397,-12336,-1581
-23268,-2492,-3132,2192,-11596,-1818
-23448,-1820,-2836,1265,-9416,-1943
-21884,-612,-2200,921,-5637,-1297
-21320,-448,-1684,810,-3758,-996
-20340,-596,-1124,736,-2218,-798
-19540,-832,-468,494,-1594,-621
-18408,-608,672,276,-1139,-954
-18316,-780,724,622,-1069,-888
-18084,-664,896,912,-631,-1026
-17736,-756,996,1549,-340,-1322
-17332,-1288,984,1877,155,-1362
-17068,-1528,1272,1545,1015,-1641
-16672,-1760,1824,1299,1456,-1620
-16452,-1732,2260,804,1563,-1543
-16040,-1408,3244,753,1529,-1182
-15900,-1420,3420,1114,1108,-1210
-15916,-1776,3380,1443,934,-1227
-15980,-2008,3352,1578,913,-1278
-15944,-2568,3144,1111,1077,-1562
-15980,-2536,3348,692,1481,-1606
-15836,-2496,3708,161,1853,-1724
-15620,-2204,4144,-490,1573,-1746
-15572,-1568,4592,-546,688,-1533
-15632,-1528,4748,-446,203,-1277
-15744,-1640,4536,-438,-304,-1078
-15820,-1620,4168,-510,-817,-995
-16260,-1628,3512,-394,-972,-1152
-16476,-1688,3432,-408,-651,-1180
-16508,-1684,3388,-621,-234,-1136
-16404,-1656,3536,-1116,-94,-1094
-16104,-1140,4020,-1345,-579,-1030
