Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2500,-932,-17140,-483,309,165
-2280,-604,-16920,-222,-31,-14
-2444,-668,-16968,93,-83,-108
-2440,-724,-17192,290,-158,-128
-2392,-772,-17220,268,-164,-117
-2456,-796,-17120,-51,-208,-136
-2544,-736,-17212,-113,-134,-115
-2496,-676,-17336,-128,-31,-9
-2488,-644,-17180,-202,51,-10
-2380,-524,-17112,-80,4,-42
-2416,-628,-17032,61,-84,-65
-2416,-544,-17088,307,-178,-134
-2392,-552,-17068,437,-315,-139
-2492,-628,-17052,516,-330,-137
-2460,-596,-17072,657,-337,-109
-2508,-776,-17164,603,-315,-74
-2576,-864,-17180,389,-269,-41
-2684,-952,-17328,8,-173,-26
-2628,-888,-17236,-323,-88,16
-2528,-548,-17144,12,-165,-164
-2448,-392,-17132,365,-342,-138
-2728,-764,-17248,671,-307,-202
-2624,-684,-17172,476,-86,-240
-2556,-744,-17180,10,-143,-195
-2588,-476,-17208,318,-105,-184
-2564,-428,-17272,832,-79,-198
-2640,-528,-17432,1409,-49,-404
-2808,-436,-18072,3360,187,-1147
-3108,84,-18668,6146,417,-2345
-3084,1060,-18732,11815,225,-4322
-2688,1452,-18644,19845,-601,-6464
-2440,-416,-18800,32767,-4000,-10628
-2948,-2176,-19200,32767,-6057,-11990
-3592,-4684,-21256,32767,-7193,-14589
-4868,-6564,-22064,32767,-6582,-17314
-5228,-10112,-20744,32767,-3344,-21484
-4472,-10696,-19180,32767,-1586,-22741
-3760,-10908,-16836,32767,428,-22432
-1796,-9996,-12776,32767,2789,-19792
-992,-9640,-10328,32767,2965,-19218
-40,-9052,-8240,32767,2624,-18721
440,-9436,-7532,32767,2038,-17586
248,-9500,-6704,32767,2917,-13081
1084,-9068,-5800,32767,3309,-11174
1780,-8568,-4800,31969,2659,-9772
1840,-9116,-3380,31956,2346,-8288
2956,-11884,-1844,29353,715,-4913
3288,-13448,-1052,26991,-950,-3171
3348,-14740,-368,23804,-2158,-1569
3312,-15576,-340,21319,-3892,-316
1656,-19000,-2032,17893,-6021,-284
1140,-19872,-2652,15801,-5752,-1429
524,-20400,-2668,13533,-4439,-2075
660,-20840,-2620,10335,-2664,-2334
1012,-20352,-2772,3732,215,-1963
1160,-19820,-2980,1331,1218,-1816
1000,-19404,-3536,-825,1691,-1631
524,-19004,-4176,-2352,2645,-1733
-120,-17888,-5368,-3156,5219,-3043
-436,-17268,-5980,-3119,6615,-3557
-928,-16856,-6748,-3044,8813,-3704
-672,-16508,-6876,-2542,10648,-4060
-356,-16060,-7412,-1709,12002,-4474
-824,-15924,-7700,-1163,13499,-4445
-1064,-15880,-7708,-925,15347,-4503
-888,-15892,-7420,-921,16856,-4670
-392,-15976,-6252,-1542,19218,-4840
-36,-15904,-5556,-2448,20218,-4812
352,-15716,-4996,-3156,20897,-4705
536,-15472,-4624,-3728,21357,-4729
636,-14376,-3100,-2134,21996,-4826
916,-13896,-2336,-129,22146,-5003
1204,-13828,-1792,1892,21937,-5129
1032,-14164,-1136,3261,22027,-4743
1328,-14956,148,4247,22612,-4162
1276,-15252,896,4619,22869,-4175
1184,-15688,1600,4790,23179,-4285
1424,-15724,2832,5023,23163,-4547
1684,-15772,5128,5726,22591,-4804
2540,-15412,6456,5772,21405,-4649
3088,-15376,7676,5845,19715,-4825
3520,-15368,8400,6233,18043,-5001
3644,-16612,9264,1640,16020,-4400
3932,-16060,9356,-1851,14468,-4039
3932,-14500,9408,-3220,12775,-3918
3936,-13408,9128,-2915,11259,-3655
4552,-12004,8720,-1140,8740,-2537
4960,-11876,8720,-72,7515,-1741
5360,-11976,8532,1024,5840,-1063
5320,-12308,8336,2149,4533,-499
5488,-13376,7836,3502,3219,528
5640,-13920,7660,3524,2509,874
5720,-14356,7432,3259,1800,857
5732,-14524,7468,3162,1244,969
6020,-14776,7356,3129,692,886
5880,-14992,6912,4159,-869,776
5608,-15420,6328,3703,-1268,968
5064,-15716,5696,2643,-1228,1295
4748,-15936,5276,1384,-1111,1553
4184,-15872,4564,-320,-1103,1423
3932,-15724,3988,-692,-802,1355
3896,-15728,3836,-1235,-412,1483
3984,-15392,3588,-1502,-191,1600
4064,-15028,3032,-840,43,2292
4284,-15428,2804,-709,-287,1764
4292,-15372,2560,-452,-932,1354
3956,-15284,2540,158,-1067,1181
4060,-15268,2260,825,-1008,794
4000,-15336,2464,1099,-878,873
4184,-15340,2588,1389,-876,858
4320,-15536,2620,1467,-1098,762
4276,-15652,2632,1373,-1292,721
4024,-15664,2592,865,-1463,630
3936,-15600,2624,658,-1280,625
3656,-15648,2440,291,-858,691
3704,-15576,2476,-70,-445,664
