Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3844,-1852,-16896,-69,-37,-55
-3832,-1924,-17012,25,-37,-52
-3912,-1992,-16896,-9,27,-62
-3748,-1936,-16816,-104,44,20
-3808,-1892,-16760,146,-80,-2
-3868,-1972,-16848,206,-15,-20
-3828,-2056,-16820,48,31,-14
-3792,-2080,-16796,-31,-5,10
-3816,-2020,-16796,-133,-26,44
-3828,-1960,-16864,-12,-9,8
-3808,-2000,-16804,87,-32,-26
-3872,-1960,-16756,194,-67,-64
-3772,-2092,-16660,185,-90,-25
-3776,-2020,-16784,206,-138,-92
-3936,-2228,-16820,12,8,16
-3892,-2160,-16844,-236,55,58
-3832,-2128,-16816,-291,-51,-1
-3824,-2056,-16828,-195,-66,-74
-3820,-1948,-16940,28,3,-89
-3796,-1960,-16780,323,-189,-156
-3872,-2036,-16868,363,-204,-265
-3804,-1928,-16700,453,-169,-238
-3788,-1932,-16708,479,-176,-221
-3864,-2212,-16864,-163,-150,-18
-3860,-2004,-16840,-369,-97,25
-3868,-1720,-16752,-56,-146,-41
-3824,-1696,-16664,469,-277,-201
-4140,-1636,-17040,1635,10,-830
-4400,-912,-17276,4116,700,-2082
-4176,-504,-17380,7806,1150,-3113
-3800,-96,-17636,12081,365,-3819
-4728,-1952,-18284,16955,60,-5261
-5072,-576,-17636,20366,1653,-5413
-4524,-188,-18080,25692,2654,-6757
-4000,-732,-17460,31920,2979,-8555
-4420,-2620,-17264,32767,4837,-9358
-4560,-5624,-17244,32767,6810,-8465
-3576,-7952,-15892,32767,7630,-8038
-2160,-9196,-14528,32767,6467,-8879
-1556,-9384,-12340,32767,1676,-11146
-2104,-9860,-11624,32767,1170,-11958
-1812,-11636,-10616,32767,983,-11909
-1376,-13092,-9740,32767,658,-11699
-924,-14096,-7360,32767,-204,-10997
-980,-15256,-6776,32767,-36,-10249
-1052,-15988,-6048,32767,783,-9631
-1024,-16176,-5396,32767,1332,-8735
-376,-16284,-3964,32641,2583,-7278
280,-15444,-2928,29969,2078,-6814
408,-14984,-1972,28288,1365,-6273
664,-15204,-1136,26316,622,-5349
844,-16280,-432,20259,-85,-3218
760,-16444,204,16813,268,-2433
472,-16624,608,13292,1011,-1505
740,-16852,1088,10495,1526,-676
1008,-17144,1728,6065,1497,-13
836,-17080,1708,4529,1672,220
896,-17300,1712,3096,1908,566
960,-17616,1692,1278,2000,904
1004,-17784,1608,-557,2025,1117
712,-18244,1272,-2929,1924,1194
616,-18300,608,-3488,1630,840
456,-18604,164,-3805,1517,522
148,-18988,-384,-4139,1511,160
32,-19376,-1072,-4659,1435,-269
-1032,-19612,-2780,-5915,2187,-1406
-1460,-19292,-3488,-6001,3161,-2097
-1604,-18768,-4024,-5624,4267,-2691
-1404,-18288,-4396,-4544,5427,-3272
-1416,-17932,-4920,-2022,6691,-4575
-1676,-18164,-5412,-1353,7771,-5043
-1896,-18252,-5840,-1367,8918,-5361
-2040,-18332,-5656,-1599,10357,-5644
-1740,-17920,-5104,-1542,12418,-6736
-1924,-17500,-5048,-1229,13556,-7291
-1732,-17216,-4708,-1081,14711,-7519
-1220,-16856,-4504,-1305,15350,-7719
-1276,-15744,-3912,-1404,17038,-7902
-1160,-15376,-3384,-1431,17855,-7732
-1040,-14924,-2844,-1467,18429,-7665
-1540,-14804,-2128,-538,19866,-8079
-1400,-14660,-1156,149,20861,-8559
-676,-14252,-240,821,21817,-8898
716,-13960,1160,1556,21691,-8622
2156,-14052,2672,2591,20436,-8169
2336,-14632,2120,1808,20158,-7456
2244,-15212,2072,-221,19859,-6751
1808,-15044,2556,-2059,20274,-6440
2024,-13952,3572,-2357,22141,-6214
2768,-13360,4564,-1610,22206,-5991
3716,-13256,5388,-652,21392,-5335
4420,-13200,5700,472,19915,-4780
4808,-14064,5752,1622,16276,-4385
4320,-14120,5468,1321,14936,-4157
3768,-13912,5636,1324,14396,-3926
3732,-13548,6004,2080,14235,-3938
4712,-13556,7608,3272,13734,-3557
5580,-13828,7848,3205,12537,-3182
6184,-13980,8024,2752,10609,-2555
5956,-14244,7612,2021,8763,-2204
4888,-13660,7224,2468,7381,-2089
4860,-13664,6988,2432,7157,-1850
5068,-13536,6940,2034,6965,-1335
5340,-13336,7152,1525,6586,-856
6044,-13272,7056,1142,4723,419
6012,-13504,6604,884,3331,888
5616,-13672,6268,693,2330,1249
5300,-13900,6060,824,1668,1364
5252,-13988,5616,1257,726,1274
4648,-14888,4548,1495,-210,1406
4576,-15368,4156,897,-286,1381
4344,-15396,3964,626,-450,1271
3968,-15732,3588,495,-214,1159
3856,-15868,3160,512,577,700
4136,-16044,3176,449,639,546
4300,-15848,3320,235,623,403
4440,-15576,3356,465,373,341
4532,-15428,3540,799,179,387
4492,-15664,3420,961,-96,294
4336,-15652,3400,854,-182,280
4260,-15472,3424,860,-66,227
4168,-15576,3396,799,111,220
4212,-15552,3296,701,266,159
4220,-15464,3468,425,267,138
4216,-15184,3448,232,401,221
4180,-15144,3424,109,413,308
4280,-14892,3676,294,458,320
4324,-14848,3844,529,313,359
4328,-14800,3852,932,142,403
4336,-14780,4056,1182,38,411
4364,-14472,4016,1556,-59,398
4372,-14384,4148,2126,-224,495
4340,-14416,4192,2600,-308,667
