Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5540,296,-16660,287,-171,-95
-5628,172,-16796,205,132,-111
-5584,260,-16660,162,371,-95
-5280,216,-16576,28,279,-42
-5288,308,-16472,-191,-22,23
-5320,368,-16500,-139,-149,7
-5316,336,-16548,-164,-131,39
-5428,488,-16516,-141,-97,74
-5448,428,-16528,-146,9,86
-5312,548,-16544,-13,42,86
-5260,524,-16496,302,-20,-24
-5264,372,-16444,500,-8,-125
-5208,248,-16488,465,-104,-63
-5248,156,-16340,334,-163,-40
-5184,20,-16436,-135,-34,76
-5216,128,-16236,-12,-173,35
-5332,92,-16532,46,-190,-32
-5304,96,-16528,-59,-141,-79
-5308,200,-16504,-173,-152,15
-5276,176,-16600,-12,-238,-105
-5324,132,-16544,23,-208,-137
-5452,152,-16752,108,-53,-192
-5636,364,-16680,485,281,-353
-5536,648,-16820,1374,654,-684
-5488,1208,-16864,4988,1284,-1637
-5352,916,-16756,6441,1113,-1833
-5412,724,-17036,7319,1050,-2110
-5476,1952,-16656,9978,1106,-2987
-5844,4368,-17436,26731,766,-8415
-6400,3536,-17376,32767,1883,-10584
-6196,1580,-16332,32767,3682,-11538
-6416,-688,-16760,32767,4674,-11452
-5180,-6764,-16128,32767,6132,-11358
-4512,-9600,-16204,32767,5400,-11704
-4392,-10088,-15252,32767,4977,-11825
-4512,-10204,-14824,32767,5423,-11150
-3632,-10688,-13516,32767,7546,-8446
-2864,-11380,-12092,31294,7734,-6890
-2304,-11568,-11856,27683,7664,-5721
-964,-10968,-9560,23991,5929,-4727
-740,-11396,-9216,23812,3982,-4488
-1068,-11832,-8776,23538,2267,-4207
-1492,-12344,-8760,23110,1294,-3911
-1868,-13616,-8488,21162,652,-3019
-1984,-13976,-8264,19752,595,-2684
-1924,-14244,-7900,18595,157,-2394
-1880,-14588,-7520,17904,-562,-2362
-2012,-15080,-7460,17858,-2323,-2773
-2120,-15148,-7696,18420,-3136,-3359
-2684,-15388,-8308,19224,-3374,-3938
-3352,-15856,-9048,19707,-2912,-4316
-4228,-17656,-10608,18125,-1287,-4442
-4748,-18496,-11168,15850,102,-4498
-5264,-19012,-11676,13243,2138,-4567
-5420,-19000,-11908,10307,4419,-4653
-4988,-17660,-11592,7241,7322,-5308
-5092,-17068,-11436,7295,8252,-5545
-5064,-16764,-11200,7888,9119,-5816
-4992,-16572,-10764,8889,10039,-6273
-5148,-17076,-9924,9634,12045,-6957
-5360,-17096,-9628,9725,13405,-7197
-5616,-17464,-9388,9270,15416,-7401
-5912,-17636,-9048,8221,18020,-7508
-5452,-17292,-7556,5573,22432,-7153
-4988,-17044,-6548,4355,23843,-7017
-4560,-16832,-5476,3275,24846,-6870
-4236,-16540,-4652,2485,25478,-6692
-3980,-15768,-3232,1766,26933,-6689
-3936,-15284,-2424,2114,27789,-6761
-3856,-15024,-1572,2364,28510,-6544
-3700,-15284,-736,1840,29246,-5948
-2980,-15628,1652,-699,30558,-4348
-2200,-15724,2556,-1895,30255,-3753
-1376,-15624,3368,-2823,29276,-3665
-944,-14996,4724,-3256,27966,-3551
60,-13948,6700,-2469,24756,-3543
728,-13748,7820,-1356,23223,-3613
1160,-13808,8520,6,22422,-3779
2404,-14464,9080,738,20872,-3489
3572,-15084,8580,-1256,15802,-3166
3432,-14600,8220,-2014,14102,-3140
3192,-14264,7568,-2224,13178,-2879
3172,-13932,7000,-2748,12891,-2563
4060,-13744,6532,-3724,11850,-1167
4484,-13620,6088,-3938,10651,-711
4704,-13584,5552,-4003,9505,-330
4840,-13336,5248,-3654,8464,-37
5040,-13156,4648,-1562,6430,52
5068,-13212,4196,-533,5607,89
5060,-13480,3820,183,5002,395
5144,-13872,3668,679,4620,739
5140,-14224,3212,1134,4272,988
5192,-15120,3196,1553,3910,1209
5372,-15276,3140,1803,3507,1023
5616,-15376,3444,2399,2924,537
5756,-15484,3484,2941,2309,311
5816,-15796,3424,3054,804,175
5536,-15760,3280,3034,361,179
5412,-15808,3304,3047,35,133
5368,-15804,3320,3248,-348,-33
5208,-15996,3348,3301,-749,-105
4968,-16244,2936,2609,-1435,86
4504,-16364,2552,2479,-1518,89
4108,-16616,2372,2270,-1455,125
3892,-16820,1940,1857,-1377,53
3504,-16648,1740,673,-1337,-292
3524,-16576,1372,500,-1257,-419
3524,-16492,1148,355,-1395,-560
3396,-16460,884,20,-1437,-665
3336,-16316,532,-707,-1233,-752
3300,-16136,440,-898,-986,-827
3324,-15996,404,-940,-893,-807
3244,-15760,284,-881,-755,-834
3364,-15404,184,9,-438,-657
3516,-15380,288,239,-418,-502
3612,-15408,416,328,-569,-325
3620,-15472,632,495,-792,-254
3540,-15420,552,720,-956,-217
3532,-15356,848,1380,-1134,-8
3628,-15512,788,1490,-1221,86
3688,-15760,772,1306,-1319,320
3560,-15900,700,968,-1432,444
3428,-15896,528,757,-1369,486
3236,-15812,572,578,-812,562
3504,-15848,684,491,-562,567
3644,-15936,792,330,-573,652
3852,-15900,996,360,-638,675
3936,-15916,896,505,-888,671
3688,-16036,628,291,-992,777
3716,-16092,620,244,-858,853
3720,-16176,572,78,-741,877
3628,-16192,680,-102,-511,840
