Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4220,-1064,-16672,-85,-199,131
-4368,-996,-16892,258,-196,48
-4584,-1380,-16972,240,65,152
-4364,-1288,-16912,126,178,124
-4248,-1184,-16756,176,-28,96
-4384,-1296,-16852,449,-77,-11
-4440,-1372,-16692,291,47,13
-4268,-1344,-16628,117,-20,26
-4156,-1324,-16572,143,-170,-54
-4368,-1376,-16700,125,-233,-120
-4348,-1332,-16680,-173,99,75
-4192,-1296,-16696,-147,-48,-12
-4272,-1220,-16736,48,-173,-69
-4372,-1364,-16804,131,-222,-90
-4404,-1344,-16820,-121,-104,41
-4400,-1424,-16688,-250,-134,-33
-4368,-1220,-16736,-184,-203,-131
-4488,-1192,-16728,11,-211,-275
-4532,-1228,-16952,136,-29,-444
-4420,-1092,-16936,86,-34,-268
-4588,-984,-16832,472,82,-256
-4484,-1064,-16864,756,276,-316
-4272,-1188,-16756,664,29,-289
-4356,-1132,-16680,390,-75,-133
-4380,-1232,-16652,269,-119,-94
-4288,-1268,-16760,90,-175,37
-4280,-1284,-16636,-106,-218,103
-4308,-1224,-16828,-301,-396,209
-4456,-1212,-16788,-326,-285,163
-4516,-1148,-16956,-70,-41,196
-4460,-1336,-16688,316,50,164
-4536,-1472,-16860,222,-161,-11
-4636,-1500,-16816,81,33,-29
-4568,-1520,-16872,-67,267,27
-4436,-1508,-16640,-458,308,89
-4320,-1116,-16560,-153,-56,-95
-4380,-1128,-16636,185,-164,-150
-4504,-1276,-16776,252,-73,-124
-4448,-1204,-16832,204,-73,-57
-4916,-1284,-17064,226,-347,-63
-5280,-1616,-17176,-24,156,116
-4948,-1564,-16992,-223,712,100
-4360,-1480,-16788,-52,723,-60
-4196,-1208,-16716,235,173,-261
-4324,-1140,-16608,388,205,-226
-4212,-1312,-16588,409,95,-218
-4316,-1396,-16576,267,-13,-206
-4452,-1208,-16508,-108,186,-5
-4616,-1196,-16852,21,-194,47
-5056,-1320,-17224,182,-175,-64
-5232,-1280,-17596,559,283,-223
-5240,-1296,-18168,1080,813,-696
-5428,-828,-18352,1692,1220,-948
-5568,-136,-18724,3201,1823,-1750
-6060,1008,-19460,6780,2525,-3123
-5944,496,-19864,12912,5477,-4421
-4780,564,-19320,14340,5369,-4527
-3692,1596,-18748,17125,4339,-5091
-3224,3356,-18648,23617,3034,-6761
-4708,3524,-18240,32767,4350,-10506
-4716,92,-17212,32767,5713,-10817
-4224,-3456,-16812,32767,6755,-9477
-3652,-7176,-16088,32767,6732,-7841
-2580,-9852,-14276,32767,6236,-7404
-1836,-9508,-12864,32767,4888,-8453
-1868,-8448,-12520,32767,3872,-10034
-2188,-9104,-11592,32767,3567,-10679
-2064,-13100,-10364,32767,4513,-10480
-1940,-13780,-9576,32767,5457,-10485
-1748,-14060,-8628,32767,6637,-9980
-1148,-14036,-7456,32767,7211,-9392
-244,-14892,-5312,32767,6934,-7886
-360,-15160,-4972,30320,6986,-6999
-124,-15776,-4300,26582,6858,-6307
-76,-16480,-3612,22246,6615,-5192
488,-17516,-2264,12183,7001,-3308
1028,-17324,-1952,7576,6740,-2381
1464,-16788,-1732,4156,6083,-1815
1644,-16080,-1712,2216,5275,-1464
1080,-14772,-2488,1379,4401,-839
712,-14760,-2872,1609,4543,-294
520,-14616,-3340,2403,4620,-147
172,-14920,-3912,3893,4800,-367
-436,-15944,-4888,5990,5628,-676
-644,-16324,-5280,6889,5972,-976
-848,-16948,-5368,7483,6676,-1390
-1028,-17328,-5400,7941,7701,-1821
-576,-17464,-4876,8735,8572,-3182
-548,-17172,-4684,9742,8500,-3890
-640,-17264,-4744,10507,8698,-4238
-888,-17732,-4580,10492,9254,-4356
-1156,-18940,-4376,7863,10968,-4428
-1384,-19092,-4104,5899,12072,-4475
-1896,-19072,-3808,4047,13395,-4733
-2012,-19044,-3316,2108,15021,-4794
-1424,-18456,-2260,-2059,17047,-5075
-1412,-17828,-1908,-3835,17939,-5113
-1368,-17392,-1488,-5401,18979,-4897
-1028,-17036,-1004,-6912,19668,-4810
-660,-15864,16,-8902,20933,-4448
-252,-14972,492,-8579,20998,-4478
120,-14236,936,-7276,20896,-4650
580,-13884,1268,-5448,20708,-4982
1032,-14888,1928,-3824,20798,-5382
1060,-15804,2296,-5110,21047,-5483
852,-16664,2640,-7403,21984,-5575
1212,-16732,3228,-10074,22824,-5506
2868,-14924,4484,-13618,21853,-5366
3620,-13816,5088,-13328,20628,-5016
4336,-12784,5180,-12287,19348,-4433
5160,-12160,5312,-10807,17479,-3555
6080,-11448,4940,-5865,14100,-1790
6292,-11664,4616,-3027,12513,-900
6272,-12172,4272,-936,10882,-82
6244,-12720,4144,922,9316,681
5816,-14144,4048,3798,7342,1630
5812,-14712,3960,4903,6581,1713
5732,-15312,3880,5816,5759,1598
5544,-16056,3760,6139,4976,1525
5556,-17420,3512,4321,3390,1421
5376,-17508,3308,2883,2427,1260
5212,-17688,3072,1362,1739,1118
5064,-17464,2928,-166,1144,1004
4696,-16636,2096,-2317,281,738
4152,-16332,1532,-2416,625,540
3964,-16380,1148,-2577,962,524
4184,-16396,948,-3065,915,511
4324,-16068,812,-3311,528,554
4332,-15492,780,-2443,6,753
4652,-15532,584,-1754,-481,888
