Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3156,-2040,-16872,174,126,-81
-3232,-2108,-16864,282,97,-101
-3232,-2220,-16760,144,95,-92
-3264,-2168,-16972,77,20,-75
-3344,-2176,-17052,-103,87,4
-3272,-2052,-16876,-113,198,74
-3128,-2068,-16804,67,133,30
-3360,-2316,-16876,-87,-18,20
-3316,-2232,-16824,-177,127,70
-3144,-2012,-16892,-44,83,39
-3052,-2140,-16800,83,-129,-45
-3240,-2108,-16844,255,-99,-84
-3228,-2240,-16920,226,-15,-67
-3288,-2332,-16988,19,30,-72
-3220,-2288,-16996,-90,75,-34
-3196,-2232,-16868,-62,47,-36
-3208,-2204,-16896,70,38,-69
-3176,-2164,-16788,-19,104,-74
-3168,-2052,-16788,104,25,-135
-3240,-1968,-16960,273,38,-166
-3244,-1988,-16940,529,69,-235
-3260,-2020,-17076,740,126,-290
-3416,-1856,-17300,1691,404,-566
-3652,-1380,-17860,3082,853,-1080
-4264,-112,-18704,6534,2020,-2257
-4796,1368,-19072,12491,3367,-4099
-3004,1808,-19472,25156,4233,-6258
-3028,2152,-17968,32767,4957,-8691
-2892,1168,-15812,32767,6066,-9901
-1832,-1244,-16892,32767,4903,-9574
-2488,-6932,-16192,32767,1599,-10574
-2928,-9128,-15360,32767,2182,-11212
-2744,-10268,-13904,32767,2829,-12526
-2756,-11468,-13700,32767,3488,-13234
-3384,-12884,-12184,32767,8454,-14046
-2452,-12996,-10384,32767,11058,-13685
-72,-13780,-6764,32767,11644,-13500
820,-13524,-5388,32767,9706,-11828
996,-13712,-4292,32767,9302,-10691
1192,-14028,-3432,32767,9273,-9509
1400,-14220,-2652,32767,8933,-8510
1596,-15116,-924,32767,8675,-5926
1980,-15608,-268,28425,8446,-4624
2104,-16252,364,23396,8073,-3223
2480,-16664,1128,18170,7701,-1501
3460,-17512,2012,7555,5135,1865
3380,-17396,2088,4123,3195,2821
2716,-17796,1368,2382,1588,2965
1636,-18692,368,1749,856,2388
324,-20776,-1152,-1360,2193,689
656,-21028,-1196,-2520,2757,-267
972,-21304,-1388,-3589,2557,-1110
796,-21360,-1700,-4504,1911,-1824
-604,-21788,-3388,-6261,1592,-3640
-1524,-21500,-4704,-7047,2949,-4773
-2264,-20788,-5704,-7637,5561,-5616
-2408,-20408,-6140,-8218,8238,-6308
-2440,-19244,-6812,-9441,11866,-8274
-3044,-18088,-6696,-9887,14386,-8919
-2996,-16852,-6348,-10157,17395,-8989
-1988,-14684,-5060,-8220,22391,-8980
-1460,-14040,-4288,-6641,24136,-9363
-932,-13404,-3120,-4953,25244,-9694
-164,-13344,-2348,-3504,25816,-9624
804,-13640,-924,-1822,26207,-9161
888,-14080,-364,-1573,26387,-8959
492,-14572,124,-2217,27162,-8741
968,-15092,1012,-3437,28095,-8381
2848,-14112,2656,-5000,26041,-8209
3312,-13328,3356,-4534,24487,-7757
3908,-12608,3876,-3257,22955,-7235
4352,-12012,4404,-1181,21529,-6737
4884,-13148,5536,2012,19355,-6122
4800,-14176,5440,1401,18011,-5434
4424,-14728,5752,-581,17210,-4699
4300,-14756,5900,-2370,16656,-4118
4392,-13936,6236,-4707,14896,-3360
4400,-13276,6352,-4507,14006,-3056
4544,-13076,6432,-4176,13464,-2444
5036,-13016,6644,-4013,12792,-1686
5848,-12856,6716,-3110,10100,-526
5980,-12808,6512,-2484,9063,-149
6024,-12812,6448,-1570,8341,218
6260,-13080,6564,-582,7895,681
6884,-13744,6300,1462,6694,852
6836,-14372,5876,1581,6039,949
6796,-14648,5596,1333,5487,946
6784,-14680,5500,1368,4861,977
6656,-14768,5340,1191,4374,1008
6768,-15044,5420,735,3539,1167
6892,-15324,5276,487,2639,975
6772,-15324,5016,241,1599,757
6320,-15520,4756,149,990,674
5740,-15480,4164,-245,813,561
5520,-15484,3596,-676,787,525
5500,-15464,3580,-962,538,450
5508,-15432,3276,-1198,289,371
5416,-15288,3076,-1426,-56,393
5308,-15292,2752,-1455,-193,395
5296,-14812,2860,-766,-83,333
5496,-14708,2628,-137,-61,293
5412,-14948,2332,54,-21,296
5556,-15072,2232,-25,17,446
5680,-15260,2172,-292,61,458
5512,-15144,1864,-786,-425,419
5544,-15176,1780,-917,-386,456
5476,-15160,1868,-1080,-336,527
5488,-15176,1956,-1188,-449,487
5432,-15100,1772,-745,-623,344
5348,-15108,1680,-856,-616,395
5328,-14884,1540,-865,-573,483
5328,-14768,1592,-665,-502,564
5324,-14700,1728,-419,-426,592
5508,-14940,1800,-153,-281,636
5612,-15028,1892,-222,-379,703
5716,-15224,1772,-365,-575,743
5600,-15232,1460,-585,-723,732
