Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-9524,-6848,-13824,2781,-2035,-1497
-9484,-7008,-13576,1284,-1437,-338
-9428,-6856,-13716,-292,-523,526
-9352,-6600,-13548,-1070,326,1037
-8432,-6136,-12716,-136,7,799
-8508,-6268,-12760,541,-461,527
-8760,-6604,-12660,1017,-773,239
-8980,-7020,-12788,969,-789,184
-9336,-7296,-12904,-162,-645,384
-9444,-7256,-12824,-588,-424,423
-9472,-7100,-12820,-707,-201,392
-9424,-6944,-12688,-650,-145,199
-9316,-6728,-12672,-546,-391,-236
-9416,-6692,-12656,-669,-318,-327
-9452,-6508,-12556,-681,-249,-386
-9396,-6428,-12604,-626,-296,-452
-9500,-6144,-12648,-465,-117,-395
-9556,-6252,-12544,-313,66,-367
-9664,-6260,-12828,-464,254,-338
-9412,-6264,-12736,-504,263,-394
-9452,-6088,-12856,-341,39,-554
-9528,-6068,-12812,-82,137,-546
-9384,-6148,-12860,-9,71,-668
-9284,-6172,-12764,-103,-15,-644
-9392,-6240,-12812,-26,-170,-613
-9404,-6332,-12844,-237,-174,-470
-9436,-6200,-12824,-452,-157,-301
-9388,-6160,-12844,-314,-98,-137
-9112,-6316,-12736,359,-136,-179
-8984,-6316,-12712,471,-157,-184
-9020,-6476,-12788,392,-283,-76
-8968,-6576,-12740,153,-467,111
-9096,-6676,-12848,-313,-367,351
-8968,-6492,-12712,-285,-352,326
-8908,-6396,-12716,-38,-625,310
-8936,-6428,-12780,116,-901,300
-9296,-6388,-12660,-160,-666,564
-9160,-6132,-12608,-157,-648,890
-9056,-5884,-12604,-91,-721,1203
-9144,-5868,-12480,-187,-724,1596
-8864,-5492,-12196,-105,-875,2385
-8700,-5456,-11820,167,-1353,2564
-8724,-5320,-11608,533,-1901,2792
-8728,-5176,-11476,724,-2332,3178
-8608,-4720,-11608,401,-3172,4340
-8652,-4556,-11824,583,-4023,4633
-8984,-4684,-12104,1000,-4535,4559
-9252,-4520,-12196,2161,-4469,4368
-8860,-5408,-11592,5841,-4700,4282
-9228,-7100,-13812,7519,-4818,4642
-9168,-9588,-14284,6757,-7455,4255
-12180,-10676,-18684,6741,-8124,3662
-17224,-14624,-22688,1492,-2938,3254
-19248,-15984,-25036,-461,-520,2679
-21488,-17396,-25832,-2470,1064,219
-23740,-18108,-26816,-4505,3129,-2609
-24160,-16008,-27956,-5137,9636,-5933
-21508,-16724,-28632,-6880,9927,-6202
-21696,-15780,-28516,-9541,9746,-7334
-22856,-9840,-25828,-13342,17933,-9526
-22304,-7000,-24108,-13282,21271,-8429
-21284,-6196,-22000,-11921,24391,-6890
-19864,-7096,-20272,-10151,26991,-6069
-17116,-8380,-17136,-8721,28642,-7205
-16532,-7884,-15736,-8294,28668,-8688
-15768,-7156,-14796,-8210,28475,-10022
-13936,-5668,-13700,-9747,29076,-9870
-12796,-5092,-12824,-10764,30132,-9145
-11616,-4492,-12068,-11573,30593,-8103
-10924,-3948,-11564,-12305,30623,-7262
-9888,-3200,-11276,-12812,30931,-5841
-8884,-2764,-10992,-12002,31441,-5599
-7996,-2592,-10472,-10615,31993,-5814
-6404,-2260,-9316,-7928,32123,-6739
-5856,-2096,-8552,-7048,32252,-6749
-4896,-2088,-8224,-6802,32237,-6319
-3844,-2100,-8056,-7204,31762,-5891
-2392,-2012,-6816,-7116,30825,-5563
-1608,-2116,-6516,-6771,30890,-5615
-704,-2004,-6156,-6427,30933,-5885
220,-1824,-6252,-6134,30572,-6072
1632,-1412,-6016,-6162,28774,-6137
2104,-1320,-5996,-6347,28294,-6037
2776,-1332,-5968,-6987,28007,-5721
3464,-1388,-6116,-7969,27747,-5397
4292,-948,-5984,-10416,27569,-5088
4528,-324,-5712,-10985,28021,-4990
5220,316,-5548,-10766,28646,-5055
6208,1048,-4900,-9524,28419,-5163
8628,964,-3152,-6469,25928,-6344
9732,708,-2568,-6004,24034,-6772
10752,560,-2284,-6739,21920,-6793
11244,828,-2132,-8374,19979,-6217
12228,2392,-1716,-10792,17555,-4304
13136,3540,-932,-9985,16996,-3562
14272,3604,-548,-8761,15829,-2603
15140,4060,128,-7285,13993,-2201
15828,3932,388,-4005,10682,-2138
16244,3940,208,-3505,8063,-2166
16180,3800,316,-3448,6191,-2255
16104,3760,704,-3499,5568,-2093
17284,4492,1636,-3043,4631,-2274
17844,4816,2104,-2845,3437,-2531
18184,5480,2652,-2912,1960,-2268
18248,6460,3452,-2121,517,-1834
18924,6776,3760,-739,-3528,-584
18552,7064,4120,-76,-5646,9
18092,6924,4560,1076,-7334,601
17892,6604,4732,2041,-9069,978
17516,6268,4728,2712,-11106,1359
16356,5312,4740,3167,-14837,2392
