Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-7300,-3912,-14960,-83,23,-19
-7300,-3884,-14992,-81,-53,-63
-7332,-3860,-15028,-18,-12,-52
-7324,-3816,-15080,-17,32,-35
-7296,-3848,-15072,34,-103,-30
-7268,-3772,-14992,62,-70,-49
-7308,-3972,-15056,113,-1,-33
-7208,-3916,-15004,98,-64,-78
-7184,-3936,-14952,37,-138,-35
-7232,-3884,-14928,-2,-70,-64
-7336,-4060,-15160,-9,-111,-109
-7484,-3964,-15144,-67,-4,-129
-7356,-3840,-15056,27,65,-104
-7300,-3916,-15088,97,28,-129
-7244,-3880,-15016,46,-57,-58
-7296,-3856,-15048,50,-67,-37
-7252,-3832,-15020,-9,-110,-57
-7304,-3816,-14900,-26,-155,-24
-7392,-3824,-15116,-72,-93,44
-7352,-3848,-15176,-128,-31,18
-7368,-3864,-14996,-78,-2,-21
-7240,-3940,-15096,15,-74,-29
-7340,-3900,-15056,-49,-40,-147
-7312,-3864,-15172,20,-115,77
-7360,-3940,-14980,-22,-37,54
-7208,-3884,-15032,-8,-8,17
-7304,-3796,-14996,-45,-208,7
-7440,-3860,-14956,14,-236,-28
-7460,-4024,-15052,26,61,-22
-7352,-4012,-15024,-131,56,-2
-7380,-3912,-14976,-261,-41,45
-7352,-3776,-15148,-253,-46,-9
-7412,-3780,-15028,-130,-51,-22
-7292,-3888,-15140,62,-12,10
-7288,-3876,-15020,-31,-82,53
-7364,-3828,-14892,-112,-98,83
-7268,-3832,-14916,-140,-117,147
-7216,-3696,-14880,-179,-218,223
-7220,-3676,-14848,-134,-354,266
-7228,-3668,-14720,-17,-407,335
-7168,-3772,-14776,-2,-524,469
-7128,-3760,-14524,-179,-681,799
-7112,-3616,-14640,-243,-984,963
-7184,-3452,-14616,-178,-1186,1087
-7352,-3420,-14740,190,-1012,1176
-7392,-3912,-14792,129,-1388,945
-7608,-3988,-15068,-103,-1682,1070
-7860,-3896,-14952,-419,-1533,906
-8040,-3856,-15068,-587,-1067,835
-7796,-3516,-14740,-97,-964,688
-7780,-3688,-14788,80,-948,673
-7908,-3592,-14712,-2,-809,497
-7712,-3564,-14620,77,-505,419
-6844,-3576,-14592,871,-165,76
-6224,-3736,-14672,1481,-130,-485
-5456,-4264,-14596,2232,448,-1135
-4544,-4840,-15076,2460,1107,-1949
-2584,-2044,-14072,6144,1365,-5127
-2512,-3304,-15336,9188,-1148,-5347
-3972,-5548,-17904,8175,-6392,-4270
-8952,-6904,-20836,5113,-12720,-2794
-17836,-12116,-30016,5538,-5728,-1438
-19016,-16300,-32768,-229,-4314,-1641
-22144,-15256,-32768,-6478,515,-2961
-23508,-11064,-32768,-8260,10469,-3259
-16648,-7616,-31004,-3497,18273,-5022
-15372,-6988,-27844,-2186,17800,-6082
-15156,-6936,-26680,-1594,19243,-6239
-13348,-7732,-24608,-2678,21948,-5675
-12860,-7564,-23552,-3243,22554,-5580
-12760,-7540,-22528,-3566,23472,-5514
-12672,-7472,-22032,-3822,24877,-5828
-12476,-6812,-19996,-4329,28711,-6955
-11640,-6444,-18684,-4789,29853,-7027
-10828,-6032,-17608,-6004,29911,-6819
-9868,-5324,-15828,-7361,30644,-6028
-9052,-5020,-14892,-7366,31247,-5999
-8100,-4752,-14268,-7226,31617,-6047
-7204,-4144,-13896,-6907,31682,-6215
-5400,-3476,-12328,-5818,32286,-6237
-4268,-3340,-11608,-5093,32039,-6253
-3124,-3204,-11308,-4229,31420,-6414
-2148,-2900,-10804,-2731,30772,-6840
-684,-3240,-9732,1200,29218,-8356
-136,-3596,-9248,2068,28646,-9142
480,-3956,-8288,2429,27940,-9741
912,-4384,-8064,2161,27381,-9938
1568,-4996,-7804,-1728,25979,-9614
1596,-4868,-7772,-4186,25599,-9456
1500,-4136,-7716,-6407,25831,-9338
1840,-3248,-7232,-7694,26435,-9394
2796,-1528,-6036,-7785,26523,-9853
3248,-756,-5816,-6848,26372,-10205
3912,-716,-5452,-6015,26167,-10457
4300,-596,-5460,-5875,25579,-10509
4592,0,-4692,-5972,25642,-10609
5276,276,-4000,-5637,26184,-10818
6204,348,-3404,-5430,25930,-11346
6948,912,-2720,-5104,25332,-11937
8140,2028,-1768,-3910,23855,-12411
8948,2476,-1464,-3710,22855,-12431
9592,3344,-1120,-2766,21930,-12509
10032,3836,-752,-1273,21165,-12822
10824,4104,-412,355,20163,-12312
11264,4116,52,-112,20144,-11410
11868,4492,672,-581,19892,-10690
12472,4608,1288,-679,19307,-10380
13688,5716,2252,-1643,17114,-10350
14040,6548,3028,-1996,16653,-10110
14784,7572,3900,-1824,16116,-9549
15744,8456,4428,-1441,14830,-9204
16712,9612,5692,-924,12247,-7784
17284,10176,6064,-681,10879,-6989
17848,10320,7196,-650,9145,-6131
18324,10788,6780,-457,7549,-5168
18724,11052,6940,-994,4420,-2987
18768,11144,6792,-1041,2664,-2026
18648,11020,6516,-1202,1196,-1087
18536,11260,6352,-1068,-289,-272
18024,10612,5528,-892,-2745,1697
17752,10204,5172,-1106,-3731,2751
17416,9844,4904,-1043,-4554,3678
17088,9336,4600,-881,-5421,4590
16588,8408,4152,-581,-7271,5810
16312,8072,4080,-170,-8163,6355
16188,7576,4020,106,-9241,6630
15812,7236,3888,258,-10287,6813
15028,6996,3616,481,-11766,7257
14916,6840,3604,620,-12601,7612
14824,6668,3564,824,-13759,7967
14560,6640,3504,1379,-15340,8304
13612,6080,2920,2338,-17737,9431
12896,5380,3032,2430,-18749,10195
12564,5324,2656,3433,-19820,10246
12088,4080,2384,3656,-20556,10651
11628,3376,2204,5809,-21742,10407
11208,2556,1984,7157,-22442,10254
10956,1404,1568,7561,-23319,10246
10704,604,1152,6934,-24624,10441
9512,-332,52,4135,-27791,10975
8720,-864,-988,2623,-28721,11286
8028,-1224,-1800,706,-29521,11460
7572,-1268,-2844,-1339,-30641,11171
5216,-832,-5144,-4654,-32768,10088
3656,508,-6128,-5035,-32768,9276
2372,1684,-7220,-3440,-32768,8718
1644,1560,-8648,-2407,-31611,8769
1248,2016,-9896,-1470,-29751,10072
1120,1796,-9684,-561,-29599,10797
444,1020,-10200,557,-30153,11476
-688,144,-10384,956,-30734,11344
-2756,-1144,-12084,1688,-31086,10388
-3400,-656,-13520,2398,-30544,9744
-4048,256,-15196,2564,-29759,11168
-4732,2368,-16216,4291,-28702,12848
-5888,1056,-15680,8703,-23732,16287
-5260,-192,-14200,12098,-22697,16209
-4548,-2324,-13608,13351,-23163,15620
-4128,-3552,-13696,12497,-24158,15649
-3924,-3784,-15372,8247,-26633,16293
-5000,-3864,-16396,6592,-27713,15804
-6592,-4096,-17296,6456,-27592,14300
-8264,-4456,-17692,7265,-25967,12234
-9468,-5164,-17296,8683,-19924,9956
-8384,-5928,-16984,8924,-18371,9721
-7240,-7208,-17600,8405,-18902,9309
-7236,-7940,-18364,6917,-20318,8460
-9448,-7460,-20244,3911,-21105,6638
-10652,-7148,-20732,3853,-19804,5786
-11328,-7580,-21256,4356,-18029,4859
-12288,-9340,-22416,3597,-15457,3468
-12596,-9932,-22836,2930,-13741,2722
-12228,-10108,-23420,2721,-12136,1782
-11576,-10068,-23808,2509,-11375,883
-11496,-9256,-23828,2224,-11043,-667
-11572,-8776,-23676,2824,-10206,-1711
-11664,-8632,-23196,3695,-9420,-2472
-12212,-9248,-23232,3332,-8424,-2383
-13244,-10160,-22492,-2515,-3282,-674
-12380,-9000,-21336,-4777,-485,-685
-11148,-7708,-20124,-5183,1078,-1368
-9036,-5824,-18528,-3732,2253,-3481
-8204,-5132,-17652,-3157,2391,-4057
-7644,-4664,-17148,-2806,2417,-4170
-7544,-4108,-16560,-2712,2668,-4081
-7084,-3536,-15584,-2231,3589,-3879
-6824,-3504,-15208,-1624,3712,-4110
-6788,-3592,-14872,-1063,3618,-4495
-6944,-3700,-14668,-804,3851,-4641
-6520,-3604,-14040,-737,4626,-4076
-6072,-3976,-13920,-997,4481,-3277
-5652,-4104,-13696,-1410,4121,-2641
-5348,-4440,-13516,-1642,3680,-2185
-5132,-5220,-13908,-2818,2124,-2436
-5644,-4872,-14380,-3813,1240,-2675
-6000,-3684,-14436,-4298,973,-2543
-6132,-2724,-14468,-3906,1003,-1999
-5436,-2128,-14616,-1121,991,-440
-5192,-2344,-14436,926,134,84
-5188,-3296,-14852,3082,-1376,196
-5684,-4400,-15352,4644,-2945,325
-8024,-7136,-16948,4885,-4589,1174
-9196,-8440,-17772,3432,-4136,1582
-10168,-8872,-18216,1657,-3088,1811
-10588,-8704,-18152,411,-1435,1620
-10040,-7592,-17184,66,1831,370
-9340,-7136,-16276,920,2695,-387
-8736,-6956,-15576,1446,2880,-983
-8220,-6672,-14776,1461,2942,-1365
