Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-8180,-5700,-14144,-65,-83,-28
-8212,-5808,-14020,-33,-175,-58
-8264,-5812,-14060,-250,-125,-59
-8128,-5592,-13912,1,21,-36
-8172,-5664,-14016,15,-77,-110
-8252,-5752,-13988,-18,-41,-73
-8232,-5664,-13968,-47,100,-29
-8136,-5696,-14024,-81,98,-13
-8132,-5648,-13944,-38,86,16
-8024,-5652,-13904,135,58,-22
-8024,-5768,-13892,107,-93,37
-8084,-5768,-14020,-22,-145,51
-8200,-5680,-14016,-4,-79,18
-8156,-5772,-13908,65,-35,10
-8092,-5752,-13944,74,-103,-36
-8136,-5820,-14060,18,-40,-103
-8216,-5744,-14052,-28,50,-37
-8160,-5836,-14020,-82,149,-29
-8100,-5756,-13968,14,26,-63
-8116,-5772,-13988,49,-2,-22
-8124,-5748,-14004,-61,57,-35
-8000,-5740,-13972,10,22,-52
-8052,-5712,-13928,-14,-72,-55
-8056,-5740,-13992,15,6,-10
-8048,-5812,-13876,-2,-9,-20
-8092,-5860,-14064,-104,-111,48
-8088,-5756,-13940,-204,-55,79
-8060,-5616,-13996,-143,-121,40
-8180,-5596,-13812,182,-83,-29
-8224,-5632,-13704,178,-87,64
-8092,-5672,-13796,87,-146,153
-8048,-5528,-13744,0,-218,292
-8120,-5348,-13712,11,-229,437
-7888,-5056,-13444,58,-109,851
-7864,-4564,-13520,350,-280,1409
-7712,-4552,-13308,943,-306,1666
-7660,-4580,-13244,1088,-596,1965
-7920,-3624,-13452,2444,-1948,3295
-8712,-3784,-14324,3491,-2008,4189
-10316,-5224,-15872,5225,-570,3869
-12624,-7244,-18088,6958,3356,1713
-13184,-10032,-21876,7208,14766,-408
-11076,-10504,-23304,4983,15713,-1652
-10216,-10456,-26920,4150,14256,-2359
-11080,-10512,-26184,3876,11573,-2630
-15056,-12468,-29336,4728,11966,-3403
-16300,-12876,-28616,4314,15384,-4596
-14340,-13592,-27500,4686,21190,-4700
