Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-9148,-3884,-13928,239,-66,-60
-9160,-3872,-13940,248,-120,-89
-9184,-3860,-14092,-75,16,-83
-9100,-3872,-14020,-7,73,-123
-9020,-3748,-13992,22,-17,-132
-9036,-3780,-14076,-24,-6,-76
-9076,-3680,-14000,-81,70,-8
-8980,-3612,-14032,-62,-153,-80
-9100,-3600,-13928,-31,-260,14
-9092,-3624,-13936,-28,-127,22
-9076,-3684,-14088,-15,-141,66
-9208,-3560,-14088,-167,-112,142
-9196,-3556,-14016,28,-83,97
-9276,-3708,-14016,125,-123,-75
-9356,-3748,-14164,19,-56,-141
-9212,-3684,-14112,61,126,-80
-9100,-3688,-13996,155,68,-124
-9128,-3596,-14016,173,79,-200
-9064,-3640,-13960,298,141,-142
-9064,-3736,-13868,309,194,-125
-8944,-3824,-14016,232,-127,4
-9116,-3868,-13884,86,-105,96
-9104,-3716,-13964,63,-94,25
-9072,-3800,-13952,81,-202,37
-9216,-3744,-14020,12,-297,24
-9156,-3792,-14112,-188,-130,112
-9144,-3824,-14028,-239,-170,56
-9168,-3640,-14000,-138,-188,20
-9152,-3580,-13920,77,-196,-11
-9112,-3744,-13828,87,-273,56
-9052,-3724,-13876,-17,-360,59
-9104,-3700,-13852,-91,-364,66
-9128,-3648,-13744,-55,-443,71
-9132,-3656,-13924,-83,-501,191
-9152,-3488,-13744,-200,-533,295
-9048,-3460,-13712,-8,-632,276
-9076,-3400,-13668,145,-793,239
-9184,-3396,-13712,285,-737,185
-9084,-3156,-13580,343,-433,333
-9332,-3060,-13948,866,-375,175
-9652,-3236,-14248,1368,-88,99
-9748,-3268,-14884,1703,801,197
-9104,-3312,-14500,3220,1795,-513
-8704,-4028,-15212,3138,1153,-664
-9260,-3992,-15904,2289,707,-660
-9820,-3988,-16472,1758,1359,-235
-10216,-3460,-17672,4191,1670,-580
-10836,-5816,-20048,5291,1134,-904
-12388,-7608,-21744,3677,-534,266
-14256,-8232,-22240,2414,-1559,69
-18616,-11392,-26868,1845,2690,-2092
-18952,-11548,-27692,453,5911,-3849
-18732,-11116,-27692,-987,9891,-4844
-17124,-10632,-27580,-2449,14441,-4830
-14388,-8264,-25564,-5344,15683,-5837
-14192,-6816,-24632,-5302,17098,-6605
-13820,-6712,-24272,-5329,18266,-6958
-13472,-5916,-23436,-5218,19601,-5632
-13452,-6684,-22852,-4686,20707,-5032
-13524,-7180,-23012,-4150,22349,-5155
-13588,-7608,-21820,-3927,24317,-5704
-11916,-6708,-18860,-4909,26964,-6555
-11452,-6864,-18036,-5238,26765,-6211
-11004,-6320,-16708,-5960,27738,-6109
-8844,-5436,-14408,-6695,29462,-5460
-7672,-4560,-13536,-6490,28602,-5417
-7124,-4548,-12912,-7035,28405,-5650
-6772,-4180,-12440,-6928,28698,-5683
-5268,-3476,-10624,-6690,29396,-5793
-4500,-3480,-9968,-6437,29188,-5817
-3792,-3588,-9588,-6840,29106,-5944
-3176,-3300,-9072,-7227,28817,-5848
-1868,-2656,-8496,-7131,28439,-6346
-1236,-2276,-8216,-7284,28228,-6573
-592,-1716,-7432,-7325,27732,-6368
-160,-1340,-7084,-6971,27168,-6145
888,-1480,-6608,-6688,26210,-5759
1760,-1468,-6484,-6476,25729,-6122
2388,-1108,-6400,-6279,25373,-6820
2996,-560,-5744,-5525,25067,-7793
4620,408,-4848,-3686,23907,-9562
5332,1232,-4808,-2506,22618,-10336
5904,1644,-4788,-1377,21734,-10741
6756,2024,-4804,-509,21013,-10769
8100,1612,-4316,146,20416,-10047
9316,1748,-3724,-1133,20498,-9016
10688,1988,-3352,-2364,19863,-7824
11956,2360,-3140,-3690,18512,-6984
13404,3988,-3152,-4050,15179,-6147
