Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-9472,-5816,-12932,-247,-73,-80
-9492,-5440,-13148,-243,-184,8
-9544,-5584,-13068,-8,-131,-54
-9552,-5564,-13044,26,-165,-52
-9628,-5560,-13208,-133,-170,-30
-9728,-5508,-13132,-132,-23,-2
-9528,-5484,-13016,-54,87,43
-9464,-5440,-13052,0,-25,8
-9568,-5556,-13080,28,-37,-28
-9560,-5552,-12944,76,-28,-20
-9556,-5548,-12996,120,-62,-51
-9568,-5648,-12996,29,-104,4
-9624,-5568,-13060,43,-77,-22
-9544,-5596,-13084,153,-91,-42
-9532,-5592,-12984,190,-166,-56
-9704,-5656,-13080,-125,65,60
-9500,-5704,-13076,-47,139,-79
-9448,-5468,-12944,-3,-55,-89
-9488,-5512,-12992,105,-197,-37
-9640,-5584,-13044,48,-100,-112
-9352,-5712,-12976,136,-9,-111
-9500,-5640,-13112,-17,-152,-80
-9596,-5656,-13048,-97,-105,-19
-9540,-5584,-12988,-136,-55,13
-9612,-5608,-13128,-141,-236,-2
-9772,-5600,-13084,-243,-131,11
-9784,-5448,-12980,-217,-66,-57
-9656,-5440,-13092,-10,-38,-82
-9688,-5556,-13008,52,3,-38
-9604,-5344,-12972,-18,-13,45
-9544,-5380,-12892,-82,-60,30
-9588,-5412,-13000,-53,-92,101
-9576,-5332,-12872,-36,-72,125
-9544,-5424,-12812,136,-232,179
-9552,-5508,-12888,184,-315,239
-9644,-5548,-12852,130,-239,248
-9524,-5444,-12772,104,-247,330
-9492,-5316,-12756,75,-332,395
-9380,-5216,-12532,187,-265,389
-9240,-5036,-12556,379,-344,400
-9100,-5008,-12364,624,-533,488
-9140,-4984,-12388,398,-777,728
-9120,-4992,-12572,686,-929,671
-9068,-5088,-12844,1054,-954,479
-9108,-5136,-13056,1368,-822,204
-8692,-4908,-13500,1587,-296,190
-8592,-4668,-13612,1656,-40,355
-8216,-4628,-13532,1728,144,677
-7988,-4832,-13500,1736,-430,1040
-9628,-6192,-13716,2566,-3330,1401
-11432,-7860,-14756,2673,-4410,1365
-13668,-9596,-15724,2229,-4546,1019
-15852,-10856,-17180,1342,-3724,297
-19168,-12092,-21124,778,415,-2133
-19348,-12248,-21072,385,1771,-3656
-19552,-11576,-21640,994,4984,-4910
-18300,-12512,-22476,1390,8475,-5119
-14516,-14840,-24804,-5481,6323,-4598
-17272,-13328,-24684,-9499,5138,-5077
-19588,-9648,-24192,-9356,9164,-6453
-18228,-8464,-24092,-5970,15814,-6730
-17464,-9160,-23948,-6706,17978,-5924
-16656,-9224,-23028,-7736,20026,-5404
-15480,-8664,-22388,-7549,21081,-5238
-15248,-9220,-20980,-6915,22301,-5359
-15404,-9644,-19996,-7457,24158,-5713
-15140,-9568,-19020,-7946,26003,-6210
-13716,-9008,-17016,-9697,28095,-6496
-12500,-8448,-16100,-10758,28961,-6431
-11264,-7696,-15196,-11796,29762,-6156
-9836,-6952,-14160,-12572,30423,-5771
-7876,-5988,-12384,-13016,30696,-5158
-6852,-5476,-11552,-13315,30771,-5394
-6160,-4580,-11000,-13429,30703,-6080
-4160,-2216,-9412,-11844,30680,-6728
-3272,-1828,-8792,-10939,30181,-6388
-2536,-1708,-8408,-10542,29687,-5787
-1564,-1892,-8164,-11003,29025,-4946
-264,-1272,-7716,-12140,27289,-3543
276,-924,-7476,-11735,26497,-3253
612,-536,-7224,-10833,25931,-3398
924,-440,-7164,-9713,25458,-3411
1808,-1008,-7128,-8338,23639,-3155
1880,-1264,-7208,-8550,22708,-3268
1988,-1212,-7240,-8949,22349,-3373
2432,-784,-7136,-8985,22272,-3723
3512,100,-6600,-7789,21978,-4703
4192,620,-6092,-6779,21821,-5520
4892,948,-5640,-5702,21570,-6431
5712,1196,-5304,-4712,21461,-7521
