Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4884,-2660,-16344,183,-55,211
-4928,-2732,-16508,151,-190,108
-4984,-2780,-16528,39,-195,94
-5048,-2768,-16532,-42,-19,160
-4884,-2744,-16356,165,18,62
-4848,-2796,-16312,147,-75,48
-4920,-2944,-16288,41,-69,79
-4820,-2860,-16252,-7,-97,44
-4860,-2932,-16220,-71,-192,-15
-4880,-2864,-16264,-200,-310,-41
-4952,-2880,-16356,-242,-373,-85
-5064,-2888,-16444,-409,-320,-55
-5036,-2796,-16248,-524,-216,-3
-5068,-2672,-16572,-439,-386,-84
-5312,-2500,-16568,-461,-173,-123
-5240,-2432,-16516,-221,164,-59
-4968,-2484,-16460,-75,74,-94
-5156,-2412,-16496,-28,-131,-212
-5224,-2500,-16428,18,60,-93
-5008,-2496,-16376,83,122,-55
-4840,-2516,-16452,93,-127,-101
-4968,-2568,-16392,90,-297,-201
-5136,-2564,-16484,83,-110,-89
-4996,-2584,-16308,96,-8,-37
-4932,-2568,-16400,38,-54,20
-4824,-2572,-16288,24,-85,5
-4892,-2584,-16264,-32,-92,45
-4932,-2580,-16252,-194,-72,184
-4800,-2568,-16264,-312,-142,226
-4856,-2600,-16300,-366,-219,300
-4876,-2496,-16492,-705,-131,567
-4820,-2064,-16944,-1822,-3,979
-4728,-1728,-17292,-2502,99,1551
-4988,-1980,-17996,-3525,350,2526
-5356,-3084,-18988,-6690,1533,4923
-3940,-1824,-20104,-16824,3918,9410
-2832,88,-20424,-18797,4013,10349
-2360,640,-21648,-19027,2571,10491
-3152,292,-23540,-19717,1305,10038
-5108,728,-25772,-22394,872,11017
-6420,1772,-26880,-22510,1916,11203
-8112,2340,-27376,-22420,4268,11614
-8836,3280,-27056,-21198,6850,10752
-6884,3492,-26160,-15443,12636,7758
-4528,2384,-26216,-14362,12359,6188
-3852,1300,-25916,-15789,10922,4797
-4476,980,-25448,-18425,10796,4446
-4564,2676,-23816,-21535,12610,4812
-3996,3244,-23148,-20452,12479,4025
-4084,2868,-22856,-18846,11757,2797
-5252,2160,-22476,-18105,11838,1030
-6572,1220,-21044,-18422,14371,-559
-6224,1104,-20004,-19261,15613,-774
-5640,1284,-18728,-19953,16591,-959
-4828,1624,-17540,-19962,17176,-1451
-3772,1512,-15068,-18536,17479,-3426
-3316,1364,-13980,-18456,17425,-4644
-2976,1596,-13300,-19636,16768,-4889
-2508,1648,-11960,-21105,16160,-4849
-2072,2532,-10176,-22945,14952,-6068
-1988,3120,-9072,-22464,14501,-6548
-1896,3304,-8252,-21097,14343,-7438
-1856,3124,-7816,-19993,14196,-8096
-1796,3268,-6940,-21298,14314,-9964
-2012,4400,-6224,-22683,14729,-9960
-1732,5220,-5128,-23064,14732,-10171
-1756,6532,-5072,-23100,15326,-10201
-788,8060,-3336,-21783,15190,-10799
-1080,8840,-2940,-21058,14795,-11613
-1128,9852,-2424,-21006,14463,-11962
-836,12752,-1808,-19725,13129,-12251
-812,13632,-1560,-17870,12760,-11561
-796,13724,-1580,-16106,12599,-10603
-964,13560,-1620,-14891,12500,-9873
-1624,14168,-1092,-13778,12191,-9772
-1560,15084,-832,-13260,11658,-10189
-1556,16280,-736,-12292,10862,-10329
-1712,16980,-792,-10991,10331,-9731
-1992,17632,-812,-7892,10449,-7133
-1724,17688,-700,-6682,10663,-5936
-1512,17604,-316,-5174,10750,-5353
-1352,17488,-224,-3796,10527,-5351
-1232,17224,-12,-2656,9841,-5233
-996,17440,4,-2614,9371,-4638
-768,17636,80,-2412,8885,-4007
-608,17696,108,-1917,8407,-3467
-972,17260,-284,-1397,7974,-2055
-708,17044,76,-1326,7858,-1749
-300,16976,236,-694,7450,-1906
-132,16920,408,95,6685,-2484
-164,16832,216,686,6021,-2849
-104,16576,24,957,4887,-2442
120,16424,-64,556,4088,-2191
28,16460,-336,300,3284,-1971
-40,16624,-456,313,2708,-1933
-296,16836,-540,582,2335,-2115
-456,16992,-872,1416,1791,-2597
-496,16988,-960,1644,1405,-2625
-780,16796,-1364,1661,1013,-2489
-876,16532,-1624,1393,713,-2195
-984,16164,-2024,167,373,-1363
-1040,16244,-2264,-64,52,-1372
-940,16408,-2156,80,-216,-1524
-1076,16484,-2320,578,-496,-1687
-1156,16364,-2776,843,-1008,-1169
