Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3816,-2676,-16456,-204,172,108
-3664,-2524,-16564,-102,-87,1
-3820,-2528,-16608,85,-218,-105
-4004,-2704,-16708,171,-6,-70
-3944,-2916,-16788,-142,117,51
-3872,-2696,-16712,-394,113,59
-3808,-2456,-16680,-314,87,32
-3840,-2432,-16768,-120,-49,-47
-3912,-2472,-16688,73,27,-19
-3832,-2532,-16644,10,30,35
-3760,-2592,-16616,-29,-131,-8
-3784,-2496,-16608,51,-184,-60
-3956,-2644,-16848,111,-42,-4
-3788,-2612,-16796,-217,181,111
-3808,-2596,-16780,-63,-31,-54
-3948,-2608,-16800,50,-44,-120
-3988,-2528,-16752,86,84,-84
-3852,-2588,-16720,86,82,-82
-3768,-2460,-16512,204,-126,-106
-3788,-2428,-16536,309,-163,-103
-3756,-2584,-16532,357,-223,-107
-3816,-2768,-16540,310,-360,-81
-3832,-2724,-16580,-113,-300,-23
-3780,-2524,-16592,-116,-454,-7
-3892,-2456,-16572,20,-569,-75
-4004,-2316,-16576,-23,-466,19
-3468,-1968,-16424,-69,-796,258
-3456,-1744,-16548,-182,-1146,356
-3644,-1388,-16768,-486,-1176,826
-3540,-844,-16940,-834,-1193,1607
-3412,104,-17828,-755,-829,3538
-2652,104,-18168,-467,-851,4952
-2136,-952,-18888,-959,-1530,6676
-2328,-2364,-19808,-3460,-2095,8722
-5260,-5460,-22780,-10325,-2327,8790
-7392,-4668,-24672,-12553,221,8924
-8820,-3492,-25956,-12128,3308,8363
-9328,-3376,-27112,-10989,5305,6991
-11432,-4364,-28684,-10088,10492,6218
-11348,-4284,-27992,-9641,14542,5062
-10268,-4476,-27400,-8785,17180,3364
-9132,-4284,-26376,-8792,19508,1383
-5436,-5080,-24632,-11184,22776,-537
-3896,-4648,-24068,-13276,23227,-1415
-3268,-3556,-22744,-14721,23355,-1837
-2044,-1252,-22184,-14861,21791,-2413
-2076,-792,-21168,-12228,21269,-4030
-2608,-660,-21480,-10180,22137,-4719
-2108,-664,-20336,-9781,23673,-4905
-660,-1528,-18432,-10065,24224,-5571
-164,-1088,-17620,-11090,24387,-5832
440,-236,-16848,-11379,24355,-6160
780,260,-15880,-11076,24457,-6439
2064,1088,-14256,-9391,23880,-7518
2336,1144,-13460,-8554,23158,-7827
2524,1300,-12904,-7473,22788,-8267
2716,936,-12348,-6697,22490,-8707
2960,752,-11704,-6757,20972,-10393
2932,1040,-10804,-7177,20779,-10835
3104,1304,-10716,-7372,20712,-11114
3360,1604,-10132,-7914,20623,-11439
4072,3140,-8868,-7883,20327,-11882
4196,3668,-8784,-7222,19839,-12138
4324,3992,-8492,-6739,19382,-12253
4420,4276,-8428,-6491,19022,-12115
4288,5124,-8132,-5542,18708,-12081
4408,5508,-7732,-4893,18800,-12225
5072,5868,-7036,-4240,18133,-12645
5388,6212,-6728,-3721,16994,-13374
5840,7172,-6164,-2793,14917,-14452
6152,7656,-5984,-2211,13818,-14928
6232,8056,-5736,-1670,12602,-15344
6232,8444,-5696,-1306,11644,-15520
6452,9236,-5272,-970,9826,-15459
6572,9488,-5404,-914,8983,-15338
6716,9936,-5620,-1151,7969,-15254
6392,10392,-5792,-1460,6953,-15137
5704,11624,-5920,-1811,5964,-14692
5496,12288,-6032,-1489,5875,-14620
5128,12704,-5940,-1220,5985,-14320
5324,13220,-5924,-1087,5981,-14268
5552,14328,-6048,-976,5534,-13704
5740,14832,-5992,-1431,5318,-12758
6056,15316,-5320,-1234,4798,-11803
6196,15876,-5528,-502,4153,-10783
6432,15960,-5616,406,3211,-8493
6532,15804,-5568,872,2516,-7652
6484,15704,-5724,1372,1729,-7039
6300,15400,-5928,1606,1115,-6496
5836,14980,-6456,1315,303,-5198
5784,14996,-6776,892,-41,-4596
5572,14940,-6960,854,-234,-4172
5484,14936,-7108,985,-330,-3880
5464,14728,-7244,1386,-712,-3576
5456,14624,-7248,1472,-867,-3390
5476,14524,-7420,1383,-989,-3069
5592,14376,-7504,1183,-1247,-2584
5476,14168,-7812,649,-1643,-1770
5440,14092,-7896,675,-1775,-1579
5388,13976,-7952,861,-1929,-1587
5460,13944,-8108,1010,-2055,-1557
5116,13808,-8724,754,-2114,-1343
5152,13768,-8800,794,-1995,-1211
5140,13804,-9116,794,-1960,-1076
5084,13680,-9092,891,-1855,-829
5180,13244,-9088,1034,-1574,-618
