Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5668,-2844,-16232,210,513,-17
-5632,-2824,-16008,183,631,-49
-5436,-2704,-16112,197,565,14
-5488,-2760,-15920,61,138,21
-5524,-2752,-15956,111,125,73
-5396,-2832,-15996,137,22,146
-5504,-3016,-16228,122,-135,28
-5780,-3016,-16300,113,-144,-10
-5592,-3084,-16136,38,61,28
-5560,-3064,-16208,-56,-83,-79
-5744,-3012,-16200,-144,2,-52
-5620,-2980,-16164,-151,84,35
-5540,-2936,-16064,-72,46,22
-5636,-2944,-16056,-66,-84,-78
-5568,-2944,-15980,-30,-92,-14
-5684,-3012,-16196,-78,-78,-48
-5644,-2916,-16148,-235,-46,29
-5680,-2812,-16212,47,-133,-49
-5708,-2972,-16216,52,-47,-29
-5736,-2896,-16220,-5,56,20
-5572,-3040,-16124,-48,84,45
-5664,-3032,-16096,-159,-26,-14
-5700,-2904,-16128,-116,35,-63
-5600,-2864,-16136,-28,-20,-83
-5540,-2864,-16144,-115,-134,-69
-5592,-2836,-16040,-192,-131,-47
-5616,-2708,-16028,-34,-188,57
-5616,-2772,-16092,-38,-309,52
-5716,-2824,-16008,-146,-289,120
-5860,-2720,-16128,-205,-195,195
-5784,-2540,-16072,-377,-146,390
-5728,-2288,-16460,-435,-181,522
-5760,-1896,-16548,-484,-263,786
-6048,-1780,-16812,-569,-208,1249
-6388,-3428,-17828,-2177,813,3034
-6220,-4840,-18808,-5580,1543,4234
-5976,-4920,-19568,-9401,2284,5617
-5444,-3760,-20448,-12194,2654,6599
-6220,-2632,-22476,-13388,2847,7071
-6956,-2776,-23512,-14265,3334,7568
-7672,-3076,-24520,-15773,4136,8300
-8324,-2480,-24692,-17031,5634,8547
-8104,-320,-24212,-13815,9235,6506
-7912,-84,-23552,-11468,10446,5623
-6752,-1188,-23656,-9649,12144,5391
-5364,-3332,-24152,-12058,11924,4991
-5320,-968,-22472,-17628,12729,5691
-4832,-264,-22804,-17262,12728,5149
-5140,68,-23488,-16526,12260,3935
-5936,420,-23868,-15138,12483,2589
-6880,404,-22752,-11092,15300,616
-6484,216,-24300,-10033,16841,-176
-5800,-488,-22096,-10405,18081,-618
-5264,-864,-21016,-10887,19141,-657
-3752,-388,-18600,-12407,19775,-1959
-3104,-20,-17932,-12978,19905,-2917
-2728,824,-17316,-12872,19834,-3686
-2680,1288,-16488,-13028,20223,-3709
-1860,1524,-15072,-12473,21349,-3931
-1504,1324,-14496,-12637,21755,-4123
-1064,1588,-14112,-12853,21774,-4684
-952,2004,-13500,-12880,21602,-5530
-784,3136,-12504,-12762,22081,-6725
-600,3668,-11980,-12696,22574,-7067
-224,4136,-11496,-12441,22895,-7441
164,4704,-10752,-11907,22874,-7731
1260,5548,-9628,-11175,22477,-8353
1780,6020,-9264,-10690,21914,-8786
1892,6336,-8980,-10411,21331,-8919
1996,6868,-8872,-10694,20970,-8907
1868,7360,-8232,-9323,20206,-9411
1964,7392,-7800,-8926,20386,-9480
2444,7340,-7064,-8390,19942,-9970
2824,7384,-6584,-7853,19078,-10741
2644,7784,-5972,-7604,17780,-12031
2736,8440,-5644,-7701,17389,-12528
2960,9008,-5120,-7782,16918,-12837
3320,9596,-4712,-7727,16116,-13142
3548,10384,-4136,-6236,14996,-13333
3480,10420,-4044,-5944,14318,-13550
3544,10776,-3724,-6109,13524,-13994
3480,11380,-3568,-6514,12724,-14469
3464,13112,-4088,-7993,11704,-14637
3912,13984,-2660,-7490,10769,-14707
3640,14916,-3224,-6827,10196,-14257
3572,15664,-3272,-6409,9908,-13657
3788,17028,-2956,-4441,8924,-12801
3908,17360,-2864,-3770,8402,-12045
4256,17844,-3040,-3545,7702,-11073
4428,18112,-3188,-3515,6859,-9426
4636,18748,-3500,-2925,5684,-6525
4608,18744,-3768,-2044,4851,-5465
4308,18532,-4192,-1601,4372,-4548
3868,18488,-4504,-1197,4113,-3516
3820,17704,-4900,-279,4161,-1713
3972,17072,-5048,-64,3936,-1136
4100,16648,-5036,-116,3497,-540
4156,16332,-4868,-78,3288,-212
4452,16076,-4356,894,2592,-511
4632,16040,-4356,1251,2258,-593
4936,15780,-4168,1510,1857,-578
5140,15480,-4276,1292,1366,-311
5440,15052,-4376,967,176,198
5280,14776,-4432,1023,-314,200
4904,14452,-4424,1002,-535,238
4968,14128,-4420,943,-747,14
