Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-6820,-3644,-15516,329,-19,56
-6624,-3564,-15340,138,6,125
-6616,-3472,-15516,150,-54,76
-6636,-3476,-15468,97,-95,40
-6656,-3444,-15512,133,-110,86
-6624,-3536,-15536,177,-237,-66
-6816,-3632,-15624,136,-218,-173
-6816,-3544,-15536,61,-198,-65
-6712,-3516,-15704,-7,-93,-23
-6744,-3528,-15500,80,11,-21
-6680,-3552,-15680,116,34,-55
-6688,-3580,-15548,80,44,-64
-6764,-3644,-15640,-57,23,51
-6740,-3636,-15536,-252,-42,-34
-6752,-3424,-15540,-213,-36,-136
-6832,-3388,-15620,-165,103,-109
-6652,-3392,-15576,-64,97,-131
-6652,-3388,-15644,-84,-76,-149
-6804,-3148,-15660,-137,-130,-73
-6844,-3160,-15684,-68,-2,-4
-6776,-3184,-15668,-58,-49,45
-6688,-3132,-15664,-52,-109,69
-6696,-3156,-15648,-33,-34,72
-6716,-3012,-16064,-141,-35,186
-6688,-2576,-16612,-498,-113,389
-6872,-1876,-17332,-866,81,817
-7192,-1156,-17796,-1043,585,1305
-6900,-1348,-18820,-1476,2043,3095
-7116,-2424,-19808,-3553,2303,5550
-6968,-3964,-20448,-7962,3434,8502
-6128,-4752,-20752,-13487,4211,12397
-4080,-3048,-20840,-22941,2703,16869
-4800,-1776,-21176,-25014,-425,17788
-6620,-1332,-22048,-24519,-3677,16125
-9412,-2096,-24120,-23784,-4662,12820
-13748,-1716,-25560,-25727,2024,12121
-13276,-864,-25188,-27176,7595,13390
-11340,-484,-24800,-27838,12278,13234
-7592,1824,-23628,-28634,14272,10326
-7192,3260,-22756,-27487,14015,8108
-7248,3704,-22484,-26559,14186,6013
-7220,4476,-21716,-25810,14177,4112
-7508,5496,-20712,-22317,13974,1826
-7688,5040,-20480,-20679,13855,499
-8436,4540,-20300,-19896,14408,-255
-8920,4024,-19612,-20024,16059,-337
-7560,3580,-17584,-22175,19879,413
-6116,3932,-16492,-23060,20046,258
-5444,4480,-15424,-23507,19677,-144
-5064,5204,-14372,-23177,19573,-855
-3952,5484,-12612,-21632,19293,-1040
-3784,5048,-12312,-21536,18959,-1207
-3924,4640,-11752,-22097,18972,-1160
-3664,4588,-11280,-22679,19145,-1532
-3500,5096,-10132,-23963,19683,-2212
-3172,5736,-9460,-24834,20018,-2527
-2880,6456,-8660,-25242,20253,-2709
-2816,7968,-7736,-25363,22006,-1922
-2784,8212,-7284,-25803,23625,-829
-2220,8488,-6132,-25405,24910,-158
-1464,9272,-4808,-23645,25295,-642
-592,10104,-3860,-18777,23817,-2696
-480,10528,-3400,-16800,23223,-3377
-308,10656,-3084,-15350,22445,-3705
-40,11056,-3268,-13658,21447,-4468
236,10524,-1896,-13658,19726,-4346
168,10384,-1868,-12714,18415,-5072
-52,10428,-1576,-12042,17606,-5562
-176,10360,-1544,-11346,16885,-6213
-796,11276,-1164,-10976,15963,-7588
-944,11976,-940,-10541,16047,-8028
-732,12344,68,-9961,16223,-8204
-112,13252,-148,-8458,15506,-9007
-280,13232,244,-7143,14848,-10094
-468,13468,740,-7341,14256,-11257
-1168,14356,840,-7907,13928,-12182
-1756,15312,976,-9079,13805,-12659
-2508,18112,1484,-10877,13992,-11359
-2660,19532,1892,-10653,14212,-9983
-2260,20620,2528,-9379,14427,-8498
-1924,20904,3108,-7361,14648,-6977
-664,20204,4144,-3316,14082,-4237
-128,19280,4616,-2095,13002,-3215
48,18392,4780,-1305,11673,-2688
52,17632,4876,-636,10034,-2655
-852,16640,4288,-354,7802,-2433
-1204,16460,4124,-420,7259,-2198
-1416,16280,4024,-531,7083,-1909
-1400,16308,3996,-487,6955,-1633
-920,16060,4168,95,6543,-1573
-804,15936,4136,438,6007,-1817
-820,15736,4256,461,5428,-1851
-752,15908,4196,426,4729,-1889
-804,15972,4092,317,3977,-1791
-836,16316,3812,546,2743,-1517
-1008,16320,3616,686,2320,-1241
