Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-5484,-5436,-15216,-462,-163,9
-5532,-5136,-15168,59,-79,-96
-5436,-5184,-15140,142,-139,-144
-5400,-5352,-15216,128,-256,-107
-5492,-5332,-15124,100,-256,-100
-5584,-5416,-15212,-85,-173,12
-5544,-5384,-15172,-179,-133,0
-5620,-5364,-15280,-70,-121,-53
-5524,-5336,-15224,63,-146,-119
-5576,-5420,-15268,192,-170,-169
-5544,-5344,-15168,190,-77,-153
-5472,-5160,-15092,267,-58,-191
-5372,-5164,-15160,424,-212,-175
-5556,-5472,-15300,26,-67,10
-5544,-5372,-15264,-126,-10,18
-5452,-5268,-15216,-51,-202,-54
-5608,-5268,-15172,103,-294,-77
-5680,-5432,-15136,172,-131,-42
-5584,-5608,-15000,226,-44,0
-5468,-5756,-14980,19,-165,-91
-5500,-5516,-15076,-188,-341,-5
-5560,-5412,-15064,-182,-269,35
-5608,-5428,-15088,-101,-264,17
-5536,-5332,-15164,-75,-298,15
-5608,-5316,-15080,31,-399,42
-5488,-5300,-15032,98,-460,6
-5524,-5292,-14908,97,-371,113
-5052,-5428,-14668,-29,-719,222
-4932,-5372,-14616,-139,-1073,368
-4932,-5312,-14508,-227,-1256,457
-4356,-4828,-14468,-395,-1438,735
-3508,-4788,-15104,287,-4351,1954
-4176,-5896,-16156,202,-7236,2509
-6400,-7704,-17848,-543,-8985,2513
-8588,-8736,-19704,-2060,-8242,2732
-11756,-9840,-23384,-2704,-6336,3419
-13468,-10328,-25396,-2933,-5015,3159
-15280,-9796,-26712,-2840,-2311,1645
-16628,-9056,-27052,-1864,1863,-72
-13788,-7852,-26020,2447,10742,-2747
-11480,-9012,-25128,2310,12657,-3098
-9384,-9428,-25020,-138,13015,-3243
-8656,-8392,-24236,-2997,11173,-3971
-10052,-4640,-23164,-4911,12825,-3830
-9776,-3480,-22824,-3615,14814,-3567
-9044,-3368,-22240,-1999,15971,-3515
-7800,-4692,-20680,1898,17864,-4362
-7300,-5716,-20044,2619,18079,-5049
-7440,-6608,-19424,2006,17921,-5607
-7644,-6756,-18816,485,17931,-5904
-7132,-5840,-17292,-1856,19969,-5800
-6184,-5424,-16344,-1775,21132,-5708
-5188,-5236,-15600,-1783,21332,-5571
-4688,-5384,-14924,-1578,21305,-5462
-3520,-5324,-14084,-1956,21279,-6012
-2856,-5072,-13520,-2145,21086,-6155
-2372,-4796,-13064,-1888,20720,-5901
-2208,-5028,-12884,-1602,20401,-5531
-1872,-5552,-12500,-2229,20799,-5445
-1368,-5152,-12096,-2606,21107,-5718
-744,-4504,-11904,-2462,21168,-5897
452,-4008,-11328,-1197,20808,-6057
852,-4192,-10900,-281,20821,-6146
1372,-4556,-10672,-95,20611,-6423
1740,-4712,-10608,-495,20263,-6550
2412,-4092,-9956,-1572,20435,-7115
2980,-3588,-9976,-1608,20504,-7345
3604,-3344,-9828,-1676,20301,-7396
4020,-2988,-9820,-1695,20186,-7383
4984,-2800,-9368,-1563,20353,-7397
5596,-2484,-9028,-1161,20364,-7763
5920,-2288,-8508,-676,20176,-8061
6336,-2280,-8360,-314,20100,-8288
7428,-2536,-8076,-266,19589,-8144
7776,-2496,-8272,-658,18951,-8161
7688,-2032,-8536,-198,18734,-8655
7376,-1572,-8664,808,19349,-9324
7368,-1608,-8212,2279,21882,-10567
7884,-1296,-7788,2919,22767,-11290
8492,-1152,-7252,3454,23336,-11917
9736,-1072,-6008,4007,23294,-12688
11760,-980,-4472,2205,21022,-13083
12588,-160,-3532,1031,19949,-12518
13500,488,-2964,534,18767,-11789
14360,932,-2500,199,16965,-11102
14840,1856,-2152,-310,13343,-9940
14812,2076,-2188,-298,12225,-9158
14720,2864,-2488,4,11222,-8770
14556,2704,-2492,171,10671,-8472
15300,3300,-1920,372,9636,-7591
15740,3324,-1796,576,8739,-7295
16248,3472,-1620,571,7888,-6836
16672,3452,-1440,268,6789,-6226
16832,3996,-1876,-501,4385,-4885
16664,4316,-1852,-355,3286,-4047
16604,4208,-1944,-374,2558,-3391
16648,4136,-2300,-16,1958,-2875
16408,3684,-2592,-276,1048,-2074
16212,3760,-2840,-442,878,-1699
16180,3776,-2860,-182,1002,-1423
16280,3600,-2872,49,923,-1162
16352,3264,-3100,-398,314,-371
16320,3128,-3344,-565,60,-25
16124,2972,-3424,-688,-113,246
15964,2776,-3708,-808,-326,416
15732,2400,-4092,-992,-423,633
15780,2376,-4276,-966,-447,719
15648,2304,-4444,-782,-521,778
15476,2064,-4496,-736,-314,877
15356,1780,-4848,-524,-178,833
15168,1556,-4748,-333,83,852
15172,1084,-4976,-499,115,943
15180,932,-5000,-729,51,632
14984,732,-5120,-831,154,608
14876,968,-4856,-660,895,-88
14980,1176,-4728,-517,921,-436
15104,1208,-4736,-381,834,-660
15220,1320,-4740,-181,947,-766
15324,1328,-4580,27,902,-766
15360,1616,-4156,29,1021,-723
15468,1664,-4124,328,762,-804
15576,1644,-4076,480,466,-862
