Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-6088,-3760,-15368,239,14,-138
-6056,-3752,-15464,111,-95,-109
-6120,-3648,-15456,272,-175,-116
-6148,-3772,-15392,363,-133,-195
-6100,-3796,-15420,433,-193,-155
-6168,-3720,-15488,459,-261,-199
-6224,-4064,-15552,133,-126,-35
-6256,-4024,-15536,-210,-87,-39
-6288,-3928,-15496,-277,-103,-26
-6428,-3784,-15636,-235,70,-28
-6176,-3704,-15392,104,249,-39
-6188,-3748,-15316,179,126,-95
-6188,-3800,-15240,229,7,-141
-6224,-3828,-15376,130,-5,-125
-6144,-3860,-15320,85,15,-108
-6176,-3884,-15392,98,-83,-147
-6264,-4008,-15488,-115,-69,-126
-6336,-3832,-15512,-237,11,-34
-6348,-3740,-15472,-55,114,-133
-6204,-3776,-15296,342,9,-258
-6284,-3760,-15368,350,-15,-294
-6240,-3800,-15408,371,17,-251
-6264,-3688,-15456,303,18,-239
-6240,-3636,-15356,334,2,-149
-6140,-3640,-15264,585,-70,-300
-6068,-3820,-15380,558,-129,-208
-6180,-3924,-15376,160,-125,-12
-6076,-3628,-15324,-30,-108,158
-6048,-3600,-15196,238,-240,146
-6116,-3684,-15208,279,-319,243
-6108,-3800,-15076,224,-218,319
-5924,-3620,-14680,53,-112,583
-5664,-3508,-14460,169,-202,592
-5412,-3284,-14196,432,-634,724
-5312,-3328,-14236,395,-1186,1005
-5464,-2956,-14440,325,-1547,1485
-5416,-3056,-14724,911,-1896,1265
-5408,-3144,-14996,1332,-2037,788
-5492,-2944,-15312,2255,-1983,471
-5464,-3936,-16392,2317,-2316,492
-5596,-3912,-17108,1646,-2562,630
-6188,-4060,-17444,1325,-2676,581
-6836,-4184,-18176,1292,-2601,248
-8040,-4164,-19976,1850,-2546,-350
-9232,-4128,-20684,2860,-2625,-479
-10592,-4668,-21700,4429,-2276,-585
-11716,-5876,-22796,6255,-1754,-1285
-14176,-8932,-25084,6799,119,-3238
-15348,-9316,-25420,5154,3242,-3015
-15496,-9304,-25012,3985,6735,-2823
-14624,-8756,-24084,4000,9513,-2848
-10084,-10960,-23948,4258,13729,-3369
-8868,-11376,-24108,1568,11087,-4264
-10192,-10372,-23628,-721,10652,-5106
-11100,-8860,-23340,-1915,13204,-5108
-9204,-6808,-21884,-2038,16941,-4531
-8180,-6724,-21188,-962,17569,-4599
-7348,-6932,-20844,242,17959,-5064
-6844,-7052,-20364,1443,17693,-5825
-7704,-8524,-19844,997,17252,-6341
-8244,-9128,-19700,-1005,18121,-6119
-8472,-8868,-19360,-3223,19554,-6137
-8012,-7756,-18584,-4286,21523,-6310
-5592,-6256,-16152,-3301,23931,-7063
-4612,-6176,-15176,-2688,23615,-7376
-4092,-6192,-14528,-2727,22985,-7513
-3460,-5972,-13596,-3921,22650,-7392
-3028,-5676,-13248,-4586,22925,-7344
-2552,-5300,-12884,-5297,23438,-7231
-1984,-4536,-12160,-5505,24052,-7191
-112,-3720,-11072,-5352,23954,-7151
564,-3396,-10608,-4867,23580,-7244
1068,-3144,-10208,-4486,23320,-7352
1724,-3004,-9856,-4126,22906,-7368
2676,-2980,-9252,-4881,21857,-6752
2976,-2728,-9164,-5122,21590,-6435
3536,-2344,-8980,-5272,21224,-6291
3940,-1968,-8748,-4940,20736,-6253
4620,-1616,-8416,-4259,20182,-6117
5004,-1564,-8044,-3953,20343,-5975
5812,-1672,-7868,-4015,20347,-5867
6724,-1648,-7780,-4677,19809,-5792
7472,-1368,-7332,-5261,18446,-6278
7444,-1372,-7240,-5191,18665,-6610
7880,-1076,-6572,-5280,19249,-6974
8956,-880,-5924,-5274,19172,-7244
11092,-268,-4916,-5648,17529,-7047
11624,276,-4508,-6042,16703,-6646
12348,928,-4260,-6344,15615,-5824
12836,1652,-4212,-6329,14088,-4986
13540,2008,-4352,-5103,11529,-3834
13496,1852,-4580,-4599,10294,-3542
13224,1844,-4692,-4046,9467,-3345
13184,1692,-5124,-3525,8791,-3151
12968,1684,-5532,-2747,8147,-2865
13296,1352,-5416,-2478,8178,-2679
13704,1264,-5648,-2446,7686,-2615
13872,1260,-5544,-2564,7072,-2440
14060,1412,-5404,-2997,6038,-1892
14136,1512,-5432,-3075,5585,-1585
14336,1776,-5520,-2935,5182,-1329
14444,1884,-5556,-2609,4767,-1043
14704,1904,-5604,-1825,3941,-677
14824,1988,-5580,-1473,3355,-504
14784,1992,-5512,-1064,2875,-456
14788,2092,-5544,-505,2380,-384
14728,1752,-5512,490,1562,-226
14768,1500,-5504,714,1254,-159
14788,1204,-5840,631,882,-99
14708,1024,-5916,261,680,77
14344,1044,-6284,-656,658,444
14324,1636,-6224,-1290,1092,1004
14640,1648,-6240,-801,1049,959
14792,1640,-6204,-184,856,827
14840,1544,-6464,368,554,637
14824,1308,-6416,600,192,537
14512,1084,-6664,227,-104,843
14464,1100,-6992,-147,-39,1004
14544,964,-7196,-192,133,1112
14576,888,-7048,-105,182,1056
14696,908,-7128,-75,129,1004
14660,1048,-7080,-72,-195,1054
