Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4552,-6212,-15000,-130,21,108
-4440,-6092,-15040,89,136,128
-4328,-6228,-15080,78,-52,18
-4544,-6208,-15104,39,-111,37
-4360,-6164,-14936,318,89,-100
-4388,-6300,-15076,206,-146,-56
-4440,-6272,-15016,36,-172,-38
-4500,-6236,-14920,110,-32,-20
-4392,-6356,-15068,-45,-10,73
-4432,-6088,-14932,-400,-15,218
-4288,-6032,-14900,-190,-81,158
-4196,-6108,-14832,11,-256,154
-4276,-6072,-14856,20,-471,139
-4292,-6196,-14844,-3,-559,183
-4624,-6456,-15064,-702,-711,393
-4532,-6276,-15048,-672,-665,309
-4680,-6164,-15164,-579,-629,259
-4792,-6044,-15348,-426,-398,143
-4724,-6156,-15272,-182,-226,94
-4596,-6188,-15388,13,-355,-33
-4824,-6188,-15260,132,-189,-65
-4732,-6152,-15228,134,-14,-101
-4600,-6264,-15244,-54,-28,-39
-4576,-6144,-15252,-275,-7,-16
-4452,-5940,-15036,-214,103,19
-4472,-5920,-15072,-32,1,-22
-4492,-5964,-15004,70,12,49
-4488,-5936,-15076,124,-54,5
-4416,-5956,-15004,196,-181,28
-4600,-6240,-14992,91,-147,110
-4700,-6420,-15024,-104,-75,194
-4600,-6312,-15044,-305,-59,192
-4552,-6216,-14908,-314,-92,101
-4556,-6176,-15056,-48,-127,18
-4612,-6280,-14964,25,-282,-43
-4716,-6196,-14984,26,-269,23
-4668,-6276,-14936,-102,-458,61
-4800,-6236,-14912,-294,-400,107
-4820,-6012,-15020,-310,-246,141
-4720,-5796,-14940,-249,-377,348
-4860,-5940,-15152,-249,-462,429
-4944,-5888,-15528,-194,-450,551
-5068,-5720,-16072,-14,-572,706
-5036,-5444,-16312,472,-542,891
-4924,-6060,-17852,2153,-1458,1089
-4640,-6952,-19104,2806,-1363,1205
-4872,-8160,-20408,3137,-1260,1027
-5512,-9828,-21692,2573,-391,190
-6932,-8616,-25188,928,-16,-603
-8576,-6892,-25604,1561,1393,-232
-9472,-6648,-25832,3636,5366,-166
-8852,-7672,-25380,4903,8181,-499
-5568,-10728,-24848,3605,11283,-324
-2608,-12504,-25892,387,11150,-143
-2736,-12508,-26028,-3398,7186,-1182
-5660,-10344,-25448,-4976,6579,-2614
-8176,-8364,-25712,-5895,11415,-3142
-8952,-8100,-25368,-5457,12666,-2595
-9708,-8384,-24988,-4221,15504,-2928
-9184,-8892,-23488,-2068,19033,-3061
-6256,-10852,-21148,-1049,20271,-5672
-6652,-10772,-19952,-2179,19653,-6359
-7360,-10364,-19236,-3946,20250,-6459
-7420,-9976,-18484,-5544,21923,-6240
-5920,-8512,-16740,-6693,24040,-6415
-5024,-8212,-15892,-6791,24678,-6833
-4308,-6960,-15248,-6916,24585,-7246
-3592,-6256,-14580,-6221,24689,-7296
-3180,-5680,-13100,-5933,25539,-6592
-2632,-5112,-12232,-5416,25617,-6612
-2156,-5332,-11948,-5183,25073,-6291
-1900,-5256,-11584,-5346,24830,-6365
-1608,-4476,-10744,-5684,26893,-6569
-244,-3552,-9776,-4656,27255,-6840
812,-3288,-9040,-3755,26893,-7000
1776,-2724,-7796,-2694,26424,-7370
2688,-1752,-7312,-2445,24678,-6489
3196,-1984,-7052,-2259,24568,-5918
3880,-2228,-6832,-2242,24578,-5549
4524,-2424,-6396,-2324,23945,-5433
5292,-2064,-5936,-2125,22874,-6069
6140,-1696,-5440,-1829,22926,-6485
6992,-1360,-4984,-1179,22410,-6902
7652,-1248,-4684,-1074,21697,-7271
8936,-788,-3700,-1695,20631,-6407
9728,-636,-3368,-1857,19670,-6003
10364,-304,-3068,-1842,18646,-5804
11088,-160,-2712,-1700,17540,-5649
12712,88,-2440,-1075,14606,-5301
13140,136,-2480,-728,12888,-5198
13244,-12,-2204,-209,11500,-5245
13212,-152,-2340,165,10170,-5359
13212,-796,-2740,-853,8457,-5055
13300,-796,-2876,-1911,7899,-4584
13620,-328,-2984,-2786,7433,-4489
13928,96,-3092,-3246,7030,-4157
14656,1084,-3020,-2582,5769,-3667
14788,1300,-2824,-1986,5204,-3480
15124,1416,-2708,-1368,4465,-3240
15496,1180,-2736,-1060,3716,-3027
15716,924,-2892,-1313,2400,-2595
15856,1084,-3044,-1738,2294,-2360
16200,1400,-3320,-1876,1880,-1980
16148,1836,-3568,-1941,1493,-1634
16104,2244,-3892,-1564,1134,-904
16276,2352,-3956,-1043,969,-490
16468,2012,-3964,-708,702,-118
16560,1672,-4144,-583,293,285
16388,1468,-4080,-739,13,588
16288,1380,-4600,-1161,-607,1293
16156,1320,-4740,-1017,-692,1546
15900,1224,-4916,-626,-672,1660
15968,984,-4908,-208,-767,1715
15836,584,-4780,53,-1100,1724
15368,-92,-4892,215,-1312,1788
15372,-492,-5124,-257,-1556,1882
15208,-544,-5348,-859,-1959,1860
14964,-324,-5784,-1441,-2170,1956
14668,44,-6052,-1556,-2134,1991
14708,60,-6580,-779,-1846,1911
14632,-92,-6832,-493,-1905,1811
14624,-280,-6932,-404,-1787,1757
14644,-372,-7136,-298,-1669,1723
14684,-472,-7268,-391,-1689,1662
14420,-572,-7448,-527,-1117,1834
14460,-644,-7740,-465,-879,1858
