Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-7728,-4032,-14608,-125,61,48
-7568,-4068,-14580,113,-8,-11
-7800,-4240,-14600,23,-154,-22
-7796,-4332,-14616,-102,9,50
-7692,-4236,-14636,-104,48,47
-7632,-4260,-14576,-32,24,-6
-7708,-4280,-14568,-65,48,-2
-7584,-4152,-14544,120,-10,-63
-7576,-4212,-14456,74,-59,-31
-7648,-4196,-14584,-4,-29,-19
-7632,-4228,-14488,40,-14,-28
-7644,-4232,-14592,73,-58,-23
-7656,-4308,-14512,131,-104,-69
-7780,-4316,-14588,117,-60,-81
-7716,-4412,-14532,-14,-5,-83
-7760,-4444,-14696,-269,65,-3
-7636,-4276,-14412,-160,-39,-167
-7708,-4168,-14496,12,-74,-238
-7840,-4260,-14468,95,-40,-312
-7776,-4320,-14640,-33,-55,-270
-7792,-4076,-14568,-284,38,-75
-7768,-4088,-14484,-289,108,-130
-7620,-3944,-14500,-130,48,-165
-7632,-4008,-14528,80,-118,-247
-7784,-4104,-14564,6,-45,-110
-7852,-4140,-14536,-89,167,20
-7628,-4096,-14612,-14,177,-2
-7528,-4104,-14512,-2,63,-45
-7576,-4180,-14312,107,-127,-44
-7700,-4304,-14772,-7,-111,-48
-7736,-4312,-14596,-176,1,1
-7764,-4132,-14576,-109,100,-14
-7608,-4188,-14556,-24,33,12
-7600,-4216,-14516,-49,-48,25
-7704,-4092,-14472,-135,3,132
-7600,-4052,-14376,-109,-16,205
-7528,-4032,-14220,-80,-99,173
-7572,-3884,-14248,-16,-200,220
-7544,-3940,-14300,22,-196,231
-7556,-3604,-14272,-3,-186,337
-7524,-3312,-14144,337,-489,422
-7720,-3496,-14284,679,-808,530
-8312,-4104,-14424,884,-512,468
-8144,-4200,-14196,905,-107,443
-7848,-4192,-14116,897,-179,441
-7620,-4120,-14036,796,-476,527
-7608,-3976,-13892,876,-591,558
-7472,-4000,-13732,1212,-628,538
-7344,-4132,-13556,1369,-847,482
-7392,-4296,-13468,1322,-1148,512
-7436,-4344,-13460,787,-1430,694
-7484,-4376,-13780,594,-1903,895
-7728,-4244,-14048,215,-2391,944
-8268,-4312,-14564,268,-2499,892
-9128,-4584,-15868,263,-1480,317
-8980,-4272,-16152,388,-599,-9
-8672,-4008,-16448,1312,-229,9
-8560,-4608,-16756,2229,18,-181
-7992,-6536,-18072,1975,-741,-372
-8704,-7052,-18980,556,-1813,-360
-10036,-6824,-20080,-674,-2323,-220
-11204,-6488,-21000,-711,-1803,-165
-12820,-5608,-21888,1775,-300,-2369
-13712,-4204,-21200,5188,1256,-4275
-13204,-5584,-21608,9403,4663,-4505
-10776,-8788,-23776,9030,3744,-4357
-11876,-11592,-26816,-1807,-469,-2499
-14768,-9752,-26504,-6050,3434,-2810
-14964,-6000,-25484,-6969,10062,-2723
-13036,-3912,-24328,-5489,12451,-2367
-11884,-5060,-23068,296,11518,-3635
-12176,-5640,-22556,2458,12172,-4242
-11784,-7052,-21964,4818,12844,-5503
-12000,-9136,-21056,5152,12713,-7799
-13120,-10172,-20964,2063,13982,-6854
-13772,-10204,-20420,-2292,16827,-5246
-13304,-8996,-19540,-5203,19721,-4539
-10804,-6484,-17316,-5516,22175,-4967
-10016,-5812,-16640,-3834,22190,-5887
-9576,-5668,-15852,-2066,22669,-6922
-8404,-5916,-14856,-737,23172,-7701
-8080,-6100,-14292,-1000,23517,-7737
-7748,-6296,-13736,-1684,24482,-7523
-7124,-6284,-12656,-2506,25551,-7193
-4884,-5396,-11444,-3533,26131,-7384
-4420,-4624,-11100,-2700,25585,-7856
-4036,-4324,-10700,-1559,25978,-8404
-3312,-4264,-9880,-409,26568,-8734
-960,-5312,-8692,34,25736,-8964
-12,-5652,-8328,-970,24163,-8959
328,-5564,-8008,-2384,23007,-8925
672,-4920,-7572,-3602,22338,-9029
2436,-3504,-7796,-3639,20638,-9487
3136,-2880,-7804,-2710,19840,-9806
3560,-2792,-7276,-1558,19320,-10027
4400,-2848,-7220,-716,18812,-10311
5700,-3212,-6620,-686,17455,-9735
6448,-3188,-6656,-1632,16574,-9134
7152,-2920,-6844,-2967,15430,-8484
7412,-2332,-7300,-4497,14215,-7540
7668,-780,-7836,-4532,13664,-6111
7936,-720,-7932,-4176,13729,-5651
8372,-784,-7816,-4157,13529,-5392
8792,-516,-7888,-4330,13088,-5285
9704,268,-7824,-3605,12291,-4801
10352,360,-7748,-3121,12011,-4615
10916,344,-7772,-2981,11278,-4429
11240,196,-7800,-3317,10452,-4028
11332,924,-7916,-3702,9256,-3129
11340,1272,-7832,-3122,9302,-2863
11608,1232,-7776,-2165,9441,-2774
12280,936,-7544,-1231,9104,-2828
12628,340,-7172,-188,7717,-3213
12588,-24,-6668,-123,7580,-3207
12756,-4,-7260,-547,7092,-2950
13300,388,-6760,166,5548,-3361
13172,8,-7016,-828,5806,-1908
13696,-688,-6696,-1343,5564,-1385
13832,-608,-6484,-2490,4897,-1240
13944,-144,-6572,-2153,3868,-1222
14200,-88,-6680,-2030,2695,-1225
14380,280,-6796,-1744,1809,-1351
14440,176,-7176,-1189,896,-1430
14240,280,-7308,-1112,359,-1699
13884,368,-7940,-1027,-332,-1282
13876,464,-8280,-1333,-432,-896
13812,488,-8716,-1769,-466,-387
13860,544,-8664,-2048,-494,-37
13728,820,-8956,-2178,-421,396
13664,896,-8972,-2130,-542,628
13616,1004,-9312,-1975,-507,870
13692,1024,-9464,-1592,-442,1000
13688,824,-9300,-403,-740,973
13612,400,-9300,-208,-849,1002
13416,428,-9488,25,-1076,912
13224,268,-9476,239,-929,863
13380,160,-9352,193,-1001,983
13280,-452,-9396,-477,-1136,1294
13308,-260,-9468,-409,-1326,1198
13276,-68,-9412,58,-1457,769
