Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2004,-5656,-15744,-12,38,7
-2140,-5624,-15740,9,-106,58
-2200,-5616,-15648,83,-17,48
-2236,-5708,-15568,130,-32,23
-2200,-5760,-15648,125,-55,20
-2228,-5828,-15692,-112,-51,12
-2228,-5832,-15824,-148,15,26
-2172,-5744,-15752,-95,-88,-29
-2156,-5776,-15856,-147,-172,-42
-2300,-5784,-15760,-61,-145,-162
-2216,-5848,-15776,-137,-48,-161
-2272,-5748,-15728,-284,-121,-166
-2368,-5528,-15796,-234,33,-127
-2316,-5424,-15740,-30,174,-133
-2244,-5696,-15748,102,-1,-150
-2264,-5824,-15856,-12,48,-161
-2300,-5848,-15868,-282,91,-103
-2280,-5688,-15868,-352,112,-81
-2124,-5524,-15688,-2,28,-193
-2240,-5720,-15764,-2,-116,-228
-2304,-5732,-15732,-148,-66,-168
-2268,-5516,-15756,-272,101,-97
-2128,-5452,-15672,-178,86,-51
-2160,-5536,-15820,-50,-2,-57
-2196,-5552,-15844,-27,50,-80
-2260,-5448,-15796,-1,9,-62
-2256,-5540,-15948,127,-5,-93
-2224,-5664,-15864,24,-115,-89
-2268,-5640,-15848,20,8,-93
-2296,-5648,-15828,-29,166,-41
-2132,-5568,-15812,-117,156,-54
-2140,-5564,-15764,-236,102,26
-2116,-5448,-15632,-52,-1,16
-2124,-5480,-15792,-6,-81,20
-2152,-5504,-15720,99,-153,-9
-2216,-5624,-15792,75,-192,22
-2352,-5692,-15776,-53,-124,-3
-2268,-5700,-15820,-52,-96,-35
-2324,-5704,-15712,-67,-51,-6
-2264,-5620,-15820,-57,-77,61
-2284,-5600,-15732,18,-19,4
-2292,-5636,-15692,43,40,-44
-2152,-5716,-15612,14,-161,-39
-2196,-5684,-15744,-53,-216,-94
-2304,-5620,-15808,-122,-129,-38
-2216,-5672,-15864,-222,-40,4
-2240,-5492,-15880,-269,-93,26
-2344,-5516,-15912,15,-104,-64
-2324,-5464,-15856,32,-28,13
-2308,-5428,-15788,79,43,22
-2240,-5384,-15780,147,-9,48
