Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2696,-5548,-15564,-68,-224,21
-2808,-5556,-15680,-175,-68,74
-2764,-5444,-15644,-109,-8,51
-2760,-5436,-15924,135,-200,-94
-2896,-5452,-15960,236,-186,-123
-2920,-5412,-15924,347,-26,-134
-2956,-5440,-16004,471,130,-202
-2788,-5508,-15788,884,362,-288
-2728,-5572,-15732,900,319,-267
-2716,-5636,-15624,900,187,-222
-2700,-5636,-15660,876,109,-334
-2800,-5888,-15624,661,167,-344
-2696,-5740,-15600,416,128,-272
-2668,-5796,-15480,223,-8,-97
-2664,-5748,-15360,136,-166,-127
-2744,-5608,-15560,-75,-248,-4
-2824,-5532,-15596,-88,-244,-46
-2784,-5612,-15648,-36,-221,-22
-2840,-5648,-15648,-96,-303,-25
-2864,-5668,-15660,-173,-339,32
-2844,-5624,-15744,-72,-277,-2
-2940,-5784,-15788,-176,-170,2
-2824,-5672,-15732,-342,-159,47
-2792,-5652,-15684,-207,-208,33
-2920,-5480,-15820,131,-189,-60
-3000,-5528,-15772,258,28,27
-2816,-5732,-15632,193,139,76
-2744,-5796,-15816,-98,126,116
-2952,-5368,-15708,139,291,82
-2912,-5380,-15680,425,500,95
-2844,-5624,-15744,705,507,76
-2808,-5532,-15712,799,467,18
-2740,-5692,-15548,925,377,-9
-2636,-5788,-15404,772,150,58
-2756,-5784,-15616,611,119,20
-2972,-5864,-15692,419,300,106
-2928,-5824,-15452,234,356,59
-2672,-5816,-15644,-10,-44,79
-2832,-5788,-15704,1,-231,30
-2952,-5804,-15620,-133,-128,30
-2872,-5640,-15580,-165,-82,43
-2740,-5600,-15588,-75,-151,54
-2820,-5672,-15460,-116,-331,92
-2764,-5752,-15552,-245,-340,166
-2832,-5820,-15536,-315,-396,162
-2928,-5652,-15628,-331,-396,69
-2844,-5672,-15604,-313,-252,139
-2760,-5620,-15708,-288,-354,260
-2836,-5620,-15580,-252,-383,261
-2908,-5616,-15500,-298,-394,232
-3012,-5712,-15604,-322,-340,190
-3080,-5848,-15752,-377,-305,198
-3144,-5864,-16008,-463,-299,259
-3308,-5708,-16296,-466,-50,227
-3168,-5508,-16376,-32,662,370
-2856,-5664,-16316,274,825,354
-2664,-5716,-16552,337,593,462
-2552,-5764,-16944,573,223,507
-2496,-6228,-17340,776,85,421
-1968,-6872,-18448,919,233,384
-1712,-7224,-19408,980,-30,359
-1476,-7808,-20228,977,-243,207
-1680,-8052,-21456,909,-777,22
-3556,-8720,-23576,1404,-857,-837
-4668,-8524,-24200,1661,494,-1330
-5092,-8816,-24532,2560,2481,-2065
-4932,-9540,-24776,2943,4132,-2424
-2864,-10876,-25832,421,6190,-2534
-2352,-10636,-25792,-1437,5839,-3405
-2736,-9632,-25460,-2850,6434,-3414
-2816,-8072,-24976,-2537,6592,-3909
-4040,-7160,-24968,-1850,5255,-4033
-4796,-7120,-24288,-869,6612,-3398
-4544,-6380,-23192,691,8208,-2857
-3788,-6400,-21604,3208,8361,-3054
-3984,-8304,-20256,7537,5353,-6711
-5752,-9256,-20340,7875,5770,-8108
-7564,-10724,-20576,5359,8386,-7715
-7920,-11192,-20200,605,12313,-6712
-5940,-8432,-17412,-5304,19218,-6221
-4444,-6952,-16020,-5698,20148,-6436
-3500,-5956,-15148,-5387,20177,-6648
-3168,-5168,-14500,-4660,19899,-6636
-2260,-5296,-13840,-1961,18759,-7145
-2204,-5732,-12948,-2724,18797,-6642
-1668,-5040,-12804,-2629,19277,-6508
-1324,-5176,-12360,-3252,19835,-6353
-1168,-4796,-11960,-3583,20798,-6288
-384,-4236,-11264,-3491,21169,-6099
320,-3792,-11332,-3249,20647,-5713
1172,-3924,-10236,-1878,19287,-5246
1464,-4040,-10040,-1764,19126,-4512
1776,-4384,-9880,-2123,18893,-4093
2080,-4120,-9808,-2225,18506,-3907
3136,-4140,-9548,-1504,16438,-5041
3272,-3748,-9704,-775,15593,-5574
3324,-3636,-9524,-260,15713,-6331
3672,-3988,-9416,29,16299,-6497
4884,-4344,-8892,-1985,17546,-7190
5544,-3544,-8520,-2777,18111,-7361
6356,-2848,-7984,-3074,18673,-7251
7396,-2256,-7424,-3188,18913,-7074
9180,-1800,-6768,-3028,17908,-6966
9848,-1360,-6684,-2723,17246,-7028
10576,-1044,-6404,-2144,16393,-7114
10852,-900,-6180,-1747,15464,-6916
11180,-864,-6068,-1613,14632,-6082
11524,-816,-5800,-1639,14534,-5754
12200,-1028,-5372,-1614,14199,-5533
12608,-1124,-5252,-1777,13648,-5398
13296,-664,-4456,-1561,12428,-5277
13408,-440,-4224,-1201,11697,-5289
13696,-412,-4040,-866,11065,-5222
13876,-360,-3980,-694,10461,-5010
14440,-224,-3672,-654,9169,-4520
14664,-152,-3408,-760,8601,-4056
14812,-156,-3184,-809,7963,-3680
15040,-120,-2892,-769,7347,-3328
15460,-148,-2804,-909,5600,-2718
15564,-144,-2996,-1066,4778,-2447
