Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3668,-4712,-16472,-40,-207,-2
-3684,-4648,-16416,-113,-23,-23
-3716,-4564,-16464,52,100,-118
-3568,-4516,-16488,139,16,-182
-3704,-4432,-16396,-35,113,-173
-3540,-4376,-16308,72,228,-124
-3460,-4396,-16340,93,38,-53
-3600,-4496,-16408,-57,-197,-49
-3672,-4320,-16216,-82,181,29
-3512,-4388,-16164,13,147,50
-3444,-4464,-16252,6,-46,-46
-3520,-4476,-16364,-84,-113,-42
-3516,-4388,-16180,136,142,-134
-3484,-4380,-16252,61,11,-121
-3392,-4356,-16208,35,-27,-11
-3476,-4296,-16220,-49,-14,56
-3448,-4348,-16368,-144,15,169
-3480,-4384,-16320,-70,-55,132
-3492,-4400,-16320,45,-72,141
-3560,-4448,-16404,106,-108,51
-3568,-4596,-16320,127,-65,-61
-3540,-4592,-16336,83,18,-53
-3476,-4556,-16352,35,2,-33
-3428,-4580,-16312,-74,-56,-17
-3256,-4512,-16252,-102,-152,-49
-3300,-4572,-16504,-289,-151,71
-3180,-4696,-16636,-498,-44,76
-2984,-4960,-16728,-715,158,67
-2604,-4428,-17180,-1586,-304,-286
-2796,-3944,-17800,-2018,-509,-350
-3004,-3184,-18736,-2965,-409,153
-2860,-1944,-19452,-4121,-134,594
-2940,1576,-21608,-5424,710,2077
-3564,3284,-22316,-6825,1842,3963
-3992,5780,-22224,-6081,2385,5375
-3972,6368,-22548,-3783,3003,6047
-5732,6800,-22588,-27,6286,7742
-5648,5676,-21432,1454,7814,8884
-4960,4660,-20544,1606,8122,10237
-4832,3808,-19748,1204,7773,11629
-5112,1736,-18308,196,8028,13602
-4868,1352,-17944,-269,7636,14055
-5064,1184,-18056,-580,6852,14379
-5432,1280,-18088,-1055,6692,14929
-5684,1648,-18080,-893,6248,15766
-6164,1720,-18220,-735,6100,15949
-6552,1900,-18096,-638,6248,16294
-6796,2112,-17876,-585,6380,16998
-7496,1440,-17788,451,6399,18188
-8024,904,-17668,992,7069,18408
-8032,392,-17556,1201,7541,18779
-7968,28,-17300,1169,7587,19054
-8244,-516,-16688,1396,7979,19828
-8180,-824,-16364,1430,7942,20272
-8280,-1152,-16288,1262,7957,20691
-8504,-1480,-16264,1039,8170,21122
-8124,-1916,-15720,1818,9067,21110
-7604,-2144,-15172,2551,8936,20857
-7444,-2704,-14936,3184,8582,20517
-7292,-3240,-14624,3415,8492,20315
-6752,-4076,-14060,3532,8404,20265
-6316,-4388,-13848,3448,8089,20258
-6112,-5020,-13612,3445,7740,20183
-5152,-5484,-13480,2803,7355,19358
-4704,-5320,-13340,2733,6852,18956
-4372,-5324,-13376,2929,6497,18710
-4012,-5408,-13300,3175,6400,18402
-2896,-5812,-12988,3678,6041,17815
-2420,-6164,-12836,3402,5560,17432
-2052,-6400,-12904,3134,4735,17141
-2072,-6604,-13084,3121,4175,16681
-1720,-7152,-13176,3161,3548,15958
-1456,-7696,-13364,3228,3281,15630
-1232,-8124,-13460,2923,2784,15240
-1036,-8888,-13732,2359,1931,14372
-920,-9436,-13788,2279,1772,13834
-820,-9832,-13900,2169,1416,13043
-564,-10360,-14252,2123,1199,12176
-340,-11080,-14572,1664,886,10781
-48,-11532,-14688,1620,718,10091
224,-12028,-14764,1644,247,9112
444,-12524,-14932,1390,-46,8087
536,-12752,-15476,395,-469,6731
504,-12780,-15780,85,-609,5983
496,-12984,-16032,-6,-841,5124
360,-13012,-16148,-50,-945,3932
-368,-13156,-16576,0,-948,1706
-504,-12924,-16692,-37,-822,649
-728,-12732,-16608,36,-634,-487
-856,-12464,-16472,-33,-410,-1404
-928,-11800,-16048,-396,-34,-2934
-956,-11364,-15928,-608,-25,-3621
-816,-10832,-15696,-494,-62,-4404
-740,-10356,-15504,-182,-185,-5213
-704,-9744,-15164,318,-474,-6636
-788,-9524,-15036,218,-762,-7212
-848,-9236,-14884,-163,-793,-7666
-792,-8816,-14684,-404,-847,-8069
-400,-8056,-14672,-452,-1548,-8878
-432,-7788,-14708,-205,-1977,-9378
-444,-7596,-14804,211,-2225,-9897
-444,-7340,-14720,837,-2527,-10571
-520,-7124,-14532,2917,-3601,-12524
-632,-7164,-14632,3719,-4289,-13274
-1200,-7324,-14852,3683,-4779,-13584
-2180,-7620,-15496,291,-4251,-12272
-2284,-7256,-15664,-1546,-3877,-11695
-2288,-6612,-15876,-2368,-3807,-11494
-2644,-5916,-15940,-1336,-4212,-12138
-2960,-6144,-15884,-846,-4237,-12642
-3224,-6324,-15756,-613,-4066,-12982
-3252,-6472,-15600,-792,-3905,-13368
-2944,-6216,-15480,-1766,-4503,-13788
-3144,-5908,-15564,-2211,-4796,-13920
-3404,-5652,-15652,-2592,-4698,-14143
-3532,-5144,-15284,-2449,-4313,-14647
-3296,-5132,-14764,-1939,-4315,-14998
