Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2028,-3092,-16840,-12,-58,79
-2068,-3036,-16956,-66,-152,8
-2192,-2916,-16844,-105,-96,-19
-2096,-2736,-16820,-80,-60,-46
-2016,-2728,-16996,34,-7,-53
-1956,-2504,-16904,-15,37,171
-1936,-2556,-16924,57,38,277
-1956,-2568,-16848,40,-54,285
-2080,-2572,-16980,33,17,283
-2052,-2664,-16704,93,24,327
-2040,-3032,-16704,59,-83,338
-2116,-3064,-16696,-21,-120,295
-2128,-3080,-16736,41,-240,253
-2208,-3180,-16740,-69,-282,207
-2260,-3280,-16788,-50,-177,74
-2228,-3208,-16892,-12,-200,-4
-2184,-3236,-16872,-151,-247,-42
-2328,-3064,-16968,-175,-241,-124
-2244,-2928,-17056,-14,-26,-176
-2188,-2908,-17084,-5,42,-178
-2156,-2804,-17120,67,35,-143
-2144,-2872,-16976,85,81,-92
-2096,-2900,-17020,-96,-11,-1
-2132,-2840,-17064,-1,-19,-59
-2064,-2984,-16916,20,129,-106
-2052,-2996,-16896,-70,195,-135
-1988,-2904,-16852,-126,99,-79
-1940,-2888,-16740,-161,114,-29
-1972,-2872,-16832,-225,151,-44
-1820,-2692,-16644,-141,148,-1
-1748,-2780,-16732,-69,-226,46
-1844,-2728,-16728,-226,-252,121
-1820,-2744,-16928,-290,-169,206
-1800,-2704,-16960,-367,-85,300
-1812,-2384,-17756,-1180,41,741
-1844,-1496,-18112,-1847,417,1261
-1840,-356,-19108,-2549,20,2372
-2680,1680,-20924,-3602,-193,4569
-3560,6336,-24612,-8536,4579,11306
-3744,10900,-24940,-10798,6936,16978
-3640,13120,-25628,-10312,9423,20402
-3904,16136,-24880,-8095,11613,22508
-4520,17512,-24108,-2471,13171,26518
-4688,16028,-21972,-637,13105,28550
-4652,15408,-20492,994,13142,29661
-4300,11000,-17856,-765,12227,31728
-3968,9604,-16200,-1372,11438,31649
-3600,8232,-14628,-1727,10009,31194
-4140,5804,-12316,-2859,7680,30742
-4476,5116,-11960,-3672,6459,31408
-4352,4000,-11944,-4594,4247,31632
-4852,3092,-12528,-5369,1304,31335
-7476,2052,-13764,-3775,-3106,29265
-8992,1356,-14472,-1742,-3943,28389
-10012,100,-15368,-204,-4158,27712
-11132,-1240,-16340,-57,-3930,27566
-12504,-3608,-17864,-2416,-3298,27712
-12788,-4148,-18408,-3029,-2575,27019
-13056,-5480,-18460,-4209,-1714,26268
-12960,-6100,-18692,-7219,868,25581
-11936,-5692,-18404,-8492,2037,24818
-10556,-4416,-18000,-7907,2090,23604
-8288,-2824,-16804,-902,1279,20165
-7124,-3380,-16112,2958,994,18403
-6292,-4420,-15516,5218,616,17007
-5524,-5280,-15336,5609,312,16271
-4368,-5580,-14832,3579,763,15755
-3584,-5176,-14648,2932,1211,15638
-2528,-5040,-14448,3113,1257,15354
-1808,-5372,-14612,3462,976,14783
-452,-5932,-15020,4199,130,13438
180,-6396,-15404,4583,-191,12961
784,-7132,-15572,4491,-624,12587
1156,-7976,-16236,4193,-1152,12249
1500,-9336,-16784,3297,-1344,11195
