Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3144,-3416,-16772,-356,124,-114
-3168,-3220,-16680,-151,61,-215
-3164,-3312,-16724,36,18,-295
-3124,-3356,-16756,13,2,-364
-3092,-3280,-16680,-123,18,-338
-3160,-3144,-16640,-317,-67,-304
-3208,-3000,-16744,-373,8,-159
-3152,-2996,-16584,-333,21,-95
-3076,-3016,-16604,-407,0,-43
-3132,-3004,-16564,-361,-217,101
-3260,-2944,-16612,-66,-32,23
-3136,-3176,-16444,124,-44,-103
-3116,-3384,-16424,-77,-74,-95
-2968,-3016,-16492,-364,-195,85
-3104,-3056,-16412,-216,-223,190
-3052,-3204,-16568,-204,-320,164
-3180,-3180,-16584,-304,-387,107
-3140,-3096,-16612,-104,-432,58
-3220,-3168,-16744,-12,-370,73
-3268,-3132,-16828,-74,-209,32
-3152,-3168,-16704,17,-242,-48
-3284,-3212,-16808,61,-357,58
-3360,-3112,-16676,25,-348,194
-3244,-3024,-16812,417,-315,247
-3188,-3552,-16880,249,-468,101
-3400,-3132,-16780,-181,-46,-60
-3192,-3068,-16836,-119,-68,-44
-3196,-2952,-16880,-156,-121,-57
-3384,-2708,-17052,-258,-30,87
-3364,-2068,-17636,-701,196,509
-3556,-1572,-18124,-1043,313,682
-3780,-832,-18520,-1425,468,996
-3844,40,-19168,-1824,564,1532
-4728,2524,-20424,-2297,1004,3214
-5132,3952,-21252,-2423,1907,4258
-5312,5484,-21068,-2394,3052,5923
-5184,6936,-20992,-1224,3701,7573
-5496,6672,-20952,915,4337,10049
-5716,6780,-20920,779,5042,11136
-5708,7144,-20832,551,5660,12412
-5848,7468,-20600,416,6468,14118
-5848,7448,-19156,633,8397,18014
-5440,6932,-18224,772,8689,19987
-5304,6152,-17588,776,8380,21677
-5856,4512,-17152,996,7018,22662
-7316,1852,-17676,-40,6292,21601
-7684,2408,-17748,44,7114,21259
-7720,2836,-17448,998,7794,21564
-7580,2404,-16968,1838,8308,22195
-6944,1356,-15820,1435,8367,24395
-6680,808,-15124,1106,8129,25205
-6308,340,-14472,1034,6663,26183
-6844,-892,-14796,1084,4767,26913
-9984,-3236,-16564,693,2742,25966
-10948,-3552,-17308,983,3803,24735
-11128,-3756,-17988,1183,5137,24286
-10584,-3636,-17444,1418,6278,23635
-9312,-3912,-16320,2515,7477,23162
-8704,-3916,-15564,2322,7074,23079
-8504,-4028,-15204,2255,6312,23152
-8920,-5228,-15184,2183,5207,21372
-8848,-5564,-14908,2323,4817,20321
-8244,-5840,-14572,2886,5329,19470
-7440,-6036,-14104,3703,6269,18657
-4772,-6604,-13012,4712,6675,17676
-3548,-6952,-12560,4418,6593,17193
-2512,-7140,-11924,4182,6272,16934
-1540,-7508,-11504,3990,5526,16703
-148,-8608,-11492,3108,3986,15784
560,-8960,-11944,2918,3263,15103
1204,-9324,-12616,2640,2426,14272
1628,-9680,-13264,2248,1655,13704
2288,-10468,-14228,1728,288,12248
2388,-10888,-14864,1770,-414,11195
2100,-11296,-15572,1720,-954,10344
1332,-12312,-16660,1129,-1481,8490
720,-12816,-17504,1044,-1733,7439
156,-13164,-17904,1002,-1591,6166
-452,-13560,-18192,801,-1081,5000
-968,-13796,-17852,841,145,2348
-984,-13784,-17424,1253,863,1030
-660,-13924,-16832,1527,1324,-160
-100,-14180,-16048,1377,1614,-1563
240,-13848,-14960,236,873,-4268
292,-13064,-14580,-448,1118,-5463
816,-12312,-14292,-552,870,-6482
1136,-11716,-14104,-833,131,-7580
648,-10284,-14112,-1528,-1326,-9436
284,-9480,-14536,-1663,-1750,-10153
8,-8420,-14804,-1315,-1980,-10774
-192,-8044,-14940,-754,-2309,-11295
-776,-7720,-15644,-1115,-3031,-12002
-1216,-7652,-15820,-1254,-3149,-12319
-1604,-7584,-16152,-1359,-3199,-12848
-2216,-6972,-16448,-1324,-2985,-14098
-2484,-6584,-16396,-1174,-2918,-14410
-2612,-6336,-16316,-889,-2869,-14604
-2780,-6756,-15552,-300,-2694,-14997
-2720,-7212,-15052,-6,-2996,-15482
-2728,-7908,-14580,97,-3616,-16329
-3100,-8384,-14420,-76,-4152,-17334
-4188,-8116,-14152,-536,-4487,-19407
-4364,-7448,-14120,-345,-4579,-20559
-4408,-6872,-13944,380,-4716,-21474
-4612,-5776,-14048,1182,-6154,-23292
-5028,-5040,-14424,1441,-6881,-23863
-5536,-4584,-14860,1101,-7338,-23616
-5908,-4024,-15480,-578,-7439,-22806
-6276,-1544,-15444,-2762,-6550,-20198
-5992,-1088,-15492,-2160,-6149,-19423
-5448,-964,-15540,-1183,-6726,-19296
-6024,-1292,-16384,-444,-7452,-18582
-6084,-1504,-16380,57,-7082,-18146
-6024,-1868,-16500,331,-6609,-17753
-5892,-2232,-16156,304,-6212,-17458
-5424,-2300,-16584,-1291,-6940,-17309
-5628,-1472,-17364,-2174,-7448,-17137
-5852,-440,-17916,-2590,-7050,-16680
-4812,692,-18456,-1013,-6054,-15680
-4828,488,-18552,3,-6345,-15307
-4988,-208,-19116,-596,-6592,-15266
-5072,428,-20344,-2880,-7317,-15215
-6184,4020,-22112,-4475,-7305,-13533
-6464,5164,-22088,-2916,-5358,-12120
-6072,4844,-21544,-156,-3008,-10607
-4212,344,-19160,1944,-427,-8660
-3236,-1112,-18140,698,-1011,-8169
-2872,-1548,-17696,-916,-2520,-7990
-3332,-1412,-17884,-2173,-3882,-7859
-4544,-176,-18660,-3141,-2843,-7075
-4320,96,-18456,-2431,-1758,-6833
-3800,-292,-17812,-1543,-1365,-6719
-3428,-784,-17420,-1074,-1382,-6801
-3064,-1376,-16944,-1799,-1754,-6248
-3192,-944,-17272,-2168,-2027,-6064
-3328,500,-17168,-1482,-2123,-5973
-3092,1920,-17728,-2056,-1426,-4724
-3428,1148,-17760,136,-1008,-4466
-3312,584,-17316,335,69,-4000
-2644,352,-17044,1004,168,-3664
-2232,-744,-16220,1452,-32,-2759
-2088,-1248,-16176,1501,-406,-2440
-2100,-1612,-16320,1187,-683,-2106
-2232,-1652,-16468,928,-799,-1746
