Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3680,-2404,-17064,96,94,620
-3636,-2492,-17080,232,185,578
-3620,-2516,-17088,269,185,502
-3512,-2520,-16884,450,237,145
-3636,-2968,-16900,381,206,337
-3604,-2884,-16728,-60,301,292
-3532,-2604,-16704,-22,338,237
-3440,-2532,-16544,328,280,128
-3452,-2752,-16448,218,209,47
-3428,-2680,-16356,22,198,84
-3268,-2588,-16284,88,126,90
-3316,-2572,-16424,130,15,149
-3316,-2692,-16368,153,-213,37
-3380,-2732,-16532,39,-378,65
-3512,-2748,-16584,42,-362,55
-3532,-2692,-16540,83,-295,-5
-3620,-2648,-16692,143,-256,-101
-3668,-2620,-16776,21,-178,-134
-3556,-2584,-16892,-53,-171,-55
-3552,-2452,-16756,47,-153,-29
-3544,-2552,-16844,59,-123,-115
-3380,-2476,-16924,61,-170,-113
-3480,-2464,-16832,192,-229,-72
-3592,-2544,-16960,127,-239,-82
-3744,-2492,-17108,59,-88,-164
-3724,-2420,-17152,149,82,-125
-3740,-2364,-17096,79,105,-112
-3736,-2340,-17160,25,193,-83
-3664,-2152,-17080,176,324,65
-3604,-2236,-16992,166,343,142
-3624,-2236,-16960,196,441,192
-3540,-2244,-16852,242,454,205
-3464,-2512,-16636,246,254,274
-3552,-2740,-16636,143,182,204
-3564,-2760,-16680,-15,213,216
-3516,-2628,-16616,2,158,126
-3596,-2568,-16520,389,295,26
-3484,-2832,-16516,217,306,4
-3352,-2800,-16420,-125,85,127
-3324,-2708,-16392,-182,-71,115
-3300,-2668,-16576,26,-100,1
-3168,-2720,-16748,2,-194,-51
-3164,-2716,-16820,-141,-308,-11
-3072,-2612,-17108,-299,-209,63
-2572,-2624,-17880,-918,-459,276
-2684,-2312,-18504,-1708,-878,538
-2996,-1336,-19068,-2239,-1042,887
-3420,-208,-19716,-2455,-1321,999
-4928,3804,-22040,-3067,-2041,2504
-5448,6128,-22700,-2090,-960,2648
-6116,7008,-23108,-249,1840,3651
-5964,6792,-22484,-1538,4426,5524
-5268,8544,-21204,-3701,5419,8851
-5072,9452,-19700,-6277,6430,11515
-4800,12168,-19188,-6154,6872,13606
-5160,12596,-17936,-4857,6628,15956
-5024,12292,-16296,-2703,4133,19350
-6076,11500,-16188,-2312,2525,20912
-7056,10668,-15988,-2433,1943,22645
-9080,9024,-16836,-1093,496,25192
-10188,8144,-17044,-1010,821,26134
-10704,7896,-17028,-447,1349,27070
-11276,7252,-16684,968,2069,27929
-11432,5024,-15380,2776,2443,30061
-11976,3868,-15088,2798,1559,31797
-12760,2700,-15300,2388,727,32767
-14112,1452,-15900,2710,47,32767
-16348,-1448,-17096,4340,2155,32109
-15836,-2112,-16816,4157,3905,31138
-14764,-1608,-17316,4851,4883,30131
-13264,-2256,-14544,6674,6702,29678
-12428,-3120,-13648,6916,6869,28985
-11704,-4084,-13028,7417,6347,28887
-11224,-5288,-12788,7463,5811,27810
-10320,-6964,-13364,7395,5472,24027
-9632,-6944,-13504,7641,6113,21997
-8672,-6784,-13396,7933,7044,20364
-5896,-6640,-11952,8263,7539,18539
-4536,-6804,-11424,8138,6837,18166
-3548,-7208,-11220,7468,5904,18050
-2560,-7600,-11204,6285,5048,17586
-1316,-7764,-11664,4809,3625,16196
-692,-7772,-12020,4448,2534,15188
-524,-7660,-12664,4350,1441,14266
-600,-7780,-13040,4397,1052,13518
-404,-8600,-13840,4196,426,12260
-336,-8960,-14176,3834,-16,11639
-116,-9384,-14736,3392,-518,11026
72,-9648,-15468,2989,-1300,10256
116,-10156,-16708,2748,-1622,8880
136,-10596,-17116,2790,-1597,8103
400,-11052,-17284,2861,-1520,7288
508,-11556,-17724,2766,-1652,6385
120,-12724,-18240,1869,-1373,4698
-60,-13220,-18512,1374,-1231,3697
-368,-13624,-18672,967,-1276,2542
-688,-13864,-18872,656,-1213,1320
-1284,-13692,-19136,-314,-734,-1548
-1648,-13232,-19048,-491,-276,-2976
-1752,-12920,-18800,-578,374,-4408
-1504,-12308,-18508,-632,686,-5688
-1460,-11564,-17852,-534,646,-7737
-1492,-11344,-17400,-601,711,-8825
-1584,-11040,-17192,-793,808,-9734
-1600,-10216,-16540,-1416,982,-11490
-1508,-9544,-16180,-1481,833,-12325
-1400,-9036,-15932,-1362,384,-13152
