Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3740,-3844,-16520,70,-445,-210
-3808,-3760,-16728,117,-374,-173
-3824,-4008,-16704,123,-320,-192
-3924,-3992,-16648,18,-212,-230
-3868,-3952,-16420,-87,-145,-159
-3832,-3904,-16520,-34,-199,-168
-3736,-3772,-16312,-85,-39,-104
-3684,-3768,-16236,124,-45,-42
-3656,-3820,-16124,214,-123,-115
-3632,-4024,-16176,196,-350,-123
-3756,-4160,-16164,110,-318,-35
-3680,-4272,-16232,-98,-367,0
-3664,-4264,-16188,-189,-524,0
-3892,-4084,-16472,-102,-566,-132
-4020,-3844,-16580,321,-635,-208
-4224,-4052,-16768,99,-405,-158
-4256,-3808,-16716,-104,-75,-131
-4076,-3696,-16540,72,64,-176
-4012,-3612,-16616,-113,-223,-39
-4032,-3564,-16672,-149,-169,96
-4088,-3524,-16644,-128,-161,157
-4068,-3544,-16680,-48,-80,140
-4068,-3628,-16564,152,-5,232
-4040,-3672,-16564,59,27,251
-3992,-3792,-16524,1,128,333
-3856,-3792,-16492,-5,151,422
-3752,-3736,-16600,-91,56,508
-3916,-3520,-17148,-346,64,857
-3900,-3184,-17768,-739,-8,1168
-4120,-2920,-18416,-1111,110,1544
-4316,-2468,-19404,-1814,495,2117
-4948,-216,-21436,-4044,886,4127
-5364,1332,-22136,-4799,1273,4917
-5576,3396,-23280,-5528,1668,6424
-5772,5808,-24016,-6125,2475,7798
-6720,9452,-24228,-5610,4484,11648
-6752,10612,-23644,-5133,5667,14050
-6548,10888,-22744,-4531,6519,16051
-6168,10884,-20292,-2898,7820,18844
-5948,10384,-19124,-1800,7912,20042
-5732,9624,-17904,-1323,7552,21228
-5884,8796,-16896,-1410,6891,23034
-6724,7232,-15476,-2215,5845,26719
-6972,6760,-15096,-2654,4917,28276
-7592,6056,-14728,-2203,3256,29248
-8728,4716,-15044,-849,1861,29279
-10888,2120,-16312,1800,2411,26703
-11196,1220,-15780,2289,3681,25663
-10972,520,-14932,2553,4554,25199
-11308,-792,-13736,2401,3749,26273
-11716,-1808,-14012,2007,2706,26874
-12252,-2316,-14432,1765,2051,27237
-12896,-2624,-14968,2382,2274,27397
-13000,-4572,-15344,4271,3269,25990
-12760,-5668,-15588,4967,3652,24154
-12416,-6188,-15580,5286,4604,22285
-10680,-5724,-14216,5065,6580,20114
-9616,-5380,-13672,5013,6538,19901
-8720,-5108,-13336,4907,6163,19787
-8144,-5232,-13052,5095,6120,19653
-6296,-5552,-12892,5835,5513,18180
-5852,-6076,-13228,6403,5082,16757
-5424,-5968,-13220,6168,5352,15488
-4936,-5520,-13276,5420,5608,15292
-3688,-5168,-12660,4589,5351,16341
-2876,-5420,-12520,4477,5066,16554
-2024,-5768,-12168,4970,4335,16210
-928,-7512,-11820,7335,2632,13777
-448,-8544,-11996,8127,1886,12374
32,-9464,-12536,7886,1217,11282
564,-10144,-12900,7221,577,10640
1572,-11736,-13836,5708,-348,9766
2252,-12544,-14588,4833,-834,9141
2604,-13576,-15304,4126,-1614,8190
