Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2092,-1040,-17132,-177,167,-83
-2100,-864,-16892,-295,235,8
-1888,-836,-16852,-134,49,41
-1960,-824,-16784,6,-185,-40
-1996,-836,-16880,113,-401,-29
-2128,-900,-17184,142,-449,20
-2288,-768,-17196,189,-225,61
-2256,-884,-17188,434,-20,106
-2228,-1152,-17180,476,69,156
-2232,-1212,-17160,367,81,253
-2188,-1340,-16952,335,-16,142
-2268,-1312,-17164,403,-121,64
-2320,-1480,-17052,357,-54,51
-2316,-1480,-17108,293,126,-16
-2268,-1412,-17136,320,116,-183
-2220,-1460,-17004,231,93,-254
-2132,-1328,-16964,147,77,-257
-2180,-1344,-16936,91,47,-199
-2168,-1296,-17052,-223,-54,-209
-2220,-1068,-17064,-142,3,-256
-2148,-1096,-16940,8,18,-292
-2084,-1120,-17036,-28,-71,-341
-2152,-992,-17016,-183,-254,-212
-2060,-872,-17080,-278,-204,-129
-2048,-828,-16968,-198,-199,-104
-2052,-820,-16996,-100,-295,15
-2300,-868,-17056,-184,-144,69
-2068,-816,-17184,-160,-147,124
-2032,-844,-17140,-100,-189,84
-1976,-696,-17252,-87,-170,142
-1988,-708,-17352,-563,-312,354
-1952,-380,-17628,-910,-354,587
-2072,92,-17980,-1153,-315,787
-2284,852,-18300,-1094,-264,1038
-2928,2464,-19464,-543,839,1759
-2748,3920,-19684,-94,1337,2482
-2944,6284,-21428,-210,1213,4379
-2864,7304,-21028,-261,2005,6922
-2412,9244,-20956,-786,4658,11032
-2076,10336,-20416,-894,5375,13511
-2164,10516,-20280,-1237,5419,16687
-2656,10892,-19632,-964,5043,19213
-4240,9136,-19308,1244,5312,22540
-4672,7772,-19456,1607,5432,23886
-5356,6952,-18952,1868,5915,25028
-5744,5656,-18732,2029,6676,25945
-5268,4196,-18212,1639,7423,26667
-5236,3672,-18084,1291,7550,26766
-5204,3204,-17660,865,7582,26913
-4952,2728,-16960,804,7362,26704
-4384,1332,-15936,1309,6740,25431
-4052,736,-15460,1113,6570,24746
-3748,672,-15128,651,6324,24484
-3784,752,-14572,198,5691,24767
-3788,252,-14596,-209,4232,25718
-3992,288,-14584,-366,3484,25783
-4344,-20,-15040,110,2313,25476
-4476,-568,-15444,405,1282,24594
-5388,-952,-16384,1342,647,22262
-5624,-844,-16552,1750,980,21503
-5964,-908,-16428,2087,1258,21289
-5912,-1096,-16404,1968,1686,21505
-5944,-1320,-16088,1216,2116,22293
-5820,-1508,-16112,1084,2252,22468
-5608,-1700,-15864,1394,2130,22576
-5464,-2092,-15720,1923,1678,22309
-4832,-3040,-15456,3183,1201,21004
-4380,-3236,-15208,3753,1132,20251
-3964,-3436,-14920,4191,1041,19770
-3512,-3520,-14428,4525,739,19598
-2860,-3596,-14084,5358,-661,19797
-2720,-4636,-14088,5974,-1479,19549
-2788,-5912,-14244,6174,-2218,18692
-2548,-7720,-15172,4560,-3137,15309
-2452,-7384,-15464,3470,-3387,13695
-2480,-6532,-15680,3101,-3464,12608
-2768,-6092,-15668,3507,-3031,11920
-2528,-6584,-15480,4848,-1689,10758
-2036,-7176,-15452,4866,-1612,10017
-1768,-7752,-15516,4210,-1932,9196
-1980,-7292,-15892,2798,-2811,8160
-2180,-7332,-15952,2856,-2800,7926
-2224,-7576,-15988,2994,-2651,7472
-2232,-7928,-16196,3139,-2606,6969
-2496,-8416,-16484,3076,-1969,5803
-2428,-8696,-16448,2916,-1379,5332
-2288,-8892,-16556,2577,-1240,4860
-2280,-9060,-16492,2206,-1373,4476
-2444,-9428,-16476,1354,-1145,3432
-2320,-9480,-16260,1163,-1147,2565
-2356,-9452,-16596,1073,-1367,1670
-2488,-9012,-17136,544,-1656,304
-2856,-8888,-17160,412,-1239,-25
-2964,-8820,-17292,155,-865,-254
-2984,-8828,-17224,-165,-567,-633
-3060,-8832,-16948,-409,87,-1996
-2896,-8712,-16912,-556,66,-2938
-2804,-8424,-16900,-616,-145,-3803
-2868,-8068,-16852,-580,-138,-4507
-2940,-7552,-17080,-553,623,-5527
-2872,-7404,-17056,-302,915,-6069
-2948,-7336,-17108,106,1328,-6779
-2948,-7192,-16776,548,1466,-7617
-2792,-6932,-16912,1256,974,-9537
-2896,-6788,-16868,1649,847,-10315
-2984,-6816,-16968,1865,895,-11009
-3152,-6692,-16912,2004,1044,-11411
-2988,-6984,-16508,2217,1302,-11575
-2992,-7224,-16408,2044,1728,-11459
-2748,-7784,-16196,1723,1945,-11453
-2224,-8536,-15632,587,2021,-12533
-1912,-8384,-15380,21,1612,-13213
-1896,-8244,-15288,-195,1051,-13999
-2056,-8048,-15244,-275,770,-14848
-2180,-7788,-15156,-335,225,-16113
-2216,-7760,-15192,-723,119,-16295
-2096,-7668,-15048,-1473,163,-16317
-2068,-7592,-14836,-2215,-103,-16316
-1988,-7536,-14844,-3793,-1035,-17197
-2124,-6976,-14944,-4465,-1645,-18009
-2380,-6312,-15148,-4702,-2066,-18823
-2696,-4848,-15756,-4258,-2469,-20225
-2712,-4188,-15928,-3787,-2838,-20709
-2964,-3560,-16240,-3479,-3258,-20721
-3388,-3080,-16528,-3514,-3113,-20141
-3460,-2976,-16348,-3425,-2891,-19696
-3304,-3072,-15916,-2937,-2459,-19230
-2728,-4436,-14872,-2560,-1928,-18987
-2496,-5036,-14736,-3226,-2454,-19661
-2576,-4808,-14876,-4234,-3319,-20783
-3212,-2684,-15532,-4397,-5338,-22767
-3784,-2260,-15788,-3299,-5605,-23338
-4192,-2568,-15648,-2359,-4878,-23541
-3332,-3184,-15452,-3269,-3649,-24057
-2980,-2824,-15380,-4571,-4463,-24144
-3100,-1996,-15664,-5838,-5140,-24153
-3680,140,-15876,-6357,-4866,-23360
-3592,576,-15852,-5734,-4446,-22726
-3340,592,-15732,-5294,-4018,-22863
-3008,992,-15812,-5506,-4469,-23171
-2796,2956,-16968,-6456,-7151,-23209
-3420,4112,-17488,-6480,-8092,-22107
-4044,4848,-18172,-6203,-7480,-20044
-3672,4812,-17836,-4968,-3929,-16187
-2956,4316,-17560,-4610,-2891,-15339
-2340,4296,-17580,-4701,-3457,-15088
-2284,5208,-18040,-4723,-4773,-14953
-3020,6924,-18940,-2422,-5838,-13861
-3228,6876,-19048,-669,-4989,-12734
-3016,6156,-18676,853,-3607,-11421
-2520,4224,-18140,301,-2066,-8790
-2488,4128,-18396,-1153,-2161,-7690
-2616,4908,-18656,-2240,-2372,-6750
-2732,5900,-19044,-2131,-2596,-5887
-3224,6396,-19164,745,-1077,-4228
-2952,5660,-18884,2222,32,-3329
-2680,4808,-18500,2753,561,-2567
-2084,4184,-18284,2374,472,-1768
-1932,3832,-18476,1365,-345,-222
-2084,3596,-18444,1508,-165,297
-2128,3248,-18284,1833,314,665
-1940,2880,-17960,2165,720,921
-1488,1936,-17396,2377,982,1526
-1372,1484,-17028,2011,875,1977
-1292,1028,-16944,1544,643,2452
-1436,580,-16784,1322,208,2661
-2016,-480,-16712,982,-219,2490
-1996,-712,-16752,835,-217,2177
-1912,-840,-16716,840,-178,1845
-1888,-1044,-16612,982,-331,1588
-1828,-1292,-16524,855,-640,1397
-1780,-1440,-16372,753,-673,1305
-1708,-1512,-16296,584,-777,1233
-1604,-1500,-16492,366,-989,1176
-1684,-1496,-16716,38,-957,836
-1796,-1372,-16828,60,-945,739
-1880,-1216,-16896,322,-880,512
-1944,-1220,-16996,583,-921,428
-1796,-1020,-17020,689,-1377,325
-1680,-812,-16836,963,-1582,37
-1928,-1044,-17208,1263,-1712,250
-1584,-872,-16872,950,-1868,112
-1632,-768,-16976,1190,-2045,525
-1700,-808,-17116,1005,-1999,718
-1872,-628,-17292,887,-1844,1024
-2100,-1124,-16820,-173,-1331,1514
-1988,-1244,-17280,1164,-1609,936
