Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-3248,-2796,-16808,-73,102,-168
-3088,-2800,-16744,-22,106,-155
-3048,-2744,-16716,-15,108,-91
-3100,-2884,-16832,-105,-12,6
-3164,-2876,-16796,-143,-83,46
-3204,-2840,-16908,-40,-86,-19
-3204,-2968,-16824,-59,-27,-88
-3196,-2956,-16848,7,46,-110
-3184,-2996,-16864,-93,76,-121
-3148,-2876,-16752,-134,59,-159
-3204,-2864,-16740,-110,60,-251
-3200,-2796,-16880,-171,137,-275
-3012,-2756,-16604,-70,144,-209
-2984,-2672,-16708,-68,26,-275
-3044,-2532,-16640,-45,-8,-265
-3016,-2652,-16504,6,-10,-197
-3088,-2592,-16672,-101,-57,-155
-3124,-2512,-16812,17,-70,-130
-3200,-2496,-16660,68,18,-88
-3100,-2568,-16624,109,15,-25
-3140,-2592,-16788,39,-100,31
-3084,-2716,-16600,8,-99,23
-3028,-2760,-16728,-4,-180,44
-3172,-2800,-16820,2,-236,4
-3160,-2728,-16828,22,-94,57
-3116,-2812,-16704,60,-172,87
-3184,-2824,-16696,-15,-242,109
-3172,-2848,-16796,-80,-211,120
-3056,-2700,-16644,22,-204,103
-3112,-2760,-16724,12,-286,83
-3068,-2648,-16764,-89,-304,111
-3108,-2632,-16828,-105,-250,58
-3044,-2420,-16972,-194,-230,247
-2968,-2284,-17080,-385,-345,339
-3212,-1960,-17416,-809,-391,515
-3296,-1176,-17748,-1057,-332,886
-3688,-172,-18592,-1053,-278,1648
-3944,420,-18912,-1489,-44,2253
-4036,904,-19284,-1717,452,2832
-4104,2080,-19912,-2570,571,3464
-4600,4736,-20108,-1312,1687,5048
-4616,5208,-20260,-728,2790,5897
-4376,5400,-19872,-57,3924,6309
-4468,5916,-19264,69,4237,8067
-4368,5340,-18668,1122,3691,10637
-5044,4720,-18736,1169,3499,12123
-5784,3700,-19120,1168,3160,13872
-6880,2580,-19656,563,3292,15343
-8692,960,-20792,166,4345,16230
-8984,600,-20956,968,5663,15718
-8948,480,-20568,2100,6857,15186
-8584,244,-20176,3155,7925,14870
-7596,-336,-18756,3538,10309,15228
-6464,-496,-17756,2962,10905,15955
-5424,-540,-17092,2317,10996,16525
-4760,-516,-16588,1975,10905,17028
-4012,-560,-15504,1684,10612,17752
-3592,-684,-15004,1928,9970,17948
-3364,-1004,-14884,1783,9224,18284
-3512,-1216,-15040,1318,8370,18392
-4124,-1544,-15628,668,8606,18204
-3824,-1228,-15548,483,9085,18299
-3368,-900,-15160,481,8826,18395
-3108,-668,-14844,780,8182,18557
-3164,-912,-14916,805,6919,19053
-3360,-960,-15096,869,5987,19522
-3928,-1380,-15424,1131,5590,19700
-4416,-2316,-15660,1278,5823,19653
-4152,-3084,-15744,1095,6325,19065
-4056,-3344,-15384,1208,5992,19166
-4012,-4044,-15264,1196,5645,19088
-4004,-4400,-15444,1106,5328,18762
-3676,-4840,-15492,1307,5057,18215
-3556,-5356,-15584,1474,4879,17902
-3340,-5800,-15652,1419,4735,17647
-2796,-6600,-15344,1530,4788,16609
-2272,-7056,-15084,1787,4776,15802
-1680,-7352,-14924,2107,4631,15054
-1072,-7740,-14768,2344,4494,14384
184,-8916,-14712,1279,3887,13490
612,-9060,-14908,553,3442,13007
988,-9104,-15100,183,3131,12484
1352,-9036,-15380,126,2825,11790
1960,-9392,-15704,872,2485,10137
2292,-9584,-15892,1128,2212,9263
2284,-9888,-15984,1014,2094,8725
2396,-10192,-15720,692,2019,8095
2516,-10084,-15608,311,1578,6691
2476,-10040,-15476,457,1339,5934
2460,-10068,-15488,557,1021,5142
2172,-10176,-15516,752,766,4109
1780,-10280,-15296,1262,1092,2127
1876,-10532,-14816,1346,1318,1262
2196,-10728,-14376,1215,1301,492
2476,-10932,-13868,1020,1027,-331
2940,-11304,-13484,451,49,-2089
2800,-11296,-13496,-24,-692,-2972
2672,-11196,-13584,-374,-1394,-4077
2424,-10912,-14012,-514,-1697,-5232
2428,-10324,-14620,-754,-2019,-7005
2368,-10032,-14724,-917,-2275,-7771
2064,-9688,-14784,-1137,-2582,-8498
1380,-9264,-14872,-1054,-3361,-9870
944,-9160,-15128,-1242,-3922,-10545
588,-8968,-15352,-1565,-4222,-11278
96,-8468,-15624,-1724,-4354,-11874
-532,-7652,-15868,-1465,-4236,-13149
-728,-7588,-15676,-1163,-4193,-13603
-872,-7672,-15340,-1071,-4283,-14017
-1216,-7504,-15288,-2238,-4835,-14972
-1368,-6752,-15676,-2657,-5256,-15570
-1800,-6132,-15848,-2657,-5175,-16170
-2172,-5032,-15456,-1512,-4740,-16641
-2164,-5556,-14544,-857,-4757,-16849
-2096,-6452,-13716,-753,-5109,-17092
-2328,-7208,-13196,-2611,-6897,-18146
-2936,-6336,-13712,-3557,-7806,-18883
-3664,-4856,-14488,-3475,-8383,-19192
-4556,-4972,-14048,-1212,-7481,-19947
-4268,-5484,-13420,-856,-7661,-20606
-4048,-5912,-13132,-797,-8766,-21491
-5328,-4708,-14888,-1828,-10911,-23404
-6088,-3672,-16004,-2489,-11282,-23940
-6976,-2460,-17376,-3984,-11214,-23904
-8036,700,-17828,-3954,-8491,-22101
-7772,656,-17092,-2060,-6870,-20577
-6860,-1328,-16116,-866,-6184,-20133
-6096,-2736,-16220,-2491,-7355,-20429
-7600,332,-19128,-6491,-10757,-21046
-8988,2348,-19940,-6509,-9147,-20541
-8944,4128,-20064,-4899,-6668,-19832
-7104,2420,-17456,364,-3585,-17553
-6292,-248,-16732,-292,-4117,-17233
-5756,-80,-17008,-4124,-6126,-17141
-6360,3248,-18760,-6740,-8376,-16588
-8388,8196,-20956,-5045,-5765,-14870
-7940,9512,-20784,-2419,-3469,-13005
-6980,9100,-19804,1169,-1719,-11313
-4448,4264,-17788,2783,-1433,-8538
-4040,3416,-17368,1900,-2551,-7479
-4308,3204,-17772,541,-3407,-6809
-4488,4356,-19108,-1001,-4169,-5604
-5892,6224,-20740,283,-2040,-2871
-5536,5492,-20264,2251,62,-2048
-4424,4012,-19720,3253,648,-1303
-3896,2940,-19384,2975,512,-381
-3312,808,-18028,2855,1231,1565
-2964,-440,-17668,2639,1220,1977
-2852,-1424,-17380,2135,993,1813
-2724,-2116,-17260,1427,608,1315
-2972,-1972,-17528,407,32,534
