Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-532,-2364,-16956,42,87,-44
-436,-2360,-16896,65,24,-29
-520,-2424,-16960,-74,5,-19
-500,-2416,-16780,-112,104,18
-472,-2252,-17012,49,42,39
-540,-2300,-16944,-4,27,84
-428,-2340,-16996,59,12,89
-480,-2404,-16988,120,1,62
-536,-2424,-16928,187,91,75
-436,-2496,-16892,104,151,54
-388,-2612,-16904,107,94,73
-352,-2684,-16836,67,37,125
-380,-2700,-16840,-65,45,58
-496,-2612,-16888,-99,25,77
-408,-2540,-16828,11,55,34
-420,-2672,-16948,-70,44,-1
-472,-2656,-16848,-47,97,-51
-404,-2640,-16876,-17,92,-42
-388,-2564,-16880,43,80,-83
-444,-2472,-16888,-23,-49,-75
-532,-2572,-16976,-77,28,-50
-528,-2572,-16844,-161,111,-47
-388,-2436,-16812,-135,82,-26
-368,-2440,-16844,-104,35,-71
-356,-2148,-16748,-90,14,-59
-376,-2264,-16692,-69,19,1
-408,-2284,-16800,-46,-23,61
-372,-2328,-16892,-89,-61,111
-428,-2320,-16700,-91,-46,116
-360,-2356,-16740,-42,-44,190
-332,-2376,-16620,-83,-93,232
-244,-2340,-16564,-20,-174,249
-268,-2292,-16520,-52,-206,264
-152,-2496,-16444,55,-357,281
-440,-3120,-16748,222,-480,185
-440,-3708,-16608,262,-325,249
-156,-4804,-16524,410,-264,11
-20,-5688,-16256,-3,-391,-686
-48,-6032,-16056,-380,-802,-830
-360,-6340,-16208,-1453,-1176,-1548
-512,-6252,-16112,-1371,-948,-1983
-420,-7096,-15840,-1330,-889,-2767
-352,-6808,-15732,-1873,-1013,-3146
0,-7244,-15032,-2446,-1767,-4761
-196,-7368,-14896,-2514,-2283,-5487
-484,-7540,-15024,-3154,-2462,-6205
-424,-7376,-15012,-3540,-2732,-6806
-680,-7280,-15004,-4051,-3262,-8405
-944,-7096,-14956,-4404,-3541,-9022
-1140,-7128,-14896,-4781,-3991,-9634
-1492,-7028,-15036,-5373,-4428,-10291
-2608,-6608,-15584,-6314,-5022,-11721
-3116,-6064,-15920,-6502,-4920,-12538
-3464,-5516,-16012,-6392,-4649,-13193
-3812,-5408,-16148,-6536,-4462,-14030
-4300,-4316,-16364,-6844,-4266,-15979
-4548,-3664,-16696,-7099,-4161,-17086
-4808,-2644,-17008,-7549,-4124,-18131
-5208,456,-17128,-7403,-3656,-18059
-5324,1148,-17068,-7031,-3208,-17433
