Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
436,-2072,-16868,-71,20,-41
508,-2132,-16968,30,-22,-22
500,-2100,-16892,52,0,-51
508,-2112,-17000,-12,43,-16
428,-2060,-17028,-59,20,21
380,-2116,-16960,-61,3,11
392,-2056,-17060,72,16,-45
428,-2208,-16936,-2,57,21
404,-2204,-17004,-112,103,66
392,-2180,-16972,-72,102,-12
444,-2112,-16952,65,62,-23
448,-2188,-16940,35,55,3
476,-2100,-16960,-28,16,-77
436,-2156,-16984,15,17,-34
380,-2140,-17036,-48,91,-22
420,-2168,-17092,-52,11,-18
364,-2092,-17076,-4,120,-98
440,-2052,-16988,74,178,-80
524,-2108,-17004,130,33,-43
464,-2228,-16928,8,75,-63
548,-2116,-16940,-77,80,-33
616,-2048,-16792,150,1,-43
552,-2220,-16880,200,-47,-14
512,-2332,-16868,43,-56,-44
536,-2308,-16712,-24,-128,6
524,-2440,-16872,20,-176,-2
492,-2732,-16876,105,-162,-97
372,-3076,-16912,157,-113,-224
476,-3396,-16864,95,-41,-334
516,-3776,-16764,29,19,-472
632,-4124,-16676,29,-83,-785
560,-4892,-16620,-401,-187,-1549
584,-4972,-16412,-479,-202,-1978
616,-5168,-16240,-544,-426,-2353
512,-5676,-16308,-871,-763,-2519
-32,-6132,-16856,-2109,-843,-3523
-92,-5960,-16592,-1715,-508,-4367
248,-6204,-16440,-1362,-260,-5145
416,-6528,-16296,-1529,-581,-5937
296,-6784,-15780,-2624,-892,-6864
480,-6608,-15700,-3052,-1104,-7516
440,-6476,-15460,-3298,-1262,-8188
488,-6376,-15160,-3388,-1299,-8842
532,-5980,-14748,-3927,-1994,-10190
460,-5640,-14568,-4329,-2491,-10853
256,-5020,-14608,-4504,-3014,-11432
-24,-4716,-14700,-4666,-3342,-11977
-536,-3496,-14848,-5151,-4007,-12838
-928,-3104,-15128,-5165,-4276,-13194
-1188,-2856,-15408,-5259,-4228,-13443
-1280,-2756,-15368,-5511,-4197,-13691
-1540,-2228,-15512,-6141,-4603,-14207
-1668,-1592,-15648,-6575,-5012,-14435
-2104,-940,-15948,-6852,-5311,-14611
-2832,-20,-16256,-7075,-5019,-14716
-2984,284,-16080,-6984,-5122,-14936
-3360,356,-16044,-7061,-5090,-15274
-3556,1240,-16316,-7733,-5066,-15542
-4096,3520,-16948,-7446,-5520,-15676
-4448,4500,-17096,-6743,-5299,-15402
-4640,4928,-17564,-5984,-4972,-14907
-4696,4896,-17516,-5406,-4523,-14306
-4472,5064,-17564,-4727,-3711,-12935
-4360,5000,-17408,-4572,-3532,-12364
-4284,5248,-17432,-4722,-3330,-12124
-4184,6372,-17652,-4685,-3392,-11885
-4724,7984,-18152,-3005,-3166,-11067
-4620,8704,-18396,-2586,-2691,-10093
-4612,9264,-18328,-1641,-2346,-9101
-4404,9140,-18464,-1261,-807,-6144
-3920,9544,-17964,-816,-783,-5311
-4088,9708,-18064,-563,-645,-3854
-3968,10084,-18476,-782,-582,-2314
-4200,10728,-18548,57,-265,1805
-4300,9636,-18516,882,368,3363
-4216,8344,-18272,1366,577,4368
-4356,7220,-18164,1702,762,4960
-4308,5884,-17524,2234,1951,6296
-3872,5452,-17440,2073,2250,6928
-3624,5168,-17176,1809,2327,7445
-3368,5332,-17088,1763,2204,8004
-3288,5144,-16812,2588,1663,8909
-3436,4808,-16948,2865,1566,9505
-3540,4480,-16888,3175,1598,10139
-3576,4104,-16964,3508,1551,10480
-3684,3512,-17160,3902,1745,10786
-3572,3300,-17084,4083,1959,10912
-3496,3060,-17108,4101,2083,11090
-3568,2720,-17096,3983,2378,11342
-3332,1864,-16892,4264,2389,11796
-3332,1356,-16864,4235,2267,11866
-3320,940,-16992,4006,2180,11885
-3388,636,-17140,3997,2063,11659
-3276,644,-17464,3949,2601,11422
-3180,556,-17288,4584,2900,11185
-2996,-140,-17364,4921,3230,11381
-2808,-712,-17192,4367,3393,11856
-2548,-1216,-17016,4391,2779,11529
-2384,-1460,-17348,4462,2672,11178
-2256,-1360,-17516,4588,2397,10750
-2552,-1412,-17752,4997,2225,10286
-2608,-1648,-17476,5040,3613,9635
-2188,-1764,-17112,4942,4050,9529
-1704,-2016,-16568,4638,4264,9348
-1236,-2196,-16384,4134,4271,8812
-640,-1868,-15608,4030,3881,7871
-344,-1920,-15528,3823,3490,7630
12,-1656,-15548,3440,2946,7427
-96,-1664,-15732,3330,2496,7571
-360,-2296,-16104,3063,2354,7188
-208,-2392,-16184,2868,2390,6920
-40,-2328,-16224,2797,2181,6701
-28,-2160,-16328,2764,1840,6373
-292,-2552,-16380,3285,1938,6000
-84,-2896,-16464,3315,1897,5877
-24,-3268,-16448,3150,1664,5650
-32,-3568,-16712,2809,1546,5493
-168,-4016,-16860,2469,1857,4574
52,-3772,-16684,2219,2017,4148
252,-3628,-16644,2129,2021,3769
552,-3388,-16476,1980,1832,3468
376,-3240,-16460,2059,1495,3052
452,-3292,-16512,1893,1546,2995
560,-3356,-16428,1776,1478,2736
580,-3444,-16488,1685,1356,2611
772,-3488,-16396,1248,1134,2076
788,-3380,-16360,1167,955,1855
800,-3336,-16304,1006,854,1684
776,-3104,-16376,810,740,1573
728,-2928,-16532,850,466,1482
504,-2600,-16904,846,353,1363
448,-2560,-16908,838,502,1337
488,-2720,-16908,879,557,1318
484,-3016,-16828,956,607,1189
456,-3096,-16880,780,601,1023
436,-2808,-16840,568,468,725
552,-2692,-16872,603,481,625
544,-2768,-16880,698,486,592
628,-2900,-16816,513,569,589
724,-2976,-16796,353,509,596
748,-3168,-16540,81,342,411
