Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-2312,-68,-16884,-136,-517,-220
-2488,-140,-16900,19,-430,-218
-2428,-244,-16880,45,-361,-256
-2476,-340,-17000,-137,-320,-231
-2444,-228,-16964,-414,-327,-147
-2520,-16,-17000,-606,-322,-149
-2532,252,-16880,-187,5,-55
-2396,84,-16864,16,58,-76
-2392,0,-16840,11,-40,-23
-2420,-92,-16780,-102,-41,3
-2432,-44,-16728,-217,-38,19
-2352,108,-16716,-85,-76,-10
-2432,-48,-16788,53,-158,-71
-2464,-60,-16820,-53,-49,43
-2356,28,-16704,-139,48,131
-2228,112,-16560,-39,78,148
-2200,-24,-16492,79,-18,151
-2216,-68,-16572,187,-168,39
-2284,-212,-16676,208,-297,68
-2312,-244,-16560,175,-232,5
-2376,-268,-16752,262,-229,1
-2448,-264,-16812,372,-116,-125
-2524,-540,-16852,311,51,-36
-2320,-580,-16720,47,-202,-60
-2352,-444,-16680,-56,-315,-40
-2500,-404,-16768,-82,-170,-32
-2676,-248,-16812,252,183,-23
-2640,-296,-16804,543,524,-18
-2332,-448,-16652,467,734,-54
-2124,-364,-16508,317,473,-43
-2100,-420,-16484,146,166,0
-2252,-368,-16504,157,70,82
-2304,-412,-16504,198,119,196
-2116,-1228,-16472,132,422,603
-2124,-1640,-16708,446,52,208
-2464,-3128,-16968,600,-145,-60
-2604,-4500,-16836,-166,494,-340
-2440,-5264,-16776,-822,444,-667
-2576,-7448,-17116,-2644,-97,-1644
-2808,-8188,-17216,-4091,-221,-2212
-3128,-8760,-17496,-5736,-630,-2752
-3372,-8576,-17404,-6627,-533,-4290
-3444,-7508,-16608,-4723,-184,-8164
-3644,-7808,-16512,-4205,-235,-9699
-3888,-7924,-16444,-4983,-23,-10533
-3832,-7384,-15988,-5987,124,-11170
-3640,-6184,-15360,-7766,-131,-12867
-3532,-5560,-15344,-8743,-530,-14272
-3824,-4036,-15180,-9237,-1562,-15192
-4408,-2972,-15368,-8777,-1972,-15799
-5560,-2392,-15516,-8832,-875,-16928
-5712,-1424,-15324,-8570,-209,-17324
-5548,-1448,-14976,-9037,48,-17831
-5356,-220,-14808,-9368,-314,-18540
-5644,1888,-14668,-9987,-618,-19027
-5668,3032,-14324,-9595,-406,-19030
-5428,3284,-14152,-9101,-582,-18951
-5596,3568,-14064,-8914,-650,-18877
-5648,4020,-13472,-8785,-377,-19138
-5756,4768,-13336,-8775,-840,-19614
-6048,5512,-13464,-8733,-1228,-19990
-6124,6640,-13380,-8614,-1705,-20321
-6772,8468,-13916,-6468,-2848,-20246
-6932,8408,-14184,-5826,-2529,-19729
-7168,9048,-13992,-3534,-1948,-18789
-6800,7660,-14324,-2445,-1619,-18359
-6452,7600,-14148,-1099,-1939,-19512
-6240,8432,-14384,-535,-2632,-19897
-6300,9532,-14404,98,-3248,-20417
-6424,10656,-14620,243,-4346,-19204
-6936,12796,-15712,-1193,-4356,-13718
-7020,13528,-15936,-1319,-4165,-10154
-7228,14408,-16768,-1567,-4760,-7556
-7968,15288,-17600,-1088,-5044,-5368
-9280,15308,-19020,2846,-2748,270
