Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1392,-2088,-16780,-93,186,44
-1312,-2076,-16736,34,156,107
-1236,-2140,-16612,32,66,138
-1292,-2200,-16752,127,66,163
-1348,-2188,-16648,217,7,196
-1324,-2384,-16712,224,19,186
-1344,-2480,-16752,221,-86,148
-1364,-2424,-16748,116,-81,166
-1372,-2456,-16700,55,-25,181
-1400,-2484,-16756,91,-68,145
-1496,-2564,-16656,-5,23,142
-1380,-2484,-16648,-34,4,223
-1404,-2512,-16656,176,-174,14
-1532,-2664,-16716,165,-163,14
-1400,-2688,-16728,119,-168,67
-1580,-2724,-16652,47,-41,10
-1452,-2664,-16688,-33,23,7
-1352,-2540,-16648,-10,-57,-106
-1464,-2492,-16708,-137,37,-40
-1380,-2416,-16628,-247,91,-49
-1256,-2320,-16628,-119,31,23
-1276,-2332,-16588,-117,-235,36
-1472,-2444,-16828,-42,-287,-36
-1536,-2408,-16728,17,-94,2
-1304,-2348,-16624,95,-34,-76
-1264,-2456,-16528,382,-129,-205
-1376,-2788,-16620,374,-317,-80
-1584,-3112,-16880,-457,-309,167
-1636,-3408,-16672,-115,8,182
-1352,-4416,-16416,203,133,-36
-1248,-5288,-16332,-265,5,-388
-1136,-5568,-16244,-884,-233,-833
-1296,-5760,-16128,-1212,-540,-1689
-1340,-6052,-16012,-1384,-619,-2175
-1392,-6336,-15936,-1684,-580,-2612
-1364,-6724,-15716,-1965,-643,-2871
-1340,-6988,-15436,-2936,-1200,-3989
-1292,-7004,-15244,-3167,-1457,-4949
-1364,-7132,-15284,-3473,-1533,-5489
-1320,-7304,-15080,-3854,-1816,-6025
-1488,-7212,-14768,-4623,-2263,-7645
-1544,-6988,-14944,-5214,-2485,-8271
-1556,-6344,-15060,-5795,-2875,-8958
-1840,-5584,-15128,-6059,-3296,-9514
-2436,-4872,-15412,-6365,-3497,-10244
-2684,-4600,-15256,-6746,-3589,-10601
-2908,-4336,-15308,-6867,-3753,-11047
-3144,-4088,-15480,-7064,-3821,-11498
-3732,-3488,-15696,-7691,-4121,-12280
-4012,-2644,-15836,-8032,-4325,-12590
-4424,-2080,-16040,-7979,-4346,-12755
-4852,-1812,-16004,-7907,-4047,-12836
-5040,-2280,-15672,-7997,-3800,-13202
-5328,-2276,-15576,-8308,-3928,-13709
-5408,-1680,-15504,-8308,-4219,-14428
-5648,-1000,-15880,-7617,-4757,-14982
-6784,-1272,-16440,-7594,-4406,-15188
-6884,-976,-16436,-8662,-3843,-14876
-6788,-204,-16340,-9574,-3536,-14602
-6584,948,-16204,-9565,-3580,-14818
-6492,3480,-16896,-9087,-3802,-15381
-6804,4692,-17040,-8856,-3711,-15314
-7676,4520,-16968,-8234,-2833,-15358
-7136,5404,-17460,-9362,-2115,-14329
-6688,7096,-16772,-8352,-1175,-13251
-6352,7448,-16264,-6622,-1016,-11932
-5984,6944,-16252,-5301,-739,-11291
-5972,5832,-16208,-4398,-532,-10374
-5052,4324,-15196,-5255,394,-10053
-4596,4692,-14916,-4951,77,-10425
-4564,5196,-14572,-4440,-82,-10692
-4464,5816,-14332,-4314,-377,-10775
-4528,7196,-14548,-4882,-1061,-11600
-4432,8908,-14696,-5938,-1147,-11190
-4004,11276,-14924,-5746,-1868,-10399
-4552,13048,-15288,-4593,-2513,-8030
-5176,14596,-16640,-1436,-2415,-3649
-5304,14788,-16984,67,-2011,-690
-5560,13592,-17428,1326,-1671,1628
-5824,11916,-17768,1833,-1225,3241
-6192,10108,-17572,2684,-555,5574
-6416,9116,-17588,3427,-353,6746
-6628,7716,-17464,3829,-94,7942
-6988,6556,-17612,3531,240,8696
-7168,5924,-17704,3292,829,9173
-6924,5716,-17464,3677,2341,9263
-6512,5880,-16980,4484,2739,9402
-6264,5692,-16776,5231,3072,9441
-6016,5476,-16460,5494,3316,9602
-5568,5460,-15980,5303,3363,10521
-5440,5576,-15748,4715,3139,11415
-5140,5828,-15788,4437,2652,12316
-5300,5700,-15888,4546,2572,12764
