Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-432,-2628,-16824,-85,41,-91
-444,-2560,-16672,-107,5,-92
-460,-2496,-16836,-32,-154,-48
-544,-2524,-16920,-98,-114,27
-556,-2428,-17044,-94,-120,62
-644,-2404,-17048,21,-166,63
-688,-2512,-17044,80,-48,71
-604,-2800,-17156,70,22,131
-744,-2864,-17076,67,91,40
-696,-2800,-17016,35,145,26
-552,-2932,-17112,55,138,-22
-628,-2792,-16932,45,198,-76
-580,-2792,-16880,94,157,-157
-556,-2776,-16696,59,143,-144
-516,-2716,-16792,36,124,-137
-484,-2672,-16628,10,118,-105
-496,-2560,-16688,2,26,-82
-544,-2576,-16732,-158,-71,10
-568,-2616,-16764,-121,-54,83
-548,-2616,-16700,-121,-149,77
-676,-2648,-16940,-168,-167,53
-772,-2616,-16968,-116,-123,50
-672,-2624,-17116,50,-49,-36
-708,-2680,-17116,73,-33,-87
-808,-2620,-17112,43,67,-73
-824,-2640,-17136,46,170,-96
-576,-2612,-17016,12,206,-88
-496,-2540,-16924,-13,280,-5
-360,-2440,-16764,49,220,-9
-408,-2608,-16772,94,166,7
-432,-2584,-16744,63,110,70
-440,-2628,-16788,72,66,56
-476,-2792,-16700,22,12,14
-424,-2704,-16672,-4,53,-33
-480,-2708,-16680,50,-52,8
-496,-2832,-16884,-46,-84,21
-568,-2740,-16880,-47,-79,47
-580,-2764,-16832,16,-21,44
-508,-2800,-16896,4,-90,24
-564,-2884,-16756,-130,-106,42
-528,-2864,-16712,-107,-113,46
-500,-2900,-16764,-113,-169,-25
-544,-2964,-16720,-105,-269,-121
-508,-3004,-16732,-116,-352,-77
-636,-3184,-16900,-236,-361,-104
-716,-3196,-16968,-295,-390,-188
-792,-3652,-16892,-165,-81,-369
-640,-3972,-16868,-303,-6,-452
-420,-4160,-16620,-366,-160,-715
-496,-4432,-16584,-416,-285,-916
-444,-4868,-16468,-840,-218,-1444
-420,-4996,-16296,-1030,-193,-1726
-188,-5144,-15924,-1162,-271,-2053
-72,-5280,-15624,-1278,-527,-2452
4,-5820,-15444,-1677,-1131,-3151
-96,-6160,-15436,-1849,-1529,-3566
-180,-6416,-15512,-2151,-1875,-4272
-472,-6600,-15652,-2408,-1913,-4770
-432,-6840,-15380,-2961,-2272,-6049
-560,-6932,-15400,-3316,-2497,-6625
-704,-6948,-15340,-3642,-2693,-7264
-880,-6984,-15496,-3881,-2891,-8003
-1112,-6896,-15148,-4446,-3361,-9349
-1336,-6704,-15148,-4843,-3703,-10052
-1716,-6368,-15180,-5231,-3920,-10585
-1936,-5928,-15320,-5591,-4000,-11135
-2392,-5344,-15440,-5985,-4203,-12179
-2464,-4876,-15364,-6487,-4388,-12694
-2724,-4272,-15508,-6834,-4618,-13191
-3384,-2644,-15596,-7225,-4761,-14167
-3576,-1732,-15792,-7181,-4914,-14367
-3936,-980,-16028,-7015,-5011,-14309
-4152,-784,-16104,-6980,-4770,-14314
-4560,-968,-16140,-7014,-4600,-15469
-4632,132,-16452,-7602,-4679,-15805
-4948,992,-16504,-7424,-4710,-15752
-5060,1456,-16732,-7266,-4547,-15644
-5228,1604,-16728,-6962,-3930,-15050
-5100,1568,-16496,-6891,-3705,-14969
-4964,1360,-16068,-6836,-3677,-15157
-5004,1184,-15740,-6341,-4117,-15675
-5292,832,-15900,-6427,-4165,-16265
-5428,1316,-16112,-6518,-4144,-16591
-5436,2068,-16140,-6179,-4212,-16214
-5288,3032,-16108,-5957,-3881,-15277
-5236,3240,-16136,-5757,-4046,-14715
-5232,3472,-16292,-5660,-4248,-14068
-5520,3856,-16380,-5639,-4110,-13326
-5604,5032,-16672,-4792,-4168,-12394
-6040,5876,-16996,-4235,-4089,-12125
-6304,6664,-17284,-3705,-3931,-11743
-6960,9404,-17960,-2191,-3606,-10874
-7328,10432,-18512,-1717,-3074,-10190
-7272,11864,-18432,-1310,-2532,-8556
-7436,12476,-18576,-1071,-1814,-5877
-7212,12536,-18980,51,-554,-607
-7192,12144,-19008,-98,4,1938
-7112,11448,-18896,266,427,3888
-7236,10448,-18784,1219,1024,5345
-7076,8108,-18368,3362,2460,7406
-6804,6736,-17692,4010,3120,8299
-6540,5284,-17476,4146,3584,8992
-6176,4228,-17224,3944,3724,9466
-5616,3368,-16780,3794,3732,9579
-5408,3364,-16752,3925,3549,9629
-5384,3308,-16692,4141,3538,9710
-5368,3232,-16552,4391,3582,9770
-5108,3188,-16484,4239,3501,10229
-5064,3288,-16388,4268,3433,10467
-5060,3160,-16216,4349,3289,10885
-4992,3108,-16260,4540,3013,11449
-5164,2032,-16288,4705,3225,12241
-4972,1752,-16276,4993,3233,12368
-4824,1356,-16064,5183,3251,12377
-4676,856,-15952,5147,3391,12463
-4200,280,-15696,4975,3117,12540
-4092,-60,-15812,4866,2941,12509
-4092,-572,-15900,4559,2852,12504
-3904,-636,-15824,4345,2738,12293
-3660,-628,-15964,4345,2629,12015
-3800,-996,-16128,4425,2507,12141
-3644,-968,-16248,4644,2464,11750
-3744,-1404,-16232,5522,2480,11273
-3652,-2472,-16548,5542,2716,10577
-3504,-2508,-16416,5153,2983,10375
-3444,-2540,-16428,4979,3171,10303
-3092,-2596,-16364,4951,3184,10111
-2760,-3124,-16036,5073,3217,9498
-2412,-3428,-15856,4931,3198,9236
-2112,-3736,-15844,4598,3020,8984
-1940,-3752,-15856,3855,2766,8830
-1768,-2936,-16060,3472,2062,8126
-1836,-3020,-15964,3734,1959,7910
-1916,-3452,-16228,3319,1933,7998
-1708,-3464,-15928,2894,1851,7485
-1716,-3360,-16196,3372,1581,6282
-1612,-3424,-16296,3153,1520,5946
-1548,-3300,-16312,2823,1379,5667
-1624,-3200,-16356,2708,1161,5501
-1696,-3300,-16640,2599,976,4909
-1696,-3424,-16740,2584,995,4616
-1708,-3520,-16716,2444,1039,4470
-1652,-3556,-16780,2195,1000,4354
-1472,-3640,-16620,1542,1049,4019
-1448,-3636,-16632,1492,827,3491
-1456,-3340,-16764,1681,646,2949
-1652,-3320,-16996,1841,591,2501
-1656,-3020,-17028,1429,836,2407
-1556,-2932,-16876,1362,883,2322
-1440,-3184,-16868,1283,904,2198
-1396,-3132,-16768,1291,759,1917
-1516,-3228,-16656,974,892,1523
-1400,-3096,-16740,794,822,1383
-1300,-2752,-16780,740,642,1197
-1404,-2580,-16632,821,655,1163
-1280,-2664,-16696,458,716,1208
-1184,-2696,-16528,262,729,1239
-1060,-2744,-16436,199,631,1202
-984,-2708,-16336,221,438,940
-1172,-2532,-16540,197,-103,530
-1316,-2240,-16880,228,-220,510
-1364,-2068,-17100,330,-161,581
-1516,-2184,-17084,271,37,732
-1420,-2336,-16968,66,170,873
-1220,-2244,-16824,95,-11,569
-1320,-2396,-16912,146,-121,450
-1332,-2488,-16948,66,-124,433
-1344,-2476,-16908,-25,-238,361
-1328,-2160,-16904,-268,-184,400
-1520,-2252,-16988,-27,72,448
