Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-4308,-3704,-16308,-146,-218,96
-4276,-3816,-16348,-89,-175,46
-4304,-3864,-16376,29,-164,47
-4428,-3932,-16432,-27,-92,16
-4360,-3940,-16284,-171,5,86
-4352,-4088,-16344,-189,-212,1
-4456,-3952,-16296,-311,-138,-52
-4460,-3832,-16244,-318,-17,1
-4324,-3856,-16276,-288,-85,-15
-4304,-3704,-16144,-418,-186,8
-4320,-3556,-16156,-402,-194,93
-4296,-3632,-16164,-341,-275,143
-4280,-3600,-16260,-316,-309,189
-4300,-3556,-16256,-284,-239,223
-4336,-3608,-16204,-201,-260,283
-4368,-3760,-16244,-216,-184,357
-4316,-3696,-16200,-196,-118,353
-4276,-3748,-16132,-53,-18,248
-4304,-3756,-16048,62,-67,310
-4300,-3940,-16164,47,-106,351
-4360,-3896,-16320,-3,-15,336
-4348,-3924,-16256,0,114,273
-4188,-3872,-16112,206,130,181
-4220,-4024,-16128,282,80,225
-4124,-4140,-16032,245,1,158
-4164,-4156,-16132,179,-42,110
-4192,-4064,-16108,140,-32,75
-4064,-4024,-16028,192,-25,-62
-4076,-3924,-15968,173,-144,-158
-4068,-3864,-15892,184,-217,-158
-4024,-3772,-15836,171,-287,-99
-3944,-3604,-15600,189,-505,-64
-3980,-3492,-15404,297,-694,-64
-3936,-3444,-15260,213,-901,-57
-3944,-3332,-15352,186,-1212,87
-3856,-2948,-14732,51,-1648,231
-3812,-2568,-14508,146,-2057,453
-3720,-2464,-14064,140,-2404,728
-3748,-2308,-13596,-45,-2772,1061
-3332,-2276,-11836,-8,-3909,1413
-2888,-2272,-10836,38,-4964,1268
-2504,-1952,-9632,-60,-6759,1377
-2144,-1704,-8792,-648,-8416,1783
-2308,416,-6860,-522,-11370,3024
-2192,536,-5728,-77,-13027,3444
-2544,856,-5128,-247,-14847,3962
-2976,1376,-4244,395,-16845,4756
-4172,1376,-3156,1987,-20272,5838
-4916,944,-2760,2018,-22237,6614
-5776,864,-2136,1673,-24031,7190
-6736,752,-1852,1721,-26010,7894
-8824,504,-536,1287,-29559,8862
-9928,632,-16,1398,-31647,9220
-11348,348,528,1274,-32768,9465
-13032,68,1092,1052,-32768,9557
-16708,-1220,824,443,-32768,8566
-18832,-1632,448,-285,-32768,7499
-20600,-1476,616,-1166,-32768,6660
-21856,-328,1052,-1289,-32768,6388
-25068,-564,1492,-702,-32768,7212
-26516,-1084,1472,-2346,-32768,8527
-27508,-1212,1572,-4664,-32768,10035
-28848,-1112,1308,-6483,-32768,11320
-31276,-1248,-196,-7422,-32768,12074
-31784,-1632,-1220,-8447,-32768,12386
-31596,-1312,-1520,-9363,-32768,12228
-31504,-320,-1496,-8916,-32768,11800
-31232,1452,-2556,-5137,-32768,10586
-31384,1468,-3016,-3524,-32768,10215
-31136,1604,-3760,-2132,-30517,9970
-30512,1416,-4376,-406,-27398,9538
-28280,676,-4340,1673,-21610,8545
-27372,248,-4116,2324,-18792,7683
-26212,116,-4040,2849,-16424,6623
-25548,176,-3944,3440,-14261,5362
-23792,684,-3780,4160,-10514,2825
-23484,752,-3628,4497,-8057,2131
-22836,544,-3568,4378,-5409,1329
-21960,540,-3304,4141,-3656,787
-21540,380,-3256,3739,6,-461
-21204,-16,-3196,3161,1850,-1060
-20904,116,-3108,2477,3022,-1739
-20980,524,-2984,2403,4423,-2498
-21400,552,-3444,3329,7284,-3808
-21764,136,-3628,3751,8964,-4548
-21868,-364,-3724,3421,10496,-5014
-22052,-480,-3756,3038,11863,-5446
-22812,-800,-4016,3263,13832,-6610
-23708,-964,-4860,3391,14743,-7375
-24732,-896,-5528,3589,16186,-7969
-25656,-912,-6156,3904,18510,-8761
-27432,-1108,-7088,4630,24422,-10605
-28064,-672,-7284,4284,26140,-11227
-29152,88,-7524,4113,27755,-11703
-30088,760,-7564,3710,29823,-11541
-30460,2252,-5608,3336,32767,-9710
-29544,2152,-3964,3801,32767,-8857
-28248,2076,-2264,4357,32767,-8269
-27024,1656,-1548,4472,32767,-7760
-26624,1116,-1176,5002,32767,-6851
-26164,12,-1336,4662,32767,-6355
-25248,-720,-1248,3808,32767,-5986
-24300,-932,-1352,2638,32767,-5803
-22108,-672,-1096,977,32767,-5246
-20984,-308,-940,700,32767,-4963
-19632,-292,-836,586,32767,-4697
-18060,-760,-560,-70,32767,-4098
-15284,-772,-1420,-2585,30563,-2960
-14408,-564,-1920,-3874,28858,-2298
-13412,-720,-2080,-4867,27555,-2026
-12288,-616,-2356,-5138,25928,-2095
-10500,-844,-3164,-5136,23748,-2667
