Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1164,-4044,-16700,36,19,-14
1208,-3916,-16648,124,26,-4
1188,-3980,-16600,245,158,32
1284,-3984,-16648,8,-10,1
1192,-3912,-16632,15,-56,-15
1212,-3872,-16632,97,46,10
1256,-3904,-16612,127,14,99
1288,-3832,-16616,103,30,50
1204,-3956,-16596,66,-16,131
1156,-3936,-16680,53,-38,197
1164,-3996,-16712,50,-12,159
1188,-4024,-16532,53,-45,159
1216,-4104,-16712,67,-90,143
1016,-4124,-16748,30,113,205
1140,-4232,-16548,-46,45,185
1264,-4048,-16592,11,-140,42
1124,-3924,-16588,63,-143,30
972,-3920,-16652,39,-37,106
1160,-3720,-16632,161,-20,50
1128,-3772,-16512,165,-13,153
1164,-3804,-16552,150,-97,191
1172,-3920,-16724,174,-92,241
1148,-3952,-16516,71,-54,202
1180,-3996,-16628,87,-211,241
1132,-4152,-16648,43,-217,252
1256,-4216,-16628,55,-187,239
1140,-4172,-16668,7,-212,195
1120,-4160,-16692,-23,-197,156
1244,-3924,-16328,71,21,61
1352,-3872,-16292,234,-171,22
1460,-3852,-16180,144,-367,44
1336,-3776,-16048,129,-418,89
1336,-3740,-15916,153,-596,164
1336,-3720,-15652,228,-860,286
1472,-3808,-15212,182,-1117,305
1452,-3708,-15132,161,-1410,407
1452,-3540,-14988,109,-1710,521
1616,-3224,-14228,385,-2580,638
1684,-2824,-13896,591,-3116,770
1712,-2340,-13304,1077,-3672,1125
1840,-1956,-12356,1778,-4092,1354
2552,-1868,-10476,3366,-6058,795
2476,-1776,-9540,4053,-7257,720
2432,-1904,-8944,3702,-8329,923
2588,-1372,-8448,2449,-10430,1436
1476,844,-7844,770,-14443,3208
860,1564,-7360,643,-15867,4500
492,1692,-7012,1213,-17657,5613
-220,1396,-6652,2020,-19714,6354
-2112,1792,-6876,4402,-25408,8050
-3304,1960,-6864,5679,-28533,9284
-4624,2228,-6768,7737,-31445,10765
-5944,1740,-6184,10035,-32768,12142
-9196,-1124,-4932,13817,-32768,16204
-10960,-2916,-4676,13203,-32768,17822
-12344,-3696,-3960,12056,-32768,19121
-14852,-5500,-3284,11765,-32768,19707
-16200,-6540,-3204,10579,-32768,19143
-17452,-7224,-3108,9547,-32768,17863
-18336,-7840,-3228,8472,-32768,16146
-19960,-7696,-3080,4395,-32768,13134
-20672,-6916,-3260,2655,-32768,12071
-21256,-5992,-3080,1740,-32768,10887
-21804,-5452,-2988,1030,-32768,9971
-21620,-4528,-1760,-1498,-29459,9505
-21856,-4332,-1044,-3410,-28676,9784
-22340,-3916,-324,-4944,-28019,10222
-23200,-3288,-160,-7343,-26202,10610
-23472,-3256,-104,-7650,-26062,10274
-23832,-3348,-368,-8049,-26072,9563
-24460,-3048,-452,-8026,-25922,8667
-25312,-2236,-1496,-6617,-24799,6714
-25780,-1836,-2292,-5608,-23835,6047
-26104,-1564,-3204,-5033,-22581,5692
-26216,-1152,-3896,-4211,-20893,5458
-26428,-1208,-4892,-2671,-16525,5152
-26184,-1188,-5160,-1993,-14681,5016
-25840,-1404,-5168,-1143,-12970,4668
-25296,-1860,-5456,1178,-9385,3284
-25000,-1956,-5644,2642,-7268,2139
-24504,-2284,-5416,3919,-5451,1156
-23924,-2520,-5424,4957,-3615,197
-22748,-3036,-4776,5770,-398,-1096
-22076,-3080,-4388,5934,880,-1675
-21412,-3260,-4000,5870,1907,-2134
-20936,-3352,-3580,5782,2743,-2385
-20004,-3488,-3160,5695,4131,-3331
-19448,-3556,-2804,5570,4673,-3822
-19144,-3684,-2744,5251,5074,-3987
-18656,-3764,-2600,4555,5391,-4124
-18040,-3984,-2152,3234,5741,-4594
-17984,-3876,-2268,2517,5371,-4696
-18548,-3644,-2664,1788,5429,-4689
-18780,-3444,-2968,980,5654,-4568
-19508,-3320,-3624,-523,6290,-4259
-19792,-3204,-3856,-1009,7032,-4181
-20140,-3368,-4172,-1546,7620,-4232
-20628,-3316,-4556,-2137,8008,-4358
-21992,-2580,-5380,-1691,9663,-4794
-22492,-2812,-5716,-913,11003,-5075
-22764,-3356,-5860,-285,12372,-5344
-23112,-4096,-5984,232,13753,-5929
-23392,-5084,-5952,-134,16426,-7244
-23416,-5044,-5904,-105,17641,-7933
-23344,-5032,-5708,206,18670,-8569
-23344,-5372,-5512,385,19715,-9061
-23052,-5708,-5520,434,21759,-10216
-23028,-5940,-5564,134,22657,-10660
-22916,-5996,-5844,-394,23603,-10819
-22900,-6128,-5996,-1244,24445,-10746
-21948,-6224,-5468,-2748,26460,-10534
-21192,-6152,-5060,-2634,27041,-10710
-20184,-6128,-4664,-2201,27654,-11155
-18464,-5748,-4248,-1202,27293,-11873
-17976,-5868,-4660,-1538,26827,-12117
-17784,-5776,-5268,-2434,26077,-12016
-17592,-5468,-5936,-3141,25489,-11818
-17568,-5860,-7100,-4737,24781,-11544
-17892,-6508,-8224,-5515,24701,-11685
-18160,-6840,-8772,-6853,25264,-11632
-17728,-6000,-9728,-8361,26974,-10816
-17076,-5368,-9492,-8484,27673,-10080
-15740,-4856,-9004,-7519,27950,-9542
-14384,-4748,-8484,-5997,27782,-9514
-12804,-5772,-8160,-3075,27326,-9922
-11812,-6508,-8012,-2863,26859,-9927
-10688,-7104,-7824,-3586,25830,-9770
-9816,-7332,-7864,-4893,24745,-9398
-7916,-6260,-7572,-6815,23334,-8646
-6620,-5208,-7148,-7052,22690,-8037
-5632,-4828,-7104,-6516,22041,-8016
-4348,-4260,-6840,-5976,20843,-7782
-2360,-3772,-6544,-5654,17963,-6394
-1224,-3280,-6208,-4942,16126,-6413
-748,-3520,-6556,-4168,14082,-6253
-372,-3300,-7016,-4113,12350,-6015
36,-2996,-7852,-3664,10303,-5473
484,-2716,-8000,-3253,9337,-5107
828,-2516,-8280,-3201,8203,-4596
1200,-2292,-8652,-3190,6705,-3813
1296,-2424,-10260,-2969,3221,-2643
880,-2500,-11184,-3043,2074,-2199
564,-2644,-11796,-2649,1478,-1865
332,-2684,-12336,-1877,1322,-1695
608,-3424,-13104,-402,761,-1313
704,-3800,-13396,130,177,-1129
712,-4268,-13760,525,-323,-1046
656,-4648,-14264,562,-720,-1042
512,-4564,-14892,368,-1335,-885
376,-4484,-15192,521,-1472,-855
328,-4636,-15420,637,-1240,-818
368,-4832,-15504,733,-1143,-933
476,-4756,-15976,505,-1505,-1086
384,-4576,-16404,209,-1765,-884
360,-4216,-16676,-129,-2071,-620
32,-3972,-17288,-332,-2252,-176
-440,-3800,-17740,-873,-1955,410
