Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1876,-1692,-16940,187,107,-77
1928,-1664,-16916,61,12,-74
1960,-1612,-16784,96,-37,-96
1912,-1724,-16768,110,-3,-116
1896,-1640,-16868,-110,-52,-82
1808,-1652,-16972,-52,-148,-101
1828,-1500,-16984,38,-79,-127
1812,-1452,-16940,103,-135,-195
1888,-1532,-16900,39,-169,-142
1732,-1308,-16996,-168,-145,-59
1768,-1228,-17084,-97,-54,-47
1736,-1212,-16928,65,0,29
1792,-1336,-17060,199,-25,76
1748,-1480,-16952,129,-83,75
1728,-1376,-16964,115,-62,218
1736,-1496,-17000,116,-61,249
1768,-1540,-16916,49,-24,288
1836,-1660,-16944,47,-96,320
1776,-1940,-16968,-105,-75,305
1688,-1812,-17052,-156,311,181
1808,-1888,-17008,-256,336,121
1912,-1724,-16828,-237,326,40
1964,-1756,-16696,-188,196,-24
2028,-1636,-16772,-111,-8,-53
1956,-1584,-16764,-354,-152,-55
1884,-1416,-16604,-379,-153,-97
2004,-1264,-16448,-270,-210,-25
2136,-1160,-16184,-157,-338,50
2184,-1076,-15872,-197,-796,170
2192,-916,-15720,-210,-1050,169
2216,-952,-15424,-161,-1339,303
2240,-896,-15216,-398,-1748,353
2372,-512,-14376,-439,-2647,419
2500,-284,-13820,-351,-3137,427
2660,-120,-13204,-155,-3708,379
2860,176,-11956,162,-4416,352
3396,456,-9520,552,-6557,235
3688,596,-8132,247,-8365,407
3532,572,-7248,-366,-10300,691
3396,1888,-6496,245,-12375,1157
3008,1680,-5236,771,-13695,1849
2516,1508,-4500,-1732,-17493,3425
2056,2872,-4612,-3706,-21707,4281
-8,4000,-5912,-4330,-24975,5801
-2332,4496,-6860,-4075,-25666,7000
-4640,4884,-7344,-688,-25438,8662
-5584,3624,-7576,750,-26546,8815
-6568,3460,-7728,2221,-27821,8239
-7888,2440,-8160,2536,-28736,8727
-10028,1684,-7744,5252,-29140,8677
-10856,772,-7256,7734,-29020,7859
-11696,-768,-6996,10323,-29706,6975
-12144,-3164,-6740,9762,-30900,6092
-13896,-3348,-5372,3417,-32768,6485
-15116,-2860,-4916,9,-32768,7299
-16088,-2160,-5260,-3584,-32768,8648
-18228,-1440,-6312,-6868,-32768,10011
-22608,796,-8868,-6392,-32768,10237
-23644,400,-9324,-3949,-32768,9218
-23408,152,-10124,-2804,-32768,7286
-23564,-920,-9696,-2107,-32768,8543
-24152,-664,-9004,-3012,-32768,8501
-24828,-444,-8924,-4018,-32768,8746
-25176,-204,-8712,-5185,-31771,9041
-25020,196,-8480,-6141,-31473,9199
-25520,1100,-8212,-6076,-31295,8428
-26048,1596,-8292,-4779,-30181,7657
-25984,1724,-8476,-3191,-29007,6855
-26100,1808,-8872,-2244,-28096,6321
-26636,1996,-9840,-2053,-24272,6212
-26556,2260,-10064,-1594,-21295,5998
-26376,2280,-10284,3,-17947,5360
-25900,1676,-10384,1332,-14689,4302
-24356,1296,-9772,2110,-10720,2527
-24060,1460,-9552,2609,-8801,1634
-23556,1568,-9204,3309,-7012,938
-23020,1656,-8848,4079,-5451,223
-22224,1236,-8352,4972,-2516,-1189
-22188,1124,-8604,4715,-895,-1777
-22136,1580,-8748,4824,476,-2228
-22144,1508,-8876,5416,1884,-2682
-21464,684,-8540,5912,4801,-3894
-21184,564,-8268,5756,5588,-4491
-21184,408,-8256,5562,6313,-4835
-21368,288,-8368,5194,7210,-5194
-21648,400,-8856,4396,9273,-5889
-21984,568,-9080,4357,10685,-5994
-22272,588,-9424,4715,12343,-6266
-22340,156,-9596,4986,13529,-6529
-23092,-276,-10240,5135,15763,-7592
-23640,-652,-10716,4957,17351,-8331
-24056,-780,-11128,4675,18893,-9105
-24544,-728,-11368,4518,20574,-10005
-25148,-308,-11448,4308,23337,-10549
-25704,-376,-11756,4214,25600,-10677
-26040,-340,-11420,4324,28068,-10466
-25596,-976,-11188,4584,29807,-10141
-24728,-2820,-10308,4081,31281,-10612
-24452,-3800,-10036,3836,31961,-11816
-24328,-4220,-9800,3149,32767,-13083
-23804,-3712,-9468,1907,32767,-14371
-23428,-4184,-9456,1451,32767,-14820
-22596,-4476,-9408,909,32767,-15286
-21628,-4624,-8840,13,32767,-15667
-18696,-4160,-7216,-1891,32767,-15599
-17428,-4192,-7108,-2087,32767,-15628
-16372,-4348,-7128,-2381,32767,-16068
-15276,-3992,-8776,-4769,32767,-15944
-14752,-3836,-9164,-7602,32767,-14906
-13484,-2924,-9156,-9878,32767,-13883
-10476,-812,-8384,-10420,32767,-12633
-9104,-52,-8184,-9927,32484,-11658
-7816,204,-8308,-9390,31123,-10525
-6936,776,-8476,-8494,30292,-9834
-4792,-392,-8252,-7547,27617,-7625
-3752,-604,-8428,-7701,26029,-8071
-2864,-224,-9204,-7422,24396,-8335
-2344,508,-8788,-7718,23293,-7729
-56,1704,-8020,-6533,20633,-5999
828,1456,-7444,-5105,19734,-3853
2032,2000,-7336,-4539,18766,-5001
2988,1628,-7040,-3265,16096,-4005
3120,564,-7264,-1868,13103,-3414
3676,160,-7692,-1324,11709,-3273
4504,120,-8084,-1662,9948,-3707
4396,656,-8948,-1213,8316,-3443
4476,1252,-10308,-4325,5435,-1477
4656,1452,-10640,-4344,4818,-1592
4732,1384,-10984,-4168,3893,-504
4964,1524,-11148,-3351,2935,-111
5124,816,-12284,-1686,263,-84
4656,536,-13232,-715,-56,-417
4264,276,-14252,-69,698,-686
4004,180,-15012,267,1984,-576
4152,76,-15068,489,2986,-355
5308,-408,-14700,332,3067,183
5592,-348,-14456,1108,2589,290
5892,-704,-14384,1983,2098,247
6020,-1016,-14796,2812,1367,138
5856,-1320,-15444,3203,873,-85
5580,-1460,-15960,3068,704,-483
5464,-1388,-16184,3143,1186,-687
5216,-1332,-16288,3337,1881,-890
5268,-1360,-15952,3239,2539,-797
6336,-1100,-15520,2185,2016,-543
6268,-884,-15600,1577,1396,-381
6164,-576,-15736,1145,1066,-129
6144,-384,-15776,970,898,104
5964,-224,-15636,1115,1193,382
6228,-624,-15456,1073,992,420
6236,-656,-15452,1035,662,237
6100,-732,-15444,1021,542,288
6216,-640,-15688,757,353,336
6148,-440,-15364,753,339,462
6236,-372,-15136,1017,394,631
6312,-472,-15164,1335,199,818
6244,-916,-15104,1328,-59,921
6192,-1420,-15388,773,-555,1211
6016,-1740,-15644,424,-717,1018
5980,-1808,-15540,218,-752,991
6036,-1752,-15628,250,-780,951
5676,-1636,-16120,733,-462,717
5812,-1772,-16096,1202,-246,700
